	a(bullseye)	a(face)	a(text)	a(text-no-audio)	v(bullseye)	v(face)	v(text)	v(text-no-audio)	experiment	age_code
4441	1.3878211602531534	1.7429774561444038	1.2755801396675608	1.470230706169482	2.1005594077095777	2.427346393679464	2.073432671082854	2.0963236316463747	text	adults
4442	1.3694035080183764	1.7553797164779004	1.143258141655165	1.2724319722258683	1.8232292947376394	2.368459347145402	2.072053419651738	2.1522639681162192	text	adults
4443	1.348290553687209	1.7212762387908613	1.3728142229181364	1.2826138690375246	1.8055554607276856	2.932890792131206	1.8532129999816553	2.016708200194566	text	adults
4444	1.1849278187137826	1.6893654542007115	1.37984799384196	1.2986199188330352	1.386293248090943	2.03449267907424	2.2579520188680635	2.4321259796009946	text	adults
4445	1.2858667327168305	1.7720910442198354	1.344314557320601	1.3254686563116862	1.664631230520628	2.2148772127501744	1.8395936124863457	2.0044203993653613	text	adults
4446	1.4936351839411808	1.7687357338921579	1.3339085769642645	1.3590863135819407	1.2971762160248124	2.0194757500444043	1.7552487467424676	2.4367778405282685	text	adults
4447	1.2344671854841403	1.6710702799120674	1.3208303737390408	1.251055689492849	2.045135938233561	2.1044542521137517	2.0346908036573645	1.954525201712368	text	adults
4448	1.2624610294459437	1.6084088178249345	1.1004182728376697	1.3007137936896958	1.9650538722080604	2.298545515288866	1.5777744841186963	2.110985001642064	text	adults
4449	1.4900570995783626	1.5279120496591216	1.138651614607743	1.355674244577279	1.869037961902403	2.606830689515567	1.9367396786801778	1.7525272438455781	text	adults
4450	1.3380597439751818	1.4142825108037438	1.1304144641520382	1.2869804033887302	2.1590821225748593	2.2232521499418723	2.202966983402293	2.1000653029765752	text	adults
4451	1.5647404971013354	1.4270723314258578	1.1281046488004216	1.1965881070398416	2.117358021555072	2.53342488821757	1.7556105878412633	2.152401635744172	text	adults
4452	1.4879398137413111	1.4713493183750277	1.2763430445081918	1.2085400741360006	1.551066282169205	2.495034420112531	2.1011453137603597	2.210813440361284	text	adults
4453	1.363914057104332	1.5330878918364286	1.2800203361273854	1.3725353516218899	1.547965190533084	2.308219823248093	1.886002102342494	2.4047869169780167	text	adults
4454	1.4236217775030915	1.9290645326396008	1.2126040864666066	1.3490324012574844	1.6061804996091924	2.427869031607546	1.7430719640853403	2.165324227022679	text	adults
4455	1.3370768905002257	1.6649585919164651	1.256200510232918	1.4881494420434191	1.868614300076739	2.3248784806844136	2.205971367571313	1.922898537329158	text	adults
4456	1.3985866325199718	1.6810366327486272	1.406770905768209	1.3475091507516344	1.746565313470728	1.5831792019709905	1.9919235522710275	1.9218996172271299	text	adults
4457	1.3659622189573688	1.8065153086298575	1.4603685130363842	1.3468613976358368	1.2686644916534036	2.470933306366984	2.0726035717202183	2.026666975320644	text	adults
4458	1.2998021319220265	1.5372779689761153	1.3840615940210148	1.3072759071237043	1.9283737617206576	2.5394218446917236	1.6465987187657822	2.0994042542190714	text	adults
4459	1.2889089549333685	1.89105373979129	1.386677655343346	1.366906819542065	1.712412615114121	2.465753864489037	2.1104605862974717	2.192865159134996	text	adults
4460	1.4460824897862754	1.6265411083828079	1.414077106414981	1.3542740564689058	1.6767279591212052	2.363023288164996	1.978873888248709	2.403389980456557	text	adults
4461	1.4484587841178636	1.6653560546848012	1.5045668712421145	1.4341807959412338	2.03192736139508	2.255590436203034	2.1534371197156448	1.8789691238811566	text	adults
4462	1.4958804858140442	1.7735967264780776	1.4464780983793384	1.1233287260205937	2.1063289372976577	2.4538390906067065	1.970348149375644	2.105377365267985	text	adults
4463	1.4898545172902524	1.8046406478884052	1.4278748092483196	1.5122085333252029	1.66224145495095	2.7528124159311713	1.973369810611787	2.1478658337478977	text	adults
4464	1.5178142575573212	1.8190612326534925	1.3322757347764904	1.2431258626654564	1.250976597384522	2.770701141125607	2.290089282240722	2.01609007014939	text	adults
4465	1.2522062647953867	1.8663687090843872	1.2639799428198852	1.2883132576927507	1.5822604815718055	2.0091934985923645	1.6364878296762755	1.6836461887052452	text	adults
4466	1.440612833053244	1.867579075072042	1.4566475379331845	1.218855878805414	1.3932668032982176	2.261547161651127	1.8769530707902926	2.4764858649848396	text	adults
4467	1.4494305599313448	1.9649476204046803	1.3374787415394704	1.2986349421233296	1.2833815597035307	2.0849821666483104	2.18667136331748	2.4017450154281805	text	adults
4468	1.341115781043913	1.5573474803679224	1.376200804939204	1.3584427417278848	2.1683870389069297	2.6457791905865586	2.0825723819810342	2.1822445142369022	text	adults
4469	1.4562979372582519	2.0104345318688708	1.4738162880725996	1.3207195626278858	1.9182824850574227	2.027289843373007	1.470419216220047	2.2247537249675298	text	adults
4470	1.3865852978105844	1.9180518993385332	1.2759684571379621	1.2073225807583976	1.4371241079034958	2.373907835610429	2.173848474963519	1.7102216848538312	text	adults
4471	1.288859989185899	1.6313015867366756	1.35068868061178	1.4276749680373868	1.226886588353105	2.121261280492726	1.8185841390226776	1.6345332463557227	text	adults
4472	1.4748602229222798	1.78982635973247	1.2748194384307943	1.388955835173167	1.7020878718055121	2.255567235359952	2.0056431592685176	2.313405244275369	text	adults
4473	1.457666669451912	1.8641606565196422	1.3828638001369455	1.3084258521784085	1.7892729764165443	2.134331685901453	2.0719899872392693	1.8016320971730895	text	adults
4474	1.385407250229901	1.7356567762945148	1.2450370279537073	1.4208333514236355	1.6454584496229154	2.0224286344856077	1.9453683339353787	1.5354870620989238	text	adults
4475	1.300622820765396	1.7316985418518789	1.2115178952540118	1.2461845543793961	1.930030801737052	2.2584770044778835	1.9361063059339825	1.8716489943834556	text	adults
4476	1.3895790274424265	1.8059651421746807	1.2673470910407962	1.4184231712628974	2.160311828353941	2.6215516108825794	2.116813467543098	2.1860396178805015	text	adults
4477	1.3271464425777597	1.7449398190881267	1.2343113995748376	1.3395963899083623	1.380491408804366	2.3698160169158746	1.7394879893793345	2.2055510710113646	text	adults
4478	1.4060039123422077	1.6734838749245666	1.280950950576858	1.403703447873801	1.7620018940810986	2.7651708734144003	1.7590623838652526	1.9025700948310451	text	adults
4479	1.267591201276143	1.667926959088228	1.4586661234657146	1.2070643315209106	1.7635930928691328	2.7432167763146884	2.028382279698922	2.0878203400896735	text	adults
4480	1.5265651222109238	1.7885705954264544	1.214206465469766	1.3267789352251975	2.262761305267916	2.973491208794928	1.9696048629876726	2.621188857864509	text	adults
4481	1.5086331548879528	1.8865627656597477	1.2341382536343586	1.2704459011948377	1.6097860270606468	2.2764187263430107	1.8246931032876743	2.2942261694875348	text	adults
4482	1.3715200314757752	1.7270385697285757	1.3552379976082802	1.3123432954739473	1.6353144906214259	2.074872922159237	1.8689786870275122	2.3872717277058118	text	adults
4483	1.4711470770367343	1.744213446335661	1.3093356322793646	1.2720346835535823	1.9977156765586837	2.5594120810079075	2.2596655858115398	1.9398817239430697	text	adults
4484	1.2845616387373797	1.9536423988532416	1.329848874916029	1.2735454612477763	1.8716637912323366	2.940858395612636	1.8780015488564339	1.713110998006457	text	adults
4485	1.3630734612219868	1.8723300546199462	1.2847185339162879	1.3200440097110533	2.039183553716194	2.421714255376554	1.8087871612397648	2.2307007120489817	text	adults
4486	1.182987833784773	1.5780433815213204	1.4390667262352177	1.359562384710474	1.971863539592901	2.713675582367849	1.0915646630649563	1.8551498302046885	text	adults
4487	1.1483452574957893	1.9122011998781805	1.5125327138801985	1.2229420560086142	1.8892607898146607	3.1185906178998097	1.486213156071067	1.7909248768088084	text	adults
4488	1.6287182763961714	1.9984613451494804	1.2338165409727124	1.4379821239341064	1.7819522021017151	2.518049712673898	1.8649916416637458	2.434806223964628	text	adults
4489	1.6613453876176048	1.7203637424127214	1.2519740656548586	1.5139653070514365	1.9899769057660264	2.406632559570668	1.6438447218670487	1.4778363714937623	text	adults
4490	1.3975952910715037	1.665872727725336	1.5742771761955774	1.1726135336124195	1.8829304018342088	3.1960590698264753	1.9547107223931581	2.21289093462148	text	adults
4491	1.4044836167985948	1.6564262057353347	1.153550286348376	1.2318724937473529	1.992105357442223	2.40759372069722	2.0336047607293692	2.2693040822815096	text	adults
4492	1.3961091090824427	1.5746713555006437	1.3645747700895603	1.376102670523444	1.6728642288218503	2.736556727562138	2.1708904999970664	2.567200746653638	text	adults
4493	1.5640939786943844	1.7433624020862017	1.342680787357045	1.3802529576596043	1.9841040027104495	2.4984832932061245	1.4351512853606438	2.5529054228757007	text	adults
4494	1.3882886384450577	1.7517079382385576	1.3535372772655068	1.373841744471068	1.5283761651581864	2.4870287939061715	1.9638337887495316	1.8146886880411799	text	adults
4495	1.6062054352136557	1.5223880544288777	1.3351743261965912	1.269673897632014	2.0972931153821754	2.6712024991747096	2.0823986372439247	2.2388205125351854	text	adults
4496	1.2219156052395164	1.4277191605492496	1.3160059613535693	1.239259577030618	1.6024760578862511	2.0801974838320647	2.126706446967573	2.0681559169642387	text	adults
4497	1.294139725645651	1.4300725417003377	1.3644689068896003	1.3247017426089627	1.5020518798867897	2.0707903546826976	2.010459549810625	2.2414583927336915	text	adults
4498	1.2647358040448338	1.4387172691561727	1.1947576681989895	1.2592781699091984	1.5798048166715741	2.2505790481320047	1.8126259475546571	1.95504862967001	text	adults
4499	1.3222059998268931	1.6217740942933938	1.3719011986599035	1.39295629297651	1.9681566825793078	2.5094981193199315	1.8560915907308695	1.6581330154786487	text	adults
4500	1.5713220917353414	1.6023208053085127	1.3679148593923687	1.2878499630991502	1.6985950601603592	2.012753631258749	2.265241391801999	1.8134805355476675	text	adults
4501	1.3749229227106374	1.7330256625982765	1.3378370929072176	1.417899920086997	1.2556714727419092	2.6728860089986077	2.3186150776064967	2.1660255948939184	text	adults
4502	1.394070039403811	1.4981005109004817	1.2828662420611177	1.271143176159784	1.968823253883472	2.4308741607380737	1.9283926160406935	1.8575008347606599	text	adults
4503	1.4214179311522968	1.6547668636357473	1.2788031420725146	1.1290136759722198	1.5935076099085306	2.247450272535402	2.025447852337916	2.3154671750244735	text	adults
4504	1.4303429372256318	1.684039115354448	1.3257518165143445	1.1496000037647933	1.833322219838898	2.29773555154812	2.090989890547038	1.8280472823644958	text	adults
4505	1.222667798745892	1.7261897649184066	1.3546671263988543	1.4163043214753432	2.2132995035747154	2.346925420796312	1.64726921969066	2.4157548419183565	text	adults
4506	1.371543558443977	1.7985952014398534	1.505201792878259	1.2621519893134816	1.7344155054404278	2.3619181369730557	2.026427552327379	1.6529058808150094	text	adults
4507	1.2707268695025395	1.6648358442618942	1.2331048057453304	1.2141439275604349	1.8859948140459455	2.4438464905649915	1.6105700702867025	2.4331839626539162	text	adults
4508	1.4032503674717711	1.5604704014485686	1.2803532659912427	1.1941510288316437	1.5036988071839845	2.144479587993762	2.0379041074006117	2.088834482116125	text	adults
4509	1.277549497681488	1.7566184832348972	1.2758240401348486	1.1113815659027966	1.9670939694918133	2.0268819279056256	2.2021279005188013	2.035309659789122	text	adults
4510	1.2930201587119545	1.79347257255155	1.2645504952850544	1.597225816476031	1.2999651106400185	2.5568110570119025	1.564844725406575	2.188083141154341	text	adults
4511	1.250388469973887	1.7163753516435427	1.2415975558450965	1.1970284542740166	1.86173276174788	2.5334630072388005	2.0474115704590146	2.3514292112172224	text	adults
4512	1.3320709277057308	1.7241718425395405	1.3699765916414928	1.2961362943070005	1.8625396544661168	2.606602164386514	1.7867694945148784	2.0426325078562297	text	adults
4513	1.4824560497004866	1.6876020092254556	1.4518749381919918	1.2562376702237168	2.0905737963355158	2.433468898923489	2.1652613834269983	1.9847843524685307	text	adults
4514	1.3014672684495934	1.8465880727670467	1.2716816242960516	1.3613560531120712	1.7110157355938336	1.9267381298850528	1.976348455587942	1.9670060968871628	text	adults
4515	1.4284103032731732	1.7605306365318463	1.4175447136426276	1.350226692457974	2.0179857880247076	2.4196710806841084	2.083502842744526	1.8520393099929346	text	adults
4516	1.2499794684793213	1.8795139007554431	1.4307698583635307	1.3729404249801977	1.9332148304929235	2.597051722983463	2.2501707814839875	1.579077311732136	text	adults
4517	1.3737237556632964	1.7129360961672937	1.2055839265557144	1.3983982106376645	2.330277284922627	2.4699899346033263	2.060265338021767	2.3923262176275375	text	adults
4518	1.347823452566197	1.722636528829296	1.2339488833152712	1.3242931215606202	1.948419119562732	2.0213755277127627	1.8165193966924131	2.122107505437948	text	adults
4519	1.4429556439749909	1.704047428811551	1.3051847954435638	1.2068115457633162	1.7632951804446981	2.319455643166301	2.509770210743404	1.8703935877765185	text	adults
4520	1.4745447541281156	1.8155840934662766	1.1580343328523088	1.3480668461388698	1.4756390092453608	2.360485356284938	1.7067944921193698	1.8404616095619508	text	adults
4521	1.4384992160532455	1.7309574057387396	1.1068853040458788	1.3225664952093397	1.1925077720337365	2.9701257647069936	2.143171205624951	2.1159651934586097	text	adults
4522	1.4042450303991876	1.7321530988180398	1.2725999563320438	1.2216390102375911	1.6751361148137363	2.939606141982051	1.9767845752481743	2.2945894093391885	text	adults
4523	1.3993286354037604	1.691435273069664	1.2686268227534439	1.2560532544398224	1.6432248360173725	2.8381358047360203	1.9506834805153386	2.0766268132158565	text	adults
4524	1.3745126358223858	1.8718859171758626	1.385667158723328	1.3386804788492206	1.871786123788013	2.9514245055307775	1.722111259340019	2.3399189912413303	text	adults
4525	1.4398590460966314	1.6885368013303552	1.3614532214288668	1.323844645648998	1.8028952404552507	2.609298336014178	1.7440481759545086	1.965200214444017	text	adults
4526	1.4814821506572005	1.6739959637925208	1.3548431492817448	1.44634072343695	2.051593215701738	2.473274977587862	1.9168602108722734	2.034938585970407	text	adults
4527	1.4352038472649649	1.8096944972302658	1.3937034827864683	1.5383835352250224	1.6067986560868854	2.1066183258280917	1.994536952771152	2.465398975119464	text	adults
4528	1.619815192652521	1.7035635010555081	1.2563015650448741	1.2491484180374997	1.6811719049539702	2.769356629037167	1.765009892873585	1.8930153257104978	text	adults
4529	1.2704074854600527	1.8737364323943195	1.5301963006083144	1.383650385070447	2.199637686970386	2.538746408905719	1.955445698184065	2.1662986274950558	text	adults
4530	1.4339467369227077	1.8604284212092908	1.3303813253796781	1.5215442578455214	2.100047315439527	2.551363162087767	2.1421463169519974	2.166510461902092	text	adults
4531	1.4412323908965954	1.6852866735811454	1.301241656507753	1.1513591469422257	2.569420061453096	2.4208313048970656	1.6818635350154185	2.3842061931382106	text	adults
4532	1.532130172890135	1.75660679260647	1.3881224505781349	1.39030308690015	1.8339803808400215	2.859367401151996	1.6542637160910283	2.035140026772437	text	adults
4533	1.3919095529483707	1.5198852686955053	1.4038185546770205	1.476988313520312	1.8570387165894027	2.7608295990135	1.823916595310913	2.146485515204549	text	adults
4534	1.3926675092595282	1.576924174094338	1.3849615161106117	1.51610688287468	1.8151149800929411	2.8929035558701126	1.9298679075208913	2.0416874276879673	text	adults
4535	1.592472479627584	1.834987359248207	1.6701605748412907	1.441357201610407	2.3167709967519463	2.269398933303649	1.6524804830626783	1.9068607386036365	text	adults
4536	1.5144854401094396	1.866959703675395	1.1587682338631686	1.3549038671442892	1.79567356162221	2.336106731830857	1.4136775936182497	2.2378806107628506	text	adults
4537	1.4559062044985298	1.8801389738139327	1.3776133168327778	1.4279780616828823	1.5318199856484975	2.4604620200037077	1.9132405967167752	2.0955160369560586	text	adults
4538	1.5753284999560766	1.8474564412190129	1.4331491472451574	1.2946871182550237	2.1242642419272775	2.906121605839304	1.8531367409363995	1.5625893478301256	text	adults
4539	1.37099217600441	1.8425509308586396	1.2350585565523418	1.2221236305308318	1.4746864432795865	2.1737472383168095	1.9404583533820352	1.7762290668387894	text	adults
4540	1.321370480224748	1.7990372639046885	1.2370135991779319	1.234454086774397	1.3884859866693273	2.5733230885134826	1.8341089936380142	2.3809499221745254	text	adults
4541	1.5415304726883188	1.7437602869944338	1.4419374336526123	1.2184452720984265	1.7265555026529447	2.441908138553045	1.754247966578115	2.0011967451863444	text	adults
4542	1.30176788748096	1.642045590040589	1.4062960529796158	1.3802632007986246	1.3341461460691584	2.785613255797773	1.9673775251714374	1.9076335891812082	text	adults
4543	1.2885857558458884	1.4704057028480038	1.3594877583968512	1.3852019314042379	1.866930038635195	2.31509063571806	2.0752564203060713	2.3533219027454075	text	adults
4544	1.4689347948766698	1.513401559361299	1.4327237234848216	1.521735363415738	2.3360884139768983	2.5555063509790807	2.1666121978010557	2.0064295046966447	text	adults
4545	1.366222456864681	1.548585187532817	1.2593094607316186	1.2676025507226163	2.0657089302188876	2.9018504520183557	1.7119650734564094	1.8313111576216419	text	adults
4546	1.3156316496861633	2.0220579994840033	1.378988970409905	1.462313798132664	1.8393571412093297	2.6343335538333874	1.7690701030379086	2.454613816812494	text	adults
4547	1.3955156391492407	1.3722639175420255	1.3563801072278328	1.3498780621318596	1.5563631720934286	3.1001941713670345	1.8795737491239255	2.218873896634453	text	adults
4548	1.3400653586006481	1.3964299055314882	1.3132680645168682	1.4347332544212366	2.1516095896512724	2.199045122417769	1.7507337119694824	2.48877257579943	text	adults
4549	1.357441999317425	1.4339158173266804	1.2524558510819082	1.4286532680789938	1.672691254451661	2.1047531621103337	2.0390760008993465	1.946298043702045	text	adults
4550	1.3388341148927396	1.5304622953088187	1.3428600153188972	1.1986945148765433	1.6803796581910098	2.5852543003987303	1.681768077991042	1.8538191644837934	text	adults
4551	1.2548650622245967	1.8013475776447285	1.329706590987784	1.518876509118028	1.8856339135377427	2.244256327778182	1.7450577285574373	2.0560865962332024	text	adults
4552	1.2899268234730497	1.8056898583871104	1.287786788175998	1.4244102139068642	1.8842382219997298	2.0347799897235586	2.1187420271170674	2.5497045858844887	text	adults
4553	1.364192453955824	1.7049156991721914	1.5003184918803463	1.3462970699183607	2.308630682405476	2.416086914206079	1.5704609850748987	2.5919644910977913	text	adults
4554	1.291048844908874	1.7438727616556142	1.2146424141120176	1.3027928154020798	1.7651307394867162	2.270487685775573	1.6142007516007175	2.7504149629977084	text	adults
4555	1.3896483380905535	1.6022424068292123	1.455946896791408	1.357796373158326	1.3823953097735588	2.2268474203620445	1.7727217211025588	2.0607397621584007	text	adults
4556	1.42871975258059	1.7362171321183273	1.3091520447814342	1.233960602905702	1.5500743090451408	2.0527459561643178	1.7431715444986016	2.5250208157524705	text	adults
4557	1.4331272494860157	1.6380705879542101	1.3438116496389967	1.3696765837746003	1.768688872670213	1.8992492802955203	1.3797700658946044	1.7431139996044323	text	adults
4558	1.3898840860560344	1.7323614685786715	1.3135522573729406	1.2187231407977586	2.2511475536282886	2.0860885384647716	1.5062985720310182	2.028914249085889	text	adults
4559	1.3895447787144528	1.7288520083415482	1.264618310702501	1.1773445367121969	1.595824245891984	2.091000270090574	2.114758985940842	2.207114719695778	text	adults
4560	1.1938208325686608	1.6343849343262948	1.2129000917531014	1.2740846666138947	1.3150744153055152	2.0652846865585164	2.005643132682501	2.2620621636539475	text	adults
4561	1.3605124306037504	1.7890519273001355	1.4305663707070204	1.3169527838797797	1.8625930953687266	2.501879965547137	1.722074372922183	2.1625017848767394	text	adults
4562	1.3269521637820245	1.7301481514027148	1.3044075272690394	1.2759488635020948	1.8483544725004135	2.8064691414554557	1.6086072664261821	1.7555575829013241	text	adults
4563	1.4225253152324553	1.9097846895251311	1.421916778226714	1.271317787685253	1.7180312287624273	3.055099423271721	1.7252270861454102	2.537048164937901	text	adults
4564	1.4200147112783579	1.887673113536614	1.2435670554198237	1.3072340317370748	1.2951822470428476	2.5452646621871367	2.1425016545891866	2.226335317650197	text	adults
4565	1.3567502378930447	1.703357714771864	1.5934217948930014	1.3172549437713634	1.8546880446745393	2.464017431775643	2.04694438056511	2.2521222057336665	text	adults
4566	1.4160217138004083	1.7678067453754236	1.345536644480294	1.3894102793257805	1.9319009660946813	2.3313092327645375	1.7890340880456879	2.3171689226412755	text	adults
4567	1.344172240542597	1.6524418413344217	1.3683565530490962	1.3903037863792422	2.126052732070101	2.2818268052385426	2.4052693107465166	1.8747311039071746	text	adults
4568	1.357972700539428	1.6738645378540076	1.40527012696531	1.376996651730029	1.7853813807539365	2.634911572294455	1.460393009519759	2.3100509686549424	text	adults
4569	1.5036843695749573	1.7974343541966107	1.3399090830454001	1.330399880111774	2.1182827991358715	2.5893866882013157	1.6355791253621368	1.9578789911446575	text	adults
4570	1.295927603743893	1.900726935493401	1.350916023037691	1.3547379716468197	1.524523736448046	2.4402812264598617	2.170292291473169	2.563108203355241	text	adults
4571	1.462512053402694	1.9524415621407498	1.3241984976086236	1.2746432043997247	1.545545303514452	2.955511961661071	1.2803677316846114	2.5193191115543407	text	adults
4572	1.4504228571341817	1.924095760506063	1.5356617414200888	1.4312682779071508	1.707666564134747	2.876869900486345	1.9569290759543674	2.355894887774232	text	adults
4573	1.434651273431001	1.9450946793928603	1.2254326554103105	1.3460526399540558	2.096963485033376	2.5080972049155275	1.4635736756680626	1.869976791292094	text	adults
4574	1.3445526932942826	1.6249144690608366	1.1875281353378306	1.2884255724056466	2.3857482202247553	2.184555254701007	2.2150076312877434	1.9784519577254596	text	adults
4575	1.441415578842555	1.6800881032403403	1.4454177764330463	1.316243078365854	2.091193675335836	2.360195513208133	1.9005036907643453	1.6447038729793817	text	adults
4576	1.5407460292872617	1.9460448393924628	1.3457389118520877	1.3338781422219115	1.6890688144253636	2.085052793059499	2.1532613331749344	2.287480848067131	text	adults
4577	1.5109990575464949	1.9333703714766814	1.3943630797957658	1.416416914001334	1.5076555108191478	2.345017144999484	2.2788868997137985	2.1725006771709827	text	adults
4578	1.470577707436529	1.5833080716969647	1.3071426001837252	1.6227570247108911	1.5577961265932996	2.212183338159371	2.094741628954734	2.2423143427203156	text	adults
4579	1.1585823792831835	1.777530485173786	1.3314868772108401	1.4015019372537894	1.6692152298790297	2.3241068280499917	1.7817313080717854	2.2987135234312244	text	adults
4580	1.193683403110974	1.7204896319210432	1.320003503551832	1.2779129459269194	2.020798627206864	2.447065030497867	1.8499980809654646	2.184534635971579	text	adults
4581	1.2318023768300859	1.6800308489779423	1.3916010627950328	1.332939107812771	2.139145454547983	2.67422628372858	1.8377905642659695	1.8241234602849075	text	adults
4582	1.6126325680035838	1.5242848939584275	1.3357090887040608	1.2663314949972724	1.8422783479638285	1.885634475914439	1.4722799302796274	2.1350470967447275	text	adults
4583	1.4241146417762618	1.5807547575613223	1.220018152142241	1.3879312878454841	1.801158257139949	2.6549671424355745	2.228658118388621	2.327153772287867	text	adults
4584	1.335430535761021	1.7078668352904995	1.262446897650452	1.3447640065708975	1.871477252756728	1.9645320983790908	2.2099443515335193	2.2171579039609512	text	adults
4585	1.5172515062982224	1.5498637526749957	1.3431242264519123	1.3534157169918557	1.8848001838451323	2.548653528112008	1.5944590048319345	2.11256570039325	text	adults
4586	1.5159813370709676	1.7299036773287246	1.2852215426576103	1.3300010961258786	1.9118338565409263	2.344576007768934	1.9458997938860783	1.8776548262539041	text	adults
4587	1.385584556822189	1.749166727989378	1.3260799733667952	1.4076398641934567	1.722660839639034	2.204025610746818	2.471349773258554	2.0715945719785953	text	adults
4588	1.4269533206881624	1.7916504531352588	1.3561849484741848	1.3429670707559032	1.99539805798877	2.2513202041602893	1.9056789271650365	2.1840265037183366	text	adults
4589	1.2179679045971943	1.7528597153604553	1.3441236405045773	1.4732753937039906	1.3089111648044147	2.0842478654983445	2.1327765757841095	2.4032353849333212	text	adults
4590	1.6012324200781918	1.6300011230879154	1.3997070325236267	1.4035625386264936	1.9042508010620944	2.535009150267345	2.27349105485215	2.056439626912841	text	adults
4591	1.3414698944017616	1.774855544137377	1.5639488568322362	1.4482578798370507	1.7067732023971756	2.351732900821048	1.8993561197470397	2.272900427127161	text	adults
4592	1.4247771931926485	1.7786208710660008	1.4385357979231053	1.2126255027994146	1.742978467192806	2.1530978148596924	1.8473238892489834	2.0284204804076778	text	adults
4593	1.478454703308881	1.7505369806829123	1.492536274266686	1.2207884000035771	1.6800033404999184	2.7786576199499553	1.9760471497916312	2.1946000251006623	text	adults
4594	1.386521213266259	1.7328907746548867	1.4214179630905759	1.2465297098788657	1.06836126019097	2.463803985424187	1.7370787572502042	2.381524296873679	text	adults
4595	1.3865519942366407	1.6959603502335467	1.2031317569487934	1.3561242072256237	1.886655980091974	2.11172444355263	1.809673903309171	1.8556929457390043	text	adults
4596	1.6733573205040353	1.4804839581944866	1.2107485172240615	1.2869390307099535	1.8865495096164255	2.5032058477286605	1.5976512348422913	2.405293957695217	text	adults
4597	1.6412404728267362	1.964713427176908	1.5123977990202608	1.429367817749093	1.572267465690186	2.7182990921050756	1.7878078642700213	2.5167795190841216	text	adults
4598	1.2805465921328025	1.6409473143507753	1.4934443177751207	1.4057643194188738	1.7744794200327625	2.369057751244855	2.1297674368498005	2.1977743981756706	text	adults
4599	1.4367114894814141	1.7666706548036908	1.253993232526625	1.2496776056712304	1.7499481632122633	2.3761776467392863	1.6532842697809018	2.252067456471739	text	adults
4600	1.4276261198609317	1.8047358968451297	1.3984281952456394	1.429356871309731	2.1786955036917357	2.298756503891071	2.179786132738502	2.053000052607395	text	adults
4601	1.4304825685709632	2.0095683600256216	1.2636665558128823	1.2311838218013111	2.0925766452373	2.507698722689336	1.7915976812973105	2.031205361245217	text	adults
4602	1.509266962593471	1.8559802047298763	1.4460918869453339	1.3754725683116265	1.7994763783201269	2.55429603470039	1.6945068325851445	1.7041582669661535	text	adults
4603	1.4962505856882107	1.551777147477064	1.514032560687344	1.4048583476861256	2.147284545397454	2.728344627022367	1.7703938280688942	1.7656519712871237	text	adults
4604	1.319163462832401	1.7881318096411882	1.3212866325594874	1.3502063802688553	1.7396435910383405	2.649929081724464	2.0664755976953497	2.382628887284908	text	adults
4605	1.3946867754975165	1.648752716343601	1.4366008478697716	1.43934328723418	1.617707569037681	2.2458953910315005	1.9602779634870822	2.0822708906205616	text	adults
4606	1.4297210899330932	1.8468251353403078	1.5749423346040918	1.2760477188656445	1.5515462227714991	2.1810900610025823	1.3375983587407716	1.97667786452737	text	adults
4607	1.2934968053761602	1.8247892338669705	1.3719355418319963	1.2933357150585294	2.0373144796185234	2.5624485633670417	1.6074791851012038	2.0980353935834675	text	adults
4608	1.4180368644512518	1.9057685549079872	1.3941470697291827	1.2776159818861743	1.732119828310636	2.6298131363383965	1.5719215161798052	2.4917792688351224	text	adults
4609	1.3555360099527087	1.6405853263958479	1.3050711937982438	1.178604419817741	1.0520361189882836	2.449301958803186	2.478923218737563	1.9598893032765583	text	adults
4610	1.4000367965209817	1.6222937174842833	1.4471398224384169	1.2866402571900712	2.0126437986620895	1.8917349481242285	1.6250157510694623	2.1199160175192535	text	adults
4611	1.2996044035396044	1.7057472570481687	1.3813327201613825	1.4297611088896807	2.2718703746000193	2.287099988713639	0.9633526714235101	1.8007806756290032	text	adults
4612	1.2684296667178416	1.6808160579331153	1.3109995456464576	1.3175796234264812	2.0526581179236807	2.337744717957142	1.6777708596598853	1.5919982552866214	text	adults
4613	1.4736130751693013	1.7465557910189582	1.3013538138157208	1.4338976855628045	1.6884548806648405	2.2615515536179767	2.1820618778428424	2.3337539581228555	text	adults
4614	1.4104069698594341	1.5773590617883801	1.2962593011000194	1.2300879460274035	1.4808356090711814	2.3223953551921546	2.3290172274611103	2.4095035709130364	text	adults
4615	1.3377615636936453	1.4650923934484201	1.3036915221838887	1.3691408914983363	1.3864921498886638	2.5734903118374652	2.168842179588748	2.0362873075309094	text	adults
4616	1.3914756194559397	1.9271477294827215	1.42144835420592	1.3086959531053353	1.7518815064678832	2.2473286196399944	1.9892768535016654	2.0717514915341004	text	adults
4617	1.383947698642025	1.7760117311549408	1.4163988165384016	1.4224261380000298	1.804842635326394	2.520891575319836	2.016357338797871	1.9519135146970836	text	adults
4618	1.3800661585434142	1.8283476198174275	1.3618875441234313	1.3683832426012386	1.7419685090740096	2.143794360550192	2.0112517658783053	2.3756189589599135	text	adults
4619	1.5257354066367776	1.7209907276676888	1.334697752675844	1.4519680698777675	1.5117638314601414	2.7240683274300577	1.5755954262555933	2.588646130985606	text	adults
