	a(ASL)	v(ASL)	experiment	age_code
927	1.8000715676483707	0.7333858156578777	trio	adults
928	1.7983260765588076	0.9211020826245494	trio	adults
929	1.7082411691638968	0.7366140981664873	trio	adults
930	1.7495823474297896	0.665819483250811	trio	adults
931	1.7433455329217138	0.8541393375624882	trio	adults
932	1.7643127173757756	0.6358746666960438	trio	adults
933	1.6447629357205837	0.7427873562706655	trio	adults
934	1.6507400854006145	0.659599724883956	trio	adults
935	1.849309476425052	0.7303431316921155	trio	adults
936	1.8656277936631447	0.6472833056028113	trio	adults
937	1.8645974902471278	0.6267294938773447	trio	adults
938	1.8369000984352415	0.6742341307069889	trio	adults
939	1.866749663305396	0.7362620666144962	trio	adults
940	1.7330710401809526	0.8371228877144952	trio	adults
941	1.830861069890077	0.69760648427237	trio	adults
942	1.7604945339832911	0.6859353676663605	trio	adults
943	1.7612114259426084	0.7692774526944726	trio	adults
944	1.8233563945300078	0.7111274722977099	trio	adults
945	1.7694068036474282	0.7338888554389669	trio	adults
946	1.8187694123893046	0.6085371854254511	trio	adults
947	1.8299966420831102	0.6529211061368925	trio	adults
948	1.7712824539996002	0.778553476267525	trio	adults
949	1.795704966750808	0.7478775313408679	trio	adults
950	1.762312657010656	0.6216372004278887	trio	adults
951	1.6751732879711687	0.7783278704319764	trio	adults
952	1.7823966442127808	0.6662956149383972	trio	adults
953	1.7222970243252944	0.6149729268533943	trio	adults
954	1.8159291044521744	0.6453305972881496	trio	adults
955	1.67610730273244	0.7889729830418496	trio	adults
956	1.7093753322515723	0.7003496187656073	trio	adults
957	1.7013631983325794	0.686476323226595	trio	adults
958	1.7633166401567189	0.6596632628366912	trio	adults
959	1.7788285928116865	0.7132168934142884	trio	adults
960	1.8025103896508967	0.7380138280529229	trio	adults
961	1.6356611149011706	0.8068744189171839	trio	adults
962	1.658359174194214	0.6671274374842193	trio	adults
963	1.6469114811675127	0.556596561631412	trio	adults
964	1.7524567639398725	0.7397598608452662	trio	adults
965	1.7542911040644849	0.6161060570773498	trio	adults
966	1.7347717270024539	0.6039557198350314	trio	adults
967	1.8315807765010024	0.9022897912055076	trio	adults
968	1.68527165745755	0.7118843112221883	trio	adults
969	1.6814268077636667	0.589287194472161	trio	adults
970	1.674890830546806	0.69102882567198	trio	adults
971	1.7541459116770568	0.5789622289209339	trio	adults
972	1.753199599159284	0.6118223543636604	trio	adults
973	1.7032227581507975	0.6317054625531667	trio	adults
974	1.6467277853784608	0.6525725980241823	trio	adults
975	1.678015711293225	0.6501712721225581	trio	adults
976	1.7730233008389376	0.7096102609366333	trio	adults
977	1.7665410854789294	0.594627337377237	trio	adults
978	1.7796284432144214	0.7088784139268932	trio	adults
979	1.6470664205703742	0.7407678017727704	trio	adults
980	1.6861443390079538	0.5710625274755637	trio	adults
981	1.7628228182366066	0.5251309826137608	trio	adults
982	1.754348067755407	0.48181494711245065	trio	adults
983	1.7740902128681346	0.5412883668386659	trio	adults
984	1.8193849157336341	0.7779660062693934	trio	adults
985	1.7437798161509601	0.7190034684280451	trio	adults
986	1.7889126825875152	0.6190869860342535	trio	adults
987	1.804821950212717	0.6997130484436576	trio	adults
988	1.857973882517198	0.7150943907913911	trio	adults
989	1.853369610071573	0.5814919629673563	trio	adults
990	1.8089283780009153	0.4476839633746145	trio	adults
991	1.7962827287117396	0.5395597986984905	trio	adults
992	1.7653950849191256	0.47086055997602966	trio	adults
993	1.718119066822022	0.5016772825869619	trio	adults
994	1.7586116982100277	0.6449493392474788	trio	adults
995	1.7387107816165852	0.3392865095443809	trio	adults
996	1.7074235017427235	0.4504691481533533	trio	adults
997	1.6878279710528248	0.5129662357547697	trio	adults
998	1.7195850283666454	0.7592682443094259	trio	adults
999	1.7376716569059558	0.6628500682507045	trio	adults
1000	1.7790838415768617	0.695587117103369	trio	adults
1001	1.76546886753623	0.8305056934934079	trio	adults
1002	1.6856246240487778	0.6837636119536729	trio	adults
1003	1.705295692470405	0.6773759998107944	trio	adults
1004	1.7617848510967593	0.7663810723011144	trio	adults
1005	1.7085610336717818	0.6679970352405423	trio	adults
1006	1.7945177935061967	0.7323311440171147	trio	adults
1007	1.7647328327635603	0.604355084458965	trio	adults
1008	1.7476107675321617	0.5698792279892274	trio	adults
1009	1.7253580938720774	0.6748291388335554	trio	adults
1010	1.8088731000461675	0.8094705522506741	trio	adults
1011	1.8020366796142255	0.9096267890206359	trio	adults
1012	1.7788459206503948	0.7166880275950697	trio	adults
1013	1.7645621868292176	0.34735118935714127	trio	adults
1014	1.7783995298947122	0.6860992374598439	trio	adults
1015	1.7705798396640184	0.6843865686391725	trio	adults
1016	1.7071055528099293	0.6310502709798413	trio	adults
1017	1.7607273341418528	0.5809662674411916	trio	adults
1018	1.7980110985504834	0.610963216889482	trio	adults
1019	1.6747916939699063	0.6956728343827916	trio	adults
1020	1.7597209180461835	0.7422548713514736	trio	adults
1021	1.707589945867157	0.7610448419718652	trio	adults
1022	1.7471630743115074	0.7664077131918228	trio	adults
1023	1.6910071298125338	0.626789453936857	trio	adults
1024	1.7154509116716659	0.6029777258797562	trio	adults
1025	1.7707958772798666	0.7810110012148687	trio	adults
1026	1.7101553734595372	0.6070189392381297	trio	adults
1027	1.7761794120246353	0.84014304993769	trio	adults
1028	1.73203647912135	0.5971504054968821	trio	adults
1029	1.7108040412325407	0.5793558769776411	trio	adults
1030	1.7512017580405264	0.6065122002406257	trio	adults
1031	1.9178077821156359	0.5868441475163031	trio	adults
1032	1.708512971289959	0.670675728840509	trio	adults
1033	1.7743416666510556	0.5596065758484291	trio	adults
1034	1.6656249988820322	0.7125817842217333	trio	adults
1035	1.7671014971206174	0.6381791975903381	trio	adults
1036	1.8246196241129395	0.6613592070822045	trio	adults
1037	1.8744038723006482	0.5807428896515018	trio	adults
1038	1.7179259048827218	0.5884727166941962	trio	adults
1039	1.6262583195831355	0.6468993796911624	trio	adults
1040	1.6377130792569343	0.7182406823958751	trio	adults
1041	1.7488215919406307	0.48999135411182493	trio	adults
1042	1.7054025709712932	0.700350088293256	trio	adults
1043	1.8045650161485356	0.6505190460895371	trio	adults
1044	1.6782481046296576	0.5900850657740369	trio	adults
1045	1.6840508595366037	0.6074865988723779	trio	adults
1046	1.7119109399952175	0.794448697113268	trio	adults
1047	1.7898854241208166	0.6679033179395191	trio	adults
1048	1.7452835890375122	0.6509147752152343	trio	adults
1049	1.8019825773354186	0.6679789075778317	trio	adults
1050	1.804980869328049	0.6106596215780467	trio	adults
1051	1.835136764480867	0.6743023272622084	trio	adults
1052	1.8338924426834158	0.5534367428836189	trio	adults
1053	1.7634439933720902	0.6485992832997752	trio	adults
1054	1.7883775871486884	0.2934314055366933	trio	adults
1055	1.8835894506537658	0.4869248017389155	trio	adults
1056	1.8499521541504076	0.6152892354302175	trio	adults
1057	1.8554206714324397	0.7460159588882105	trio	adults
1058	1.7203402550785896	0.6865910894905686	trio	adults
1059	1.757227205526137	0.7106664155423121	trio	adults
1060	1.8372917494290144	0.6675789613673921	trio	adults
1061	1.8073491786429485	0.6682811036508707	trio	adults
1062	1.8595548308500633	0.7666163710610836	trio	adults
1063	1.7885474011299087	0.5709031401422423	trio	adults
1064	1.8115905920404654	0.6983525950111942	trio	adults
1065	1.6341176670872126	0.35447164244018026	trio	adults
1066	1.814716814379242	0.6445429987904038	trio	adults
1067	1.7145472268830633	0.6171142120511773	trio	adults
1068	1.7658677324596412	0.8011549287025226	trio	adults
1069	1.8311382399152234	0.9359877703327597	trio	adults
1070	1.715156364695453	0.6211048909971584	trio	adults
1071	1.7015614538295727	0.8393996210980544	trio	adults
1072	1.7056032707537754	0.7625330956908469	trio	adults
1073	1.7207474405077405	0.6704977929585884	trio	adults
1074	1.7267853318308037	0.48467052167448066	trio	adults
1075	1.6728535054293088	0.7098145919937642	trio	adults
1076	1.7097161260066744	0.5907450941924846	trio	adults
1077	1.7784714149212233	0.6195473826233291	trio	adults
1078	1.7793489186319695	0.5070135278552419	trio	adults
1079	1.7283160259913155	0.507653496569082	trio	adults
1080	1.701326291336371	0.5556075522575663	trio	adults
1081	1.7087973028328909	0.7000259648840597	trio	adults
1082	1.695155998592146	0.7369444609806652	trio	adults
1083	1.8269912168198623	0.710716828585823	trio	adults
1084	1.8966491005877621	0.6295342762972479	trio	adults
1085	1.8934362122617414	0.5999428746761131	trio	adults
1086	1.7497638784416285	0.5642810964898461	trio	adults
1087	1.7466479288475643	0.5853544812139099	trio	adults
1088	1.7566309039966534	0.6344747841157876	trio	adults
1089	1.7462054577500024	0.5248202212898714	trio	adults
1090	1.7401560025472382	0.5778399132856082	trio	adults
1091	1.7904654229565773	0.4859723480139082	trio	adults
1092	1.6049462235824086	0.5206058593035342	trio	adults
1093	1.6291177889935675	0.5916467199209285	trio	adults
1094	1.6929270051577907	0.7283580998719462	trio	adults
1095	1.6750840370582525	0.5922783681924529	trio	adults
1096	1.7535694457357007	0.7169949552771928	trio	adults
1097	1.7642261649576965	0.6798614146400452	trio	adults
1098	1.8385482786973493	0.804241070099829	trio	adults
1099	1.8243584118073546	0.5811570566197083	trio	adults
1100	1.795982426488366	0.5895272318810815	trio	adults
1101	1.7260493034561126	0.6508599221047688	trio	adults
1102	1.8087480498175368	0.6992273081219376	trio	adults
1103	1.7918937789364906	0.5040927883439372	trio	adults
1104	1.7416017401141415	0.34958027350692467	trio	adults
1105	1.7598645638429775	0.43227881644614113	trio	adults
1106	1.7938190031856367	0.6613036379249352	trio	adults
1107	1.8778984562429946	0.5946753068191948	trio	adults
1108	1.8092224352265234	0.61157730011037	trio	adults
1109	1.6978007769270718	0.5776677615450604	trio	adults
1110	1.6084523307805343	0.6017004238308382	trio	adults
1111	1.7469262763332642	0.8628872910199628	trio	adults
1112	1.7532529979548142	0.6907757957313294	trio	adults
1113	1.675362534715537	0.5812957438845773	trio	adults
1114	1.8286711632938057	0.7899156015808024	trio	adults
1115	1.6772654082891374	0.726847658292556	trio	adults
1116	1.807315414363397	0.7737637227544301	trio	adults
1117	1.734732390433243	0.7217800414554552	trio	adults
1118	1.8628665569680036	0.5960846206913681	trio	adults
1119	1.7006661340620228	0.5720995050473697	trio	adults
1120	1.7522968935673948	0.5895803446650236	trio	adults
1121	1.7887426286383632	0.694143433150106	trio	adults
1122	1.767650792069881	0.4697896807716667	trio	adults
1123	1.8348800014169389	0.42422667903569256	trio	adults
1124	1.8204111248457044	0.6221166480836439	trio	adults
1125	1.7554598700180166	0.5181761741367279	trio	adults
1126	1.776920466616735	0.6424502920538973	trio	adults
1127	1.7852644540416935	0.7533597297962299	trio	adults
1128	1.7625858928281348	0.6747426785991112	trio	adults
1129	1.5921728676277722	0.5782864924248164	trio	adults
1130	1.6703245821333588	0.39766710849880005	trio	adults
1131	1.7092451398307638	0.5374662643794713	trio	adults
1132	1.735075590586731	0.641453089160013	trio	adults
1133	1.6931759034001939	0.6302416109559045	trio	adults
1134	1.8449099030068898	0.6932476939303135	trio	adults
1135	1.7796037691309556	0.5916840507697495	trio	adults
1136	1.8783931926933184	0.7949283112258146	trio	adults
1137	1.9079185548369308	0.5533374995776759	trio	adults
1138	1.7911565051577603	0.6196581853082377	trio	adults
1139	1.7511472791417957	0.5557910347857408	trio	adults
1140	1.809391462458341	0.7106995149617037	trio	adults
1141	1.758425401987631	0.7380741537287336	trio	adults
1142	1.7668441172798137	0.6712882375018024	trio	adults
1143	1.682043431496021	0.5250201963238547	trio	adults
1144	1.7080853465378867	0.517314904179586	trio	adults
1145	1.791953001457299	0.7298133236155036	trio	adults
1146	1.723138388077805	0.6659029133201859	trio	adults
1147	1.725301351240799	0.7059208904374769	trio	adults
1148	1.7105348766209043	0.6637591195140944	trio	adults
1149	1.7284394579763203	0.6138498367897322	trio	adults
1150	1.7975859567479073	0.5993289348600432	trio	adults
1151	1.7504700529325206	0.5895677677422139	trio	adults
1152	1.740122611767959	0.5969090460766462	trio	adults
1153	1.8105215338422316	0.5981028461701873	trio	adults
1154	1.804169480345395	0.5695227090423126	trio	adults
1155	1.8270745644679347	0.680875200160518	trio	adults
1156	1.8169985104906603	0.5790329214352817	trio	adults
1157	1.8791823406291264	0.6782421677810436	trio	adults
1158	1.7927055351641412	0.7413305325047471	trio	adults
1159	1.7128740057766687	0.7323657850385127	trio	adults
1160	1.7388261763845017	0.7640915437007058	trio	adults
1161	1.7322294484591385	0.9191008078996663	trio	adults
1162	1.7907185547151117	0.8023686812825869	trio	adults
1163	1.825651643898215	0.6331117273819385	trio	adults
1164	1.765176256498604	0.5352356491591176	trio	adults
1165	1.771506060008257	0.6411524389687636	trio	adults
1166	1.7719822057758137	0.675559579856804	trio	adults
1167	1.695310039509471	0.4922027167580991	trio	adults
1168	1.7116521432856395	0.46692010293601716	trio	adults
1169	1.7241592978330917	0.4371636838658398	trio	adults
1170	1.7927458192340107	0.49665573918291805	trio	adults
1171	1.8124473918739827	0.6473000061914567	trio	adults
1172	1.820317605643637	0.4578199080487007	trio	adults
1173	1.6363443207598904	0.8141807820391457	trio	adults
1174	1.6613168622095453	0.6378470167281425	trio	adults
1175	1.7947432847213836	0.7089199695586439	trio	adults
1176	1.7074683138164652	0.7091394189570482	trio	adults
1177	1.887451804831219	0.6386375433799509	trio	adults
1178	1.8294208297021686	0.7154546039112526	trio	adults
1179	1.715043281880404	0.7226900005073293	trio	adults
1180	1.875932448494461	0.6059081082253187	trio	adults
1181	1.706498325563831	0.6344310363235288	trio	adults
1182	1.9001585126140714	0.6632467752869932	trio	adults
1183	1.792637577645298	0.4956268523357865	trio	adults
1184	1.8139450740899306	0.7003022516619802	trio	adults
1185	1.8940550213446081	0.6357666002482795	trio	adults
1186	1.787885909009837	0.6406147850220876	trio	adults
1187	1.776319973721978	0.8003362921326511	trio	adults
1188	1.7217553552289098	0.6341414473698932	trio	adults
1189	1.780708395122323	0.5421430818180928	trio	adults
1190	1.6902035360842635	0.7909828531091132	trio	adults
1191	1.6096571277103815	0.39897621391546045	trio	adults
1192	1.760151963757155	0.5943135208896334	trio	adults
1193	1.6969215445272146	0.5857272735171702	trio	adults
1194	1.7745511334076518	0.6537063540722634	trio	adults
1195	1.717597696507807	0.7536847611133494	trio	adults
1196	1.7286765731021267	0.7040978823035968	trio	adults
1197	1.7028558856470197	0.5437590410338059	trio	adults
1198	1.6681331961328534	0.6402929233289862	trio	adults
1199	1.6770263938163903	0.6755800626522112	trio	adults
1200	1.7109006025269926	0.5326163422943279	trio	adults
1201	1.7120708882034124	0.7545106092436917	trio	adults
1202	1.688911013895062	0.7268971609024617	trio	adults
1203	1.7344357196560156	0.6811675478446549	trio	adults
1204	1.7178073300846894	0.8012647849583019	trio	adults
1205	1.7543925372381801	0.7592438595408835	trio	adults
1206	1.7767895425410618	0.7554332172756782	trio	adults
1207	1.734640371848238	0.7575749526999866	trio	adults
1208	1.7172273080937068	0.7916550952401323	trio	adults
1209	1.7152909028813632	0.6897528791502916	trio	adults
1210	1.7155889137996183	0.6235745639446829	trio	adults
1211	1.7546130431656115	0.5932144033320741	trio	adults
1212	1.678839626531924	0.6938832997948924	trio	adults
1213	1.7151221482932002	0.4875858258628104	trio	adults
1214	1.7189684381320114	0.6518022104780782	trio	adults
1215	1.741571777376358	0.5448140765603884	trio	adults
1216	1.7127858583783342	0.651378554283572	trio	adults
1217	1.6986960157087783	0.6772460129019584	trio	adults
1218	1.7294615879205573	0.5446518416507162	trio	adults
1219	1.7820324401401646	0.4137425014814442	trio	adults
1220	1.6993591988256513	0.5540593734510205	trio	adults
1221	1.7105966552423872	0.5104381856608726	trio	adults
1222	1.710005760466745	0.8327232105644602	trio	adults
1223	1.7572833248259698	0.755477028227118	trio	adults
1224	1.745644289523229	0.7116694731951038	trio	adults
1225	1.8074759568174925	0.815772183538853	trio	adults
1226	1.776946254804824	0.8200766539087428	trio	adults
1227	1.7691682630853702	0.68585457577769	trio	adults
1228	1.832389419647247	0.7237299921154553	trio	adults
1229	1.8294402764894104	0.7742137411148515	trio	adults
1230	1.7296486231061814	0.6774893803194353	trio	adults
1231	1.7439695434404743	0.5172296685341893	trio	adults
1232	1.6948152210607206	0.5239673982552238	trio	adults
1233	1.7387143884806788	0.653710093959245	trio	adults
1234	1.7579094627782559	0.6153886397361453	trio	adults
1235	1.6585556781987312	0.6913622470656741	trio	adults
1236	1.7886364227826388	0.7091788786466746	trio	adults
1237	1.712910132016764	0.6765972319379505	trio	adults
1238	1.7527616835414725	0.5452679044825476	trio	adults
1239	1.7643498419094163	0.5277620664540765	trio	adults
1240	1.794138019166909	0.4644415376539487	trio	adults
1241	1.7814297405177915	0.6297156929482447	trio	adults
1242	1.7356788922735817	0.6529703284247547	trio	adults
1243	1.8134572171546486	0.34440772196078384	trio	adults
1244	1.8239213981762046	0.8050438832684372	trio	adults
1245	1.837265964553528	0.5011018243893632	trio	adults
1246	1.7452707018128053	0.5974454002028261	trio	adults
1247	1.7572981307223392	0.6991107200097112	trio	adults
1248	1.7404921867984997	0.6151312118285445	trio	adults
1249	1.8056427373273785	0.6854108626586567	trio	adults
1250	1.7583146298478982	0.6771945611469935	trio	adults
1251	1.7282257108974768	0.5532744048855667	trio	adults
1252	1.76607900102279	0.6819687234796746	trio	adults
1253	1.776898437133023	0.4729974949725404	trio	adults
1254	1.7895018025831966	0.6863821134055864	trio	adults
1255	1.7800453500654603	0.7604625030484141	trio	adults
1256	1.7125108151071637	0.6501097925871464	trio	adults
1257	1.74426614730848	0.554097214565058	trio	adults
1258	1.719925125051627	0.6775960667539561	trio	adults
1259	1.6983190222199913	0.744130956701451	trio	adults
1260	1.6759720557333153	0.6191317446975118	trio	adults
1261	1.731840348805776	0.6145161203012119	trio	adults
1262	1.7029898577247786	0.6963822892477295	trio	adults
1263	1.713627512064691	0.8488733531626514	trio	adults
1264	1.7076425721520847	0.7319027246031736	trio	adults
1265	1.8003494888484703	0.6987049832257516	trio	adults
1266	1.8332553920197667	0.6210174645563942	trio	adults
1267	1.7723111189053138	0.539569347074525	trio	adults
1268	1.7265181219071948	0.5487580607208223	trio	adults
1269	1.7706202647050988	0.5344958960079803	trio	adults
1270	1.7347672120795905	0.6672173212354073	trio	adults
1271	1.6985855286781397	0.5782965713742141	trio	adults
1272	1.5647285136046816	0.5908538814939627	trio	adults
1273	1.6978725843375344	0.5189768278256139	trio	adults
1274	1.8339661624403951	0.5429657474506623	trio	adults
1275	1.7331589178974696	0.6615248215442624	trio	adults
1276	1.7288647739857335	0.6690930344484654	trio	adults
1277	1.6973507238128995	0.6996654203360296	trio	adults
1278	1.7806026253583926	0.5473703839292712	trio	adults
1279	1.7736148127155957	0.623771445980187	trio	adults
1280	1.7579626889045594	0.6975184155265808	trio	adults
1281	1.7149586155693952	0.7288564227618347	trio	adults
1282	1.695561191489472	0.5778664365524926	trio	adults
1283	1.7320847264225379	0.5050201017306677	trio	adults
1284	1.7314441982140842	0.5643468621590894	trio	adults
1285	1.7514364403284841	0.6058954995531018	trio	adults
1286	1.7257760883911268	0.5629533307143902	trio	adults
1287	1.732533800208751	0.48161303885947654	trio	adults
1288	1.7540876691769927	0.6099818717816416	trio	adults
1289	1.6947515452228827	0.6927632400366244	trio	adults
1290	1.6285850400866866	0.6688406863724541	trio	adults
1291	1.73848094078646	0.7540218948042136	trio	adults
1292	1.7054718695920035	0.8051879541420796	trio	adults
1293	1.742869851033355	0.6607761944051684	trio	adults
1294	1.7810362471124144	0.509266636230967	trio	adults
1295	1.8755318119818936	0.7672920723759127	trio	adults
1296	1.8019872225606492	0.7662055700688937	trio	adults
1297	1.6543675825264146	0.8349512092367097	trio	adults
1298	1.6604905030279027	0.6800990604183642	trio	adults
1299	1.742019961061497	0.6507268543493722	trio	adults
1300	1.7645011260613537	0.6696526010236824	trio	adults
1301	1.7815313433504223	0.6541810613212726	trio	adults
1302	1.7910593990481232	0.822531798416307	trio	adults
1303	1.789564933063364	0.6014841823696038	trio	adults
1304	1.8448596617961763	0.5843208455664672	trio	adults
1305	1.8541807070097704	0.7420755702929308	trio	adults
1306	1.9291994571329243	0.6484656569299615	trio	adults
1307	1.9153863715200932	0.5279639123394704	trio	adults
1308	1.8819665092750055	0.6164911923135633	trio	adults
1309	1.930045888346574	0.6423941354128603	trio	adults
1310	1.8406737977133154	0.6687210728377123	trio	adults
1311	1.8700438247558036	0.6135061633299886	trio	adults
1312	1.8817923516934063	0.6264043213987853	trio	adults
1313	1.8755723068183836	0.7674414775913587	trio	adults
1314	1.8247796128397034	0.6021068819319217	trio	adults
1315	1.7975543440338615	0.6123570183236959	trio	adults
1316	1.8193018758115276	0.554574918652089	trio	adults
1317	1.7321620006873242	0.579089838165649	trio	adults
1318	1.7189360559672144	0.758466798131068	trio	adults
1319	1.7347663759586032	0.5791222591368447	trio	adults
1320	1.735949686040843	0.554136563118922	trio	adults
1321	1.731167234221598	0.6926417729861757	trio	adults
1322	1.7615770430048703	0.8544317062647168	trio	adults
1323	1.7721995174325005	0.7362178430383789	trio	adults
1324	1.7348183214823427	0.6283504363135046	trio	adults
1325	1.7477596882107427	0.5426678648285743	trio	adults
1326	1.673979193277239	0.5085480415151796	trio	adults
1327	1.7467870025950512	0.597688387911155	trio	adults
1328	1.7096185911916142	0.7223446576174624	trio	adults
1329	1.6930811685120826	0.7362151647995409	trio	adults
1330	1.748179291034683	0.6843641095594203	trio	adults
1331	1.7839066551860296	0.6162958019768601	trio	adults
1332	1.7539496589266952	0.7241265855263566	trio	adults
1333	1.7380273912006545	0.7172021027698632	trio	adults
1334	1.7044279565687313	0.6638604525502885	trio	adults
1335	1.7567617606648658	0.6599747213581005	trio	adults
1336	1.6864382291791458	0.6133621041252517	trio	adults
1337	1.6571489083801838	0.6039930314920335	trio	adults
1338	1.721555447748265	0.7252892912324921	trio	adults
1339	1.7133147970728488	0.7441749692653118	trio	adults
1340	1.7574257936705437	0.6961261714260318	trio	adults
1341	1.7009099192480959	0.5842963808677065	trio	adults
1342	1.7193368494580414	0.4063276442721727	trio	adults
1343	1.6358799598135225	0.5177794512900333	trio	adults
1344	1.7886882264634145	0.6234545073286267	trio	adults
1345	1.740217287936829	0.6255456548626676	trio	adults
1346	1.737874839202682	0.5449979137075456	trio	adults
1347	1.7596099926244477	0.6195603584701821	trio	adults
1348	1.6979448322344626	0.4673491414272651	trio	adults
1349	1.8875224222017595	0.7183165553331712	trio	adults
1350	1.674847468191952	0.773769573308389	trio	adults
1351	1.7729687087635553	0.5190616829042076	trio	adults
1352	1.767211076978342	0.5154481756349469	trio	adults
1353	1.7423172729607723	0.5914358055622467	trio	adults
1354	1.7576127925365521	0.5657310428371805	trio	adults
1355	1.7390440548303778	0.6490970957038638	trio	adults
1356	1.7576155872963404	0.5905432203649366	trio	adults
1357	1.8105728849597944	0.6404995697959559	trio	adults
1358	1.7804691083689361	0.6088500848874983	trio	adults
1359	1.7194357629324228	0.6990910760520178	trio	adults
1360	1.7394715646399574	0.5934587206075415	trio	adults
1361	1.6349727372252256	0.7306267925342326	trio	adults
1362	1.7390373297653596	0.6230455772147294	trio	adults
1363	1.6734609011906525	0.7162977978106678	trio	adults
1364	1.695319912954575	0.7726343067649559	trio	adults
1365	1.5457741767886328	0.6416681635774638	trio	adults
1366	1.8500844982227487	0.7701913096879686	trio	adults
1367	1.7239135997257033	0.6505533422507503	trio	adults
1368	1.6964736965618705	0.5888611848733001	trio	adults
1369	1.722603745728822	0.5841163618037336	trio	adults
1370	1.7993723414136114	0.5212687202314313	trio	adults
1371	1.732298507408741	0.6503292950668261	trio	adults
1372	1.7466253486743435	0.7655441324793179	trio	adults
1373	1.783451238899393	0.6479843954041306	trio	adults
1374	1.8702011084616421	0.6516617938043555	trio	adults
1375	1.8819523794950506	0.6349750496465738	trio	adults
1376	1.796277169556384	0.5859723378649828	trio	adults
1377	1.7862632086371923	0.5158274695542936	trio	adults
1378	1.843111527341601	0.7644759419067593	trio	adults
1379	1.7149954662116276	0.6049220722976401	trio	adults
1380	1.783993826369074	0.7470461798408364	trio	adults
1381	1.7514419920590223	0.6516034885708815	trio	adults
1382	1.729641266825364	0.5993471251419742	trio	adults
1383	1.7322590020277342	0.5215771704489627	trio	adults
1384	1.7537364476255393	0.3750743428815345	trio	adults
1385	1.7272277706129495	0.5060981452140666	trio	adults
1386	1.7631550814957948	0.5882802864749408	trio	adults
1387	1.8041583413972158	0.6319028039036491	trio	adults
1388	1.7007264710351986	0.7837744429208106	trio	adults
1389	1.6710649912588118	0.7020094308397266	trio	adults
1390	1.8108615029204604	0.7019894794933244	trio	adults
1391	1.7774807479018375	0.5987086953791633	trio	adults
1392	1.7725985309323713	0.5297208382760817	trio	adults
1393	1.7658080146870638	0.5841735453909646	trio	adults
1394	1.7535715236552856	0.8441249873748735	trio	adults
1395	1.7433601523299826	0.5959005584442105	trio	adults
1396	1.7703685327307088	0.7561971549782887	trio	adults
1397	1.8432810099427943	0.7886428194094804	trio	adults
1398	1.7745561401176861	0.5653287881082921	trio	adults
1399	1.7776580131002448	0.4468056220295118	trio	adults
1400	1.876726039409402	0.5543294018067999	trio	adults
1401	1.8189116260231537	0.6334442804707533	trio	adults
1402	1.7354232983951152	0.4478597402764029	trio	adults
1403	1.7350271059476319	0.6216237157648441	trio	adults
1404	1.7179634755059237	0.49650534158675197	trio	adults
1405	1.7449833863199873	0.6783671258225971	trio	adults
1406	1.7214843697382058	0.7807947450673053	trio	adults
1407	1.7041715514946159	0.5528318169374419	trio	adults
1408	1.8682662770306033	0.5120361402203365	trio	adults
1409	1.7782882445917085	0.710447149993521	trio	adults
1410	1.8563158435645313	0.6475707779533223	trio	adults
1411	1.8015288072727473	0.47410391253638806	trio	adults
1412	1.7568396715435082	0.5822804840492412	trio	adults
1413	1.8876145616942224	0.5738456142647729	trio	adults
1414	1.7987039317890305	0.551911696099503	trio	adults
1415	1.8136272117101924	0.919252917243877	trio	adults
1416	1.7613920185690857	0.6391521380205432	trio	adults
1417	1.7604203609552915	0.6612527690681016	trio	adults
1418	1.7994298505725266	0.5027611811327931	trio	adults
1419	1.740760164434036	0.5273698827417006	trio	adults
1420	1.7656759535431517	0.5237017337904996	trio	adults
1421	1.7673501458074736	0.43703031873592946	trio	adults
1422	1.7760735763110904	0.569279515203744	trio	adults
1423	1.7560605319626124	0.5401328599137847	trio	adults
1424	1.893773238236377	0.6583746937215408	trio	adults
1425	1.819177510760611	0.7084412752338701	trio	adults
1426	1.8093130609991641	0.5450573971248915	trio	adults
1427	1.8069648776812117	0.5669311727509394	trio	adults
1428	1.7959996702648449	0.6255277115749575	trio	adults
1429	1.7511498716454066	0.5999085948381768	trio	adults
1430	1.725240898674914	0.512406671966841	trio	adults
1431	1.7989240476762847	0.5554211568039865	trio	adults
1432	1.84397621501153	0.6033338532778395	trio	adults
1433	1.7845341868982665	0.7170761128706876	trio	adults
1434	1.846413840218379	0.7776941063290689	trio	adults
1435	1.6796247356767329	0.674412687312526	trio	adults
1436	1.787993834106267	0.7810897962084982	trio	adults
1437	1.6638919738326634	0.708548578404131	trio	adults
1438	1.7960955203349245	0.6516516690092615	trio	adults
1439	1.7543676904754633	0.6349376382665155	trio	adults
1440	1.7413573118072705	0.7064483709366584	trio	adults
1441	1.752857294381119	0.5594094995954167	trio	adults
1442	1.7757582104560987	0.5167759027980073	trio	adults
1443	1.7998864135184933	0.6032847304790048	trio	adults
1444	1.8497520292182443	0.8106475746571952	trio	adults
1445	1.823147433452933	0.9541905286113023	trio	adults
1446	1.7521639123084507	0.7196400255421265	trio	adults
1447	1.7460043370600484	0.7553198731087043	trio	adults
1448	1.750532602168876	0.6316734577750251	trio	adults
1449	1.8016838426006383	0.8187998513028549	trio	adults
1450	1.7853909320115242	0.7948959426466626	trio	adults
1451	1.784944783982892	0.695037260540944	trio	adults
1452	1.7919135828942918	0.5868345582236092	trio	adults
