	a(clear)	a(noise)	v(clear)	v(noise)	experiment	age_code
1007	1.0739821345341287	1.2560019158844287	0.6374669619141331	0.5526311320961764	noise	children
1008	1.1095959406304545	1.4092501809123588	0.6947168586017205	0.6365850464240979	noise	children
1009	1.1300253049127629	1.3191885180357952	0.7825405020450452	0.6178869857456534	noise	children
1010	1.0520751993112865	1.3289174988324985	0.9271779469359877	0.7330295572859825	noise	children
1011	1.0461053439319983	1.2104447893822816	0.827406691169183	0.7190227843265281	noise	children
1012	1.0585364404326667	1.2558477983601903	0.7649551857698647	0.6817800845789946	noise	children
1013	1.0865249168520505	1.2930565331904347	0.6413873140377351	0.6070897428976623	noise	children
1014	1.061033500271595	1.3518436491639918	0.7120126352808871	0.5435885926480013	noise	children
1015	1.046038853773481	1.3146496634651004	0.6568314486154396	0.5431486492749616	noise	children
1016	1.046493422008967	1.3014584315029445	0.661462480785715	0.6324981731931285	noise	children
1017	1.0275388708384767	1.3155102645419063	0.5777932328187416	0.43477932310665424	noise	children
1018	1.0339309154256895	1.3244384504362419	0.6591816616562078	0.4970922418363373	noise	children
1019	1.0468112722782905	1.3213989866951752	0.8193577511091691	0.623686952586321	noise	children
1020	1.0821857239576476	1.3988213827665705	0.9560726641053279	0.8298275056390547	noise	children
1021	1.122737903260039	1.3322803242172196	0.7689041324148966	0.744150060429454	noise	children
1022	1.087373105104438	1.3587277823103001	0.5501313002983798	0.7140179828464619	noise	children
1023	1.07464542682936	1.354166755170562	0.539108090454186	0.5478277390682217	noise	children
1024	1.1135702426739447	1.3679408392630052	0.5465218592208059	0.46643845111789023	noise	children
1025	1.018380724406524	1.348081995598735	0.45065218803520707	0.1998230515735424	noise	children
1026	1.0632013603203159	1.2116811020797786	0.530241530107173	0.5291814455053068	noise	children
1027	1.0464687247950193	1.2821860598787063	0.3877666182143434	0.6614429644730163	noise	children
1028	0.996927723119521	1.1498673869770553	0.4331114566294224	0.5371556043173596	noise	children
1029	0.9982630353946418	1.259140868080276	0.4372184401168573	0.6882647628924689	noise	children
1030	1.0326876243797887	1.308824662780834	0.4364913429239413	0.6517410471557611	noise	children
1031	1.0636267242561603	1.3058870489025796	0.4835942947658655	0.46259997622955246	noise	children
1032	1.0783119162243258	1.3059094637180473	0.804912268045142	0.3980879093267926	noise	children
1033	1.0535749292402952	1.2557540611408196	0.7070266682558983	0.5656213919070564	noise	children
1034	1.0213908754613945	1.2521514891770904	0.473312812561583	0.5647507793641104	noise	children
1035	1.0456527266044573	1.321320316114472	0.5751904571321199	0.4165848218925851	noise	children
1036	1.1075039503138489	1.3130488882326263	0.5862074747735233	0.7161413411498329	noise	children
1037	1.0179450795420468	1.2480601403968086	0.7209897070755862	0.6749488548409719	noise	children
1038	1.0631392871090002	1.3020632535226384	0.8139369539109456	0.666686509700574	noise	children
1039	0.990382785878381	1.3255124961617892	0.6221404053832857	0.6289921212451655	noise	children
1040	1.160833946765023	1.2112112603765544	0.5920238213392728	0.5589957630239338	noise	children
1041	0.9761493130782841	1.2854671268538154	0.5410784203061516	0.5695196556109128	noise	children
1042	1.0050860530048829	1.3382895532728483	0.6688562785626885	0.5384140199995571	noise	children
1043	1.0624852240921707	1.2278725714027923	0.7811746696492424	0.6570137107744818	noise	children
1044	1.0753300732935847	1.3332307436610384	0.6837116859066492	0.6815193558707531	noise	children
1045	1.0477554741004507	1.3274951470821197	0.7873015454574266	0.7562598504520824	noise	children
1046	1.0139836576091237	1.3194419921878784	0.5249976357535393	0.5547624532731132	noise	children
1047	0.9856342426415763	1.2212378790097949	0.6378456752302515	0.6939642695942159	noise	children
1048	0.9573355670924257	1.2455566193450764	0.568688221272501	0.5897696127499467	noise	children
1049	1.0352724134546052	1.289870406991071	0.8087757048544327	0.5808330318968499	noise	children
1050	1.039672751183826	1.4577519231473421	0.6913597366379011	0.4615573338073087	noise	children
1051	1.037298823989768	1.4946606755946121	0.6298160083133938	0.6612248302993523	noise	children
1052	1.146752792953645	1.3946012475835285	0.556606326239696	0.7022413408764779	noise	children
1053	1.0742512990162036	1.3221874281268635	0.6745413555745429	0.7183749669994067	noise	children
1054	1.0379010283190884	1.3309682699167213	0.39447031135188015	0.6486484498489232	noise	children
1055	1.0766271629891138	1.2980646902155952	0.7197957420222458	0.7067836222215799	noise	children
1056	0.995183742672095	1.290239459818022	0.5218198856802458	0.5084507191282123	noise	children
1057	0.9926359080466011	1.3084366870235322	0.5159012791905618	0.5488402766231367	noise	children
1058	1.0577518020667316	1.2597371586841035	0.7344485875828044	0.33747771311959796	noise	children
1059	1.060446159379079	1.2393978636517664	0.7188465548251699	0.5345320550513416	noise	children
1060	1.1994087723859495	1.236171241593837	0.8051550769071598	0.49906121997982666	noise	children
1061	1.0461040319637935	1.2391535991215534	0.7801452149110023	0.3803754544984527	noise	children
1062	1.0411850697301221	1.2197080057149452	1.0920100418876817	0.6281753714421239	noise	children
1063	1.2106001466891778	1.2736432697939446	0.9868207132977025	0.5715698612274543	noise	children
1064	1.007799573061716	1.2813308972911512	0.760777072429834	0.4739635746622282	noise	children
1065	1.1154412036183974	1.2266127300528247	0.6971428698121597	0.594586593490036	noise	children
1066	1.0137161173514526	1.2512346838522492	0.7638875914523607	0.6066588161392641	noise	children
1067	1.0498917850095966	1.2794611789482353	0.794805046553208	0.624845340549764	noise	children
1068	0.9824392087054836	1.3182521861457832	0.6670644458192662	0.5136006486668689	noise	children
1069	1.00291281448101	1.2889980568963118	0.7530690783471845	0.3882652750919325	noise	children
1070	1.018858910305806	1.2925500609594192	0.7248143104263963	0.7516329859456257	noise	children
1071	1.0519984069339003	1.317865084713283	0.8172355595669253	0.6002133982428158	noise	children
1072	1.029324629111332	1.2452751959632988	0.7422765675701358	0.6061022667550469	noise	children
1073	1.0888106014878816	1.3190056155432663	0.720111303281329	0.6210078169266782	noise	children
1074	1.0160111405994985	1.356246612459008	0.7005314224545636	0.5850134964673281	noise	children
1075	1.0612144559746974	1.238473277226444	0.5492394841467587	0.4606088983105048	noise	children
1076	0.9606528496773049	1.1697899054520133	0.4896699331676034	0.43125857385681937	noise	children
1077	1.0852719697066193	1.2788316581753991	0.7469200008274498	0.66696534097216	noise	children
1078	1.0977427144138883	1.2223570145524012	0.8480635889777033	0.6055359850593094	noise	children
1079	1.0802744712966323	1.2645211127309657	0.6721602494197555	0.31180313300392787	noise	children
1080	1.063855929181587	1.3568930244303956	0.7253083570852532	0.40345972273617603	noise	children
1081	1.0651548213404771	1.2925719565486289	0.8510594206176203	0.3585407224124608	noise	children
1082	1.081120347244271	1.2668078077186644	0.6490908028251738	0.6642233083277747	noise	children
1083	1.0021023951332702	1.2099251641048374	0.6469471814037754	0.6960301467578719	noise	children
1084	1.0235985015567548	1.2779767322659903	0.8282972412862409	0.7631339485368099	noise	children
1085	0.9979276620401785	1.221315057814389	0.7008165406370916	0.5083809406200462	noise	children
1086	1.0061690420667528	1.2213534157499844	0.617508971907729	0.5404523453735199	noise	children
1087	1.0180840239887599	1.2862713055971544	0.5746644723134328	0.49776395432541676	noise	children
1088	1.0079085557907141	1.3184601655145438	0.5906323643758828	0.49037102649774306	noise	children
1089	1.0042885602238265	1.3065735350665648	0.5918696323939999	0.5985866968978077	noise	children
1090	1.014861593598645	1.3133683092665365	0.5431826290628263	0.4828860602369307	noise	children
1091	0.9659758509048681	1.2081194131960773	0.5642735030617065	0.6879084642990275	noise	children
1092	0.9771599486429919	1.1702356844386825	0.5919725758408134	0.726958635180053	noise	children
1093	0.9553914624661808	1.3628891369928204	0.4962714694862469	0.7927494079957826	noise	children
1094	0.9368407798250241	1.2732827131239717	0.5371194009641683	0.8796074091914007	noise	children
1095	1.050703726385894	1.2474078618714823	0.5547601608842662	0.9765605491686647	noise	children
1096	1.0819650495899842	1.2836546450725996	0.5539505163556921	0.4235195176468646	noise	children
1097	1.0616360096778097	1.2787158339866254	0.6979325968034209	0.5618021991730933	noise	children
1098	1.0168936955226116	1.2616750587659744	0.46928790619034844	0.6178536888028393	noise	children
1099	1.0217906705317026	1.224465412141117	0.40555902631348145	0.43082598332491934	noise	children
1100	1.0563307001791962	1.2318046811859404	0.5176868680746696	0.4366082521808083	noise	children
1101	1.0492996022950312	1.2869811568641327	0.6450642294685681	0.5627823142900117	noise	children
1102	0.9596006231908992	1.2950594099345187	0.5903645038956203	0.7629188760150795	noise	children
1103	1.1202915074774187	1.3352651696039226	0.891775875284207	0.43203001732641994	noise	children
1104	1.1375215880973888	1.3418507173924743	0.5330973762204485	0.567022351722603	noise	children
1105	1.0123162391471943	1.3318179767011304	0.6001268345794113	0.5564109468768563	noise	children
1106	0.9632836076068185	1.2808129084903404	0.3381779774295093	0.7230047139297588	noise	children
1107	0.9235093546668998	1.2614581197749792	0.45380422197859466	0.5635489995622547	noise	children
1108	0.9860190270745586	1.228734078931272	0.5314447582991925	0.8518466160322096	noise	children
1109	0.9874351649747247	1.3534759623733517	0.7676178929898921	0.7426298654816934	noise	children
1110	1.0040376198820906	1.2732774137770573	0.5657277529699956	0.570458838327361	noise	children
1111	0.9498855339067284	1.2841289267061626	0.5512418852998535	0.4679200406396465	noise	children
1112	1.0733394522587436	1.274874892168725	0.3958363359656509	0.5267547303630155	noise	children
1113	1.0204745922481622	1.2259288242864197	0.5179657952675667	0.6730398248955929	noise	children
1114	1.0479917413953665	1.2342891548069193	0.49521945753911034	0.49273540042721437	noise	children
1115	1.0660834927876626	1.1596275058954368	0.588372588560162	0.3529264930386155	noise	children
1116	1.0146531805881975	1.2538961964543711	0.5532885265541151	0.4235422114497889	noise	children
1117	1.0711825375223987	1.2066243915909862	0.5685781903660799	0.5154710754092543	noise	children
1118	1.069907547517069	1.2333357972299455	0.6238824114932964	0.6918280415710605	noise	children
1119	1.0850469824862647	1.2633061228747824	0.6717052309277475	0.7343300826695885	noise	children
1120	1.08076562411325	1.2406661918875375	0.590800564208329	0.6173341793481845	noise	children
1121	1.0536900025150466	1.2595306152261707	0.38828100496190676	0.6519663703091132	noise	children
1122	0.9931626817469038	1.2399870908024548	0.4788235004682722	0.4909666653578354	noise	children
1123	0.9898029738141374	1.2501231556907895	0.7636603619331732	0.5334140411355495	noise	children
1124	0.9213054870147172	1.272619244333093	0.7322151886411645	0.44869360164766203	noise	children
1125	0.9357345900825474	1.2928572863807832	0.6329311645580996	0.5466576265966478	noise	children
1126	1.0025519570045516	1.24942388239976	0.5453019328342503	0.6131383852462449	noise	children
1127	1.0650471514133888	1.3305190709168384	0.5113558968134662	0.5959170453770095	noise	children
1128	1.0494298576483276	1.2548266509104216	0.4883961815426763	0.5403626159107603	noise	children
1129	1.0344205610708435	1.2715938042808876	0.6185680920372626	0.3327898862587224	noise	children
1130	1.0138780081240222	1.2913751970190028	0.6197362462506026	0.4045076604117239	noise	children
1131	1.1198562070892921	1.292185329284312	0.633420776076538	0.35073868337175623	noise	children
1132	1.1093584239519085	1.3707268490523412	0.48894936528084837	0.38956571773924925	noise	children
1133	1.1327007598490106	1.3199494439742416	0.44987733702914734	0.13600908432871084	noise	children
1134	1.0391530271670968	1.308901568884414	0.23809378881418197	0.45903713166782	noise	children
1135	1.0856786830267815	1.2797122596831054	0.5554164108623338	0.4615463810017215	noise	children
1136	1.0968791631252541	1.2640122443804997	0.5470869988976272	0.5216842642568387	noise	children
1137	1.0681001961752943	1.312286758310123	0.6924882558295791	0.47227858624253694	noise	children
1138	1.076873704647781	1.2869640832104057	0.6288464453307164	0.5969186900479294	noise	children
1139	1.0614652618363418	1.3141831764622953	0.6340049097514514	0.48349211144525184	noise	children
1140	1.0923680687968442	1.258996319028327	0.7175033651274929	0.5879050458601757	noise	children
1141	1.0178754631045321	1.3511085597644579	0.6107559089089096	0.6242549669729055	noise	children
1142	1.0252862639426268	1.3209620803912883	0.847737804548131	0.8219388828632446	noise	children
1143	0.9940367295100216	1.3444128071672963	0.7819692984824548	0.5251584681347814	noise	children
1144	0.9701174262782412	1.3816358972570435	0.6078838448196022	0.8560608408689048	noise	children
1145	1.0225875792491637	1.3080508768971133	0.47412167997224164	0.6422237835535838	noise	children
1146	0.9369100034225585	1.321588373080919	0.48628794603705483	0.621100262597813	noise	children
1147	1.0084142556905253	1.2958861286083134	0.7584102600372737	0.5561462405573623	noise	children
1148	1.0201005410633757	1.3297560732199964	0.7630713712225247	0.5988391000114682	noise	children
1149	0.9863373913560938	1.3326902713094069	0.7442726024558822	0.7726884042585725	noise	children
1150	1.0121722912644435	1.3856395034471722	0.7668169384219925	0.8160942439082957	noise	children
1151	1.0141512824262282	1.2764037989862638	0.5013246587558393	0.787077468056168	noise	children
1152	0.9912913448893991	1.2542773997007923	0.5539093159648127	0.5433057950730228	noise	children
1153	1.030122271498702	1.2652398794328954	0.6759005332225537	0.755022712266294	noise	children
1154	1.1188990775372993	1.367088215056899	0.6772371294757472	0.7694919246500624	noise	children
1155	1.1100669601144983	1.3341609699389556	0.5584961476712047	0.6103299501330675	noise	children
1156	1.1300664257464679	1.3939335639119128	0.6685795435163124	0.6678728046283828	noise	children
1157	1.0396915962409765	1.4060671650082677	0.5479009156065897	0.7464675619376563	noise	children
1158	0.9867699567114743	1.2508349479662648	0.7666050819594469	0.6295767604854831	noise	children
1159	0.9567930883990425	1.291721043940398	0.7897382978520965	0.6170031943210783	noise	children
1160	0.9795347543980466	1.3020449446628934	0.9477391030922969	0.5542012419949189	noise	children
1161	0.9801285644906411	1.3376295513022023	0.8194729128101534	0.5577443032511493	noise	children
1162	1.0909958725915851	1.312900699992411	0.8937164317199314	0.47836690581691005	noise	children
1163	0.9539228253031212	1.3745227555246673	0.9261345514665169	0.43809479417344294	noise	children
1164	1.0460737141937757	1.305850235026844	0.7751321285708284	0.7797858137495955	noise	children
1165	1.0998094853316203	1.3126934263108423	0.7772279947056605	0.797641067408793	noise	children
1166	1.0253473338496495	1.316929308695008	0.6970822094217127	0.6843875175692529	noise	children
1167	1.0452081737135182	1.3229583665144071	0.6871767186918787	0.5796348775832998	noise	children
1168	1.0347256044626738	1.3195238085274736	0.5886620983901892	0.5903059334445667	noise	children
1169	1.0296512508403706	1.312010831038485	0.7149334457199686	0.5149227372414124	noise	children
1170	0.9986640345999787	1.1971716547061304	0.7830697194819937	0.5915059863180392	noise	children
1171	0.9781861036751434	1.2448073951054561	0.6003451068889093	0.6040217327471401	noise	children
1172	1.0482479402210734	1.2699066059624906	0.642868022695037	0.7743792419240216	noise	children
1173	1.0796483180682883	1.229761331633466	0.7231683710470934	0.6619547546019603	noise	children
1174	1.0550029943429051	1.271699994325186	0.37377480388155215	0.555764797093882	noise	children
1175	1.0781093224577285	1.261013012429018	0.4219578157860333	0.4278321471177229	noise	children
1176	0.9956026523632612	1.2485168947067673	0.550589293066386	0.5505186254257909	noise	children
1177	0.9900521478481523	1.2259508024787644	0.4547941004291795	0.6284795722487888	noise	children
1178	1.038438607379122	1.2536968091161946	0.6454695290444178	0.6459771563325504	noise	children
1179	1.052170676280254	1.2431907673879536	0.5790557424984284	0.4041961262880608	noise	children
1180	1.0277094962377613	1.2443854134726	0.42054262792786695	0.41642874709433114	noise	children
1181	1.0437495625980353	1.2990189078065815	0.7284307420290931	0.6045779088007815	noise	children
1182	0.9588624859144995	1.3427814179513518	1.0581913700699785	0.6400548939343439	noise	children
1183	1.005614689356195	1.2353012286353244	0.6639293370454988	0.5104107305574085	noise	children
1184	1.0184651518641712	1.2545875221961973	0.561289181373998	0.4626847182611809	noise	children
1185	1.0761108177578576	1.2849067685021223	0.7231650097522715	0.6224168958429414	noise	children
1186	1.0317494315157831	1.3634595618914538	0.5609517459354643	0.45828141450238147	noise	children
1187	1.0447179209739332	1.3301391288071955	0.823881101757234	0.5349758033161587	noise	children
1188	0.9963577926819951	1.293894548463042	0.513528785061725	0.6419483390829271	noise	children
1189	1.0280608254932844	1.2816011639604727	0.6008841729843603	0.5837218964093768	noise	children
1190	0.9337693785039746	1.3060496281937874	0.6590906814471325	0.6459892356714471	noise	children
1191	1.064763069166061	1.2942472807522485	0.6724924243070068	0.3397122065482049	noise	children
1192	1.068214145298761	1.1751722807829719	0.904611335470855	0.47910920469198626	noise	children
1193	1.0611811202389076	1.2293583080473462	0.6849281501973179	0.4457721175374765	noise	children
1194	0.9856134261978422	1.3768101090518192	0.7056721911147368	0.7515342616011955	noise	children
1195	0.9856376880461836	1.435991686418334	0.4347133307034893	0.5322849686031115	noise	children
1196	1.0262105586700385	1.3358775489145547	0.4171452164604292	0.4396421097769987	noise	children
1197	1.0887382901162963	1.2511377013346199	0.6073157315396654	0.5716689137140757	noise	children
1198	1.0978074315124564	1.2791040718939197	0.7266731258693814	0.7839847041598709	noise	children
1199	1.0416030640354244	1.3300865238575197	0.945656725379169	0.5040419713527934	noise	children
1200	1.064387185564274	1.3177755296861053	0.42739761868704224	0.80496147693045	noise	children
1201	1.0473281026004395	1.3075869244104963	0.41718697951244976	0.5605943443952184	noise	children
1202	1.052207148092596	1.2350106740050744	0.41689471909893827	0.8397512923011203	noise	children
1203	1.081954522343645	1.3220812848369385	0.38114373112855726	0.6736698592952797	noise	children
1204	0.9836730552043255	1.2763299333212925	0.6279654736942222	0.4925580429613565	noise	children
1205	1.007046455111418	1.3210971084848282	0.4906616965903419	0.45939646826033187	noise	children
1206	0.9687468851857485	1.243076234384164	0.5679102385307564	0.43485602591180994	noise	children
1207	1.0385281033046294	1.295722227948563	0.7394987366682466	0.6079479926831692	noise	children
1208	0.9636972196304736	1.2440871412901886	0.6091229620576136	0.49967148760507735	noise	children
1209	1.0156679272258575	1.2506486964472572	0.6224746915497289	0.32878651516056373	noise	children
1210	1.056572436030628	1.2265385035573644	0.6333152024301254	0.6162687474418871	noise	children
1211	0.955788704709658	1.1916258409859335	0.5319045561565092	0.3875999215885577	noise	children
1212	0.9632509175322854	1.2898920269279581	0.8642020846050921	0.40698925871479796	noise	children
1213	0.9503008741583074	1.295837308512422	0.4900927430309324	0.4902446190522616	noise	children
1214	1.061842811606729	1.289226217101054	0.7026251420782218	0.7543122149471215	noise	children
1215	1.0427324761743249	1.2565470347715229	0.7475385722339885	0.7733617906661165	noise	children
1216	0.9860965990889418	1.2182120420157712	0.8704897142921247	0.4481242190089041	noise	children
1217	0.9620946411367943	1.2017001224789599	0.462543939764096	0.4867821081558148	noise	children
1218	1.0131150118790646	1.2112874473847952	0.5533972334520879	0.5936945620391215	noise	children
1219	1.0106161180773592	1.332553429559526	0.4813023761850365	0.4344650260626015	noise	children
1220	0.9510059777241536	1.3658856406042774	0.5807575623305359	0.5406302860551406	noise	children
1221	1.0392192048553894	1.310460708627398	0.6339743369605316	0.3713486342379889	noise	children
1222	0.987740378642667	1.2783281968508369	0.37366628459045276	0.3243245345777388	noise	children
1223	0.9879964060028603	1.1703879198901646	0.7277464866322029	0.5895304460692083	noise	children
1224	0.9985361510972937	1.3774611287243894	0.6631693051049046	0.663886368623338	noise	children
1225	1.098836988086904	1.3342589053432832	0.8105078514457642	0.7131389117332586	noise	children
1226	1.075810573995965	1.1931639574204798	0.802805641387504	0.5407293687919064	noise	children
1227	1.0655825471757758	1.1809063298343045	0.8142955295765699	0.4989795766451721	noise	children
1228	1.0183171930034098	1.2018595035910864	0.6594990258967345	0.324440054193109	noise	children
1229	1.0117344769507897	1.277271524289503	0.7835789163909997	0.5298861404543637	noise	children
1230	1.0005474694719787	1.2312443108982447	0.8750999462220834	0.4372660053927417	noise	children
1231	0.9925329727220193	1.2347036788285601	0.7291800105400877	0.5796217388921017	noise	children
1232	1.0239187598262338	1.3200373349896304	0.9158391383601479	0.44368577899755524	noise	children
1233	1.0106663191277794	1.3051158188498948	0.9536567079414943	0.5000456532164368	noise	children
1234	1.067968189024318	1.3040913295266539	0.7555095091713367	0.4614849169237657	noise	children
1235	1.0057391548251282	1.2103792754071514	0.6382168619378885	0.46071667709826813	noise	children
1236	0.9800975554167028	1.1909991253647063	0.8256701045186385	0.7368585591663064	noise	children
1237	1.029657197471517	1.2101189127062875	0.5480937944645634	0.6032959176094065	noise	children
1238	1.0294247851860447	1.2618898065444282	0.5308668320331951	0.7112704744922592	noise	children
1239	1.1344210446860197	1.3350915856436556	0.4490641947470782	0.6486448296473009	noise	children
1240	1.0891743510172258	1.343078618155016	0.13347992205504997	0.6166440661807625	noise	children
1241	1.0006983354337209	1.3035904654115913	0.28954385706993657	0.5959828595054331	noise	children
1242	1.0284179379521603	1.2261589985025196	0.3874765911693913	0.5633733764587248	noise	children
1243	0.9815861752285036	1.2203606372708489	0.264398305267907	0.5556272587548529	noise	children
1244	0.9979265001732404	1.3562837240710433	0.3169214488887962	0.4089404022353159	noise	children
1245	1.090564316965848	1.3624414948306947	0.33900088249508115	0.6784620837137653	noise	children
1246	0.9788506664792587	1.323992060717342	0.3034745407260868	0.7011084066253673	noise	children
1247	0.984766652817395	1.2183297972896585	0.5213090674813454	0.8018178757709309	noise	children
1248	1.1421871679648172	1.4197085034509667	0.4293305915517513	0.6337669350480002	noise	children
1249	1.0634918093361665	1.4223319521958833	0.5159656298172892	0.7106997791386449	noise	children
1250	1.0352778854479932	1.381225967447703	0.6140024837276151	0.7607712081198444	noise	children
1251	0.9690886753984035	1.430576784318061	0.6231903093412687	0.8385825840798317	noise	children
1252	0.9813690011313037	1.3899711539375257	0.8489056996747831	0.7077683374919136	noise	children
1253	1.0320728382107154	1.3438126306350808	0.6954739154371955	0.7869687022272887	noise	children
1254	1.122349571965142	1.2832793724028873	0.6537789874113789	0.8616993083957646	noise	children
1255	1.0881574493809416	1.28915347289563	0.8528765667182009	0.5587117887245799	noise	children
1256	1.0883382283771013	1.3148100557122575	0.8085806773768911	0.5727314654896632	noise	children
1257	1.0567641639097551	1.2717538995762339	0.7972521320500026	0.3531591383966435	noise	children
1258	1.0373081602927325	1.276513757872017	0.5544190771540763	0.7190887094195073	noise	children
1259	0.9836461804391327	1.2778468093898867	0.6568325913078278	0.7401469726476009	noise	children
1260	1.0195932041957994	1.2555563058201553	0.6156915178139477	0.6263755315113325	noise	children
1261	1.0680102445166106	1.260863968831987	0.6112397975717078	0.4076866905615664	noise	children
1262	1.0514654508754067	1.2911713150407307	0.5475050639659762	0.35680200477405877	noise	children
1263	1.031100658203437	1.2991405158665743	0.3426192832051284	0.8174171955954566	noise	children
1264	1.098689917557286	1.2428383124530435	0.4595285406205391	0.6821668279865156	noise	children
1265	1.0952051343459883	1.296697565685651	0.5913771734182999	0.6936951368978809	noise	children
1266	1.115658607705639	1.3353627442432106	0.7925918956713285	0.629928067215061	noise	children
1267	1.0239865075037842	1.3757959870211502	0.6573711294112763	0.5524801755542168	noise	children
1268	1.0295979851874901	1.3880748533771938	0.8305997726686669	0.46081126397131644	noise	children
1269	1.0517956358624614	1.2855115040642822	0.7118886601205172	0.5238894773014077	noise	children
1270	1.0442260090299702	1.2991056281534312	0.8738042263827372	0.6411474524424245	noise	children
1271	0.9184668925533825	1.3542478747659814	0.5914846512861083	0.7517403368349457	noise	children
1272	0.9513515646974041	1.3969224788309622	0.5048409364116752	0.7548964107193474	noise	children
1273	0.9584974112782048	1.389158621428309	0.6809231822836463	0.7387369988047136	noise	children
1274	1.0223389732834658	1.2644308094721808	0.6279216718670226	0.7020876220749658	noise	children
1275	0.9951660680878304	1.2829350221918228	0.6166395181337629	0.4860515578255493	noise	children
1276	0.977125299087811	1.2097361636580075	0.5371716162029176	0.6060442023045892	noise	children
1277	1.020373557813183	1.2240695558786607	0.5644570683226119	0.6311108182041059	noise	children
1278	0.9469517669303062	1.203408803593378	0.32052398158711926	0.537328443397025	noise	children
1279	0.8990407202725967	1.2478461459454722	0.21374357163790725	0.5107792787786782	noise	children
1280	0.9776090712145231	1.2811651870181624	0.2190972341150646	0.5440620941439608	noise	children
1281	0.995365339232203	1.2722388750271574	0.6354532112196003	0.5052225194172782	noise	children
1282	0.9782677808522129	1.270770749894837	0.5303329354023809	0.5884227841526956	noise	children
1283	0.9662320454242779	1.2830731806836164	0.28152115692787694	0.5893650036232122	noise	children
1284	0.9959918201755887	1.2626490184161423	0.4278480888790954	0.5560487130224884	noise	children
1285	1.030403644881792	1.2622848796105481	0.7902286358504507	0.7169623124032687	noise	children
1286	0.9774312683169539	1.207117505492127	0.35604367718040053	0.5080251165718338	noise	children
1287	0.9796923116946741	1.1761813003706443	0.6199390636712815	0.5922262569237945	noise	children
1288	0.9614949862115696	1.2412624603870315	0.6067263256290588	0.43350892251853823	noise	children
1289	0.974813218897307	1.2473228223803106	0.545547439607014	0.45065861060950924	noise	children
1290	0.9916860972589776	1.2426728057234382	0.4655991827279286	0.3655390979604761	noise	children
1291	0.9800875395354756	1.2483819136047254	0.3870398961597874	0.531237753897969	noise	children
1292	1.0368260351178398	1.252323003152975	0.673373850187484	0.7134318775165298	noise	children
1293	1.0543946062826868	1.2582895435572614	0.594553126643912	0.7058306337931666	noise	children
1294	1.0881641170016927	1.2731210793947116	0.4181640431174154	0.564039325765288	noise	children
1295	1.1182218454178978	1.2727329238243417	0.5193421455949694	0.5601662811586224	noise	children
1296	1.0303844754495304	1.3666828723506201	0.6437440106513208	0.5262694689325851	noise	children
1297	1.0294096304880096	1.2735872142488252	0.7286916275979378	0.6107407314555171	noise	children
1298	1.057900243727886	1.2368977514978046	0.5007980045152259	0.5893021549399037	noise	children
1299	0.9937178295396479	1.1922478765067923	0.4403121816792933	0.5494049621240106	noise	children
1300	1.0257913499791547	1.2448222982010348	0.35650564918037264	0.4997596323207963	noise	children
1301	1.0365272006446296	1.3132989179938073	0.647682755345056	0.4239801226452077	noise	children
1302	1.039386231959583	1.310968871566042	0.660594437779481	0.48860904399389987	noise	children
1303	1.0496233717571926	1.3116538348976639	0.7740762756887657	0.6870959685328857	noise	children
1304	1.0540767652975287	1.2930465116441061	0.5919151184965901	0.5936054909709673	noise	children
1305	1.0663791586159452	1.3055182970379768	0.6602241982876651	0.6892710803169524	noise	children
1306	1.0738252793099523	1.2669604343672658	0.5918918063816031	0.5812920512607236	noise	children
1307	1.0634983168776344	1.3722240660115368	0.574721814230847	0.5343121429964969	noise	children
1308	1.0564222909023653	1.3158462472578962	0.5163630613698537	0.587005267799442	noise	children
1309	1.0065775455985495	1.3511857590148124	0.8030401748925204	0.6780425337305223	noise	children
1310	1.0274068819405815	1.3100026775718472	0.6244685317540013	0.36904521726395134	noise	children
1311	1.0159328742487315	1.2883045488846396	0.5791977075686382	0.29925205577062663	noise	children
1312	1.0115854702858136	1.216024071253204	0.7983965484721864	0.4499643673134771	noise	children
1313	1.048811791032011	1.2857780909966539	0.651121726496352	0.7077509076071274	noise	children
1314	1.0111898645081534	1.2315303919647573	0.5808186072913977	0.7340018142210395	noise	children
1315	1.0393094447735138	1.2219528678692937	0.2661162935073059	0.6835164979696406	noise	children
1316	1.0897080954148275	1.1997632742877375	0.43071663907793956	0.4576498898021541	noise	children
1317	0.8533279301248564	1.2694128712478454	0.34342161773237795	0.44959693288373265	noise	children
1318	1.0377421150997357	1.3405057905154558	0.5452263276059822	0.6781118260946186	noise	children
1319	0.9372948943908894	1.358363455705373	0.4163843894763477	0.5940070401252391	noise	children
1320	1.1299520820843711	1.4239470095718838	0.37743388095640235	0.43077306708455476	noise	children
1321	1.1157780373596382	1.3409949600690032	0.5579943161144488	0.6700216067147339	noise	children
1322	1.1355779919843088	1.4298549826748215	0.5379514679480487	0.6231807814844782	noise	children
1323	1.0891002230186757	1.3939470938401641	0.5978424495700139	0.4087680016393793	noise	children
1324	1.106929743465994	1.4056063506262884	0.6869623665380529	0.40303820305907156	noise	children
1325	1.0891028867545018	1.4086231890957088	0.4265857056973711	0.5233816596177635	noise	children
1326	1.0471249824362572	1.358852175777577	0.4667691148926447	0.6241713392486427	noise	children
1327	1.023547806220669	1.349309233083594	0.5710436777426036	0.8629362932109593	noise	children
