	a(ASL)	a(Face)	v(ASL)	v(Face)	experiment	age_code
736	1.7901532234184665	1.4015864010675756	0.5889998167075274	0.42348057183102655	trio	children
737	1.7640488333534756	1.4167959250673219	0.6611507737366958	0.70043225553801	trio	children
738	1.8334054321948428	1.3753425178663476	0.6425390359183005	0.4047450814135367	trio	children
739	1.787037112336162	1.356417013935998	0.6486969592306758	0.5220821382294892	trio	children
740	1.741591167939679	1.4322771163888524	0.6348785111279537	0.7596748368319035	trio	children
741	1.7497233572414261	1.4132822836276473	0.6656167300514821	0.4909301017134344	trio	children
742	1.7489419155607528	1.4065145557363263	0.8068980487591333	0.41301811996286775	trio	children
743	1.7047476858449657	1.3219196742137989	0.7774792659602117	0.513773714902584	trio	children
744	1.7979162822965482	1.321474038040386	0.6541613214288537	0.8066313078531098	trio	children
745	1.7656846922826535	1.3016660421286845	0.6203593060069308	0.4565456052688182	trio	children
746	1.7767447805606205	1.2985806258827437	0.6285483844509351	0.3157789283173449	trio	children
747	1.749750799865116	1.3097391229574145	0.5987352918830855	0.5177273160030903	trio	children
748	1.7506612538637016	1.3355716678887837	0.6065712464347859	0.6317167417025265	trio	children
749	1.7011628458934265	1.2559529306265702	0.6048375161300507	0.8080918089147846	trio	children
750	1.7211535314595197	1.260377073702506	0.5838173813283548	0.7131666930953005	trio	children
751	1.688448484355511	1.3852972508548054	0.6206600444654793	0.56180613578599	trio	children
752	1.735692510124961	1.2440144335997614	0.42258796954865435	0.47374321353014737	trio	children
753	1.7459014894676022	1.3334071191080183	0.3408909651609864	0.5824953362413724	trio	children
754	1.7427324133077078	1.3766360882738122	0.34585600000809086	0.5043666011555048	trio	children
755	1.7010427639424384	1.4039758623567749	0.46854464361009845	0.5611482509812714	trio	children
756	1.6979063685458216	1.401874783195027	0.5765957782690508	0.4928479550489512	trio	children
757	1.691652553042063	1.3249264584184188	0.6673821760435429	0.5557700852589296	trio	children
758	1.6848698312280936	1.339479254587974	0.6470578681149594	0.686802304184742	trio	children
759	1.6942755437540853	1.2964525981657897	0.8412950752161863	0.4844442396129843	trio	children
760	1.7418125999251408	1.258607735059817	0.7279540622216546	0.5085785381738961	trio	children
761	1.7409726711618498	1.3430675228339397	0.5520839303759127	0.7443366841104839	trio	children
762	1.7222221302893828	1.3627074242066615	0.7287658480128113	0.596637127324011	trio	children
763	1.6754416938169847	1.3708515965864585	0.6265296972052719	0.6364698166983443	trio	children
764	1.6635347376259895	1.3583218084667923	0.6434345300564337	0.5455901917588687	trio	children
765	1.6790825742141888	1.3959458905530402	0.6380494669166002	0.38568616653109317	trio	children
766	1.6786821499764208	1.2828738745118327	0.779904286265899	0.39070746423326064	trio	children
767	1.7031419875218288	1.4874022394598094	0.679199549659425	0.45841494931068705	trio	children
768	1.668038835305155	1.3498293895057356	0.5336354668682464	0.6345035120266825	trio	children
769	1.7289315538398429	1.4573096925754676	0.5451055805009827	0.5584994433488197	trio	children
770	1.6564477197127598	1.398672245092523	0.6706893133947639	0.5412052101335499	trio	children
771	1.78813412933169	1.3962387896416062	0.6448727406020002	0.7327019780380589	trio	children
772	1.7729660824948847	1.374820345618835	0.7005367020955026	0.560486358459583	trio	children
773	1.7021182432835378	1.3638584833394236	0.6401586142182781	0.7463195262601349	trio	children
774	1.6547216399620552	1.2610406821950255	0.7110390476672496	0.5309496486843157	trio	children
775	1.7510028948820258	1.2577766435284905	0.604978503886951	0.6431326095404487	trio	children
776	1.6754895660916789	1.2543291489574906	0.5838756726859663	0.4620625876561439	trio	children
777	1.7435140396506388	1.330378963433018	0.4887620378510722	0.5469317267454222	trio	children
778	1.8039876648778437	1.4118526852868956	0.542196883792105	0.5656363501708672	trio	children
779	1.7582823260961515	1.398754249453595	0.5930154171106897	0.7293752301519438	trio	children
780	1.7198039484558676	1.3927223882758653	0.5648291961611257	0.6662562713588143	trio	children
781	1.7108625803117266	1.3349889456270547	0.4936278602583693	0.45256914816690014	trio	children
782	1.782531338227007	1.3348003028795121	0.6416821927116464	0.4497435867307592	trio	children
783	1.7624142757667633	1.342999597503366	0.7528825336136251	0.386009504210732	trio	children
784	1.7925954138772808	1.3138451641855131	0.6191076585188798	0.3705055676995307	trio	children
785	1.901730255844845	1.3256199375331417	0.5551127989929653	0.4214145989205746	trio	children
786	1.8043466445892318	1.2937193302849654	0.6621573427618517	0.4780689333721853	trio	children
787	1.83887452545128	1.303410737769986	0.6374558556867743	0.5455288560193771	trio	children
788	1.7476382621706488	1.3310506058722675	0.5438139020378463	0.5809769518291652	trio	children
789	1.771564854319597	1.266545157696901	0.611212431519212	0.3980167530535451	trio	children
790	1.73458494738419	1.3266880008729136	0.6827412822744316	0.42869044166348025	trio	children
791	1.7277934396290646	1.3072647584553518	0.5299007025960657	0.44905587636762323	trio	children
792	1.734833200869879	1.3507568685466016	0.6177666851094399	0.5374094501739064	trio	children
793	1.7180001816689616	1.357757348426345	0.5273164542481803	0.45246986536519285	trio	children
794	1.7150591801172104	1.3488070998640878	0.7058640156578933	0.4897483704763271	trio	children
795	1.7575013618180124	1.2722066876789144	0.6431498701221741	0.45439238516203156	trio	children
796	1.8482045462843186	1.3263627980736516	0.6999987697234769	0.494290386438008	trio	children
797	1.7046323044588305	1.3088191422829634	0.6327986090742782	0.48055540800283486	trio	children
798	1.697788011229269	1.2441214164129102	0.8560189810214158	0.6168815247889209	trio	children
799	1.9376853908384457	1.350645519903593	0.7470195467170095	0.6942024614855533	trio	children
800	1.7109966990409968	1.441403860429424	0.851443497152216	0.8313874582685701	trio	children
801	1.7944288510062103	1.4341079064777011	0.6310192388027193	0.8449127048906077	trio	children
802	1.7834652393342825	1.442041388501074	0.5616079850295705	0.784948798749416	trio	children
803	1.6981831600270312	1.3474053631002996	0.5096985697744497	0.7046573712264612	trio	children
804	1.6859134830437885	1.3992351276620634	0.7332601542153033	0.7304916485902814	trio	children
805	1.7061630649470625	1.2248560201884025	0.8201530562898915	0.7925394440317396	trio	children
806	1.6877835080448254	1.3343558157690485	0.5929087550643464	0.6610460670361296	trio	children
807	1.7585413550042532	1.3455386786275565	0.7082456278555848	0.45275970290743495	trio	children
808	1.6387293954556683	1.3636293070114707	0.7167159657627308	0.4472815561865616	trio	children
809	1.6798386309329478	1.3113146418960167	0.6000894672526857	0.5996659882903824	trio	children
810	1.756873755870338	1.2593106734956971	0.608816224218363	0.4249769495956263	trio	children
811	1.7383873408270452	1.3010734380154538	0.571697983009187	0.35072751937176966	trio	children
812	1.7329891873384042	1.3135249864535026	0.5102680804079087	0.33236377673528855	trio	children
813	1.7452664922949486	1.2805262268257511	0.6443837512943459	0.5544946192382878	trio	children
814	1.827417928302195	1.1492749535315339	0.5567714774724665	0.44033465239957503	trio	children
815	1.8524726757536796	1.2468054993582278	0.6173610965265552	0.4692364716912998	trio	children
816	1.7231585576365431	1.2611907531694408	0.707189630156176	0.580044585190693	trio	children
817	1.7595132273758098	1.3355681997134243	0.40399652625563354	0.5942346783120294	trio	children
818	1.7978024910745625	1.3615316586893407	0.8036773757854722	0.6220996096476019	trio	children
819	1.7488381694207094	1.394072867850317	0.7323037330945075	0.6575507816836831	trio	children
820	1.7697892627794363	1.3689953792586964	0.533176521575745	0.6395961140864602	trio	children
821	1.8335546951846315	1.342905070501723	0.5420013043353111	0.6099022092704242	trio	children
822	1.8139721588602575	1.4273645663033445	0.590842705460564	0.6887849431115654	trio	children
823	1.798862691214798	1.382464426082102	0.6408651783812888	0.6171338399509725	trio	children
824	1.789822559899055	1.3737551202311549	0.609216080196621	0.7656965748161061	trio	children
825	1.8239406395419049	1.4901442332453156	0.6099277103184553	0.5843888672110906	trio	children
826	1.924770678623715	1.5166191701926273	0.6862979615917246	0.7361178284267325	trio	children
827	1.6920558484569381	1.4508787602767936	0.6648910808062228	0.770457998241927	trio	children
828	1.775716619468269	1.5816014627337438	0.6968826925287656	0.5685409893032461	trio	children
829	1.7964348805037984	1.5566298460593297	0.680086624135901	0.683457311796771	trio	children
830	1.786994982702749	1.2880315387984123	0.7058784570021867	0.6132777979289978	trio	children
831	1.8271605675764615	1.4158198182512547	0.7875977207523427	0.6351406953552872	trio	children
832	1.8045997544709516	1.416903470111559	0.6809191358073761	0.560834624228697	trio	children
833	1.8371973033339264	1.4289280057402278	0.5543560150335489	0.48030715752051795	trio	children
834	1.7683676384300457	1.3432341520883901	0.6065871225932982	0.4858765168132685	trio	children
835	1.7786138787821844	1.3424230091632634	0.6165047317356912	0.4554186499554359	trio	children
836	1.7537094748943158	1.371627292190992	0.7365006390999416	0.5064456280586509	trio	children
837	1.679165760256438	1.2866302778608671	0.662494805523448	0.7897380640533663	trio	children
838	1.8359040825256554	1.3201198949661315	0.5970680889894695	0.5717033540824363	trio	children
839	1.7316459279566023	1.3500379013297616	0.5147323624318063	0.5978544142612928	trio	children
840	1.7451516456648086	1.3203772940139529	0.6125642501435752	0.40532961412730495	trio	children
841	1.7683580801461511	1.4148386808447915	0.7159562683669362	0.6367374740045866	trio	children
842	1.9065633456471365	1.3205871724221665	0.7903689825988515	0.5725635967047421	trio	children
843	1.8881221022553956	1.3726195739024072	0.7733706700403673	0.5796893846375734	trio	children
844	1.8803471074001825	1.2584249063346105	0.6289673089118389	0.571645121074651	trio	children
845	1.8273651845874332	1.2988418966845965	0.6787687744816764	0.5476652016947022	trio	children
846	1.7575733313707738	1.268692835379029	0.6624846232934813	0.5011693040851517	trio	children
847	1.813412624431192	1.2780762717521885	0.7454040002141209	0.3935831809368343	trio	children
848	1.8516155768772413	1.2404116096468205	0.5368340649911907	0.48198960922505607	trio	children
849	1.8341853746368073	1.246695470688239	0.6188726647514533	0.45548136523849375	trio	children
850	1.799820076509085	1.2536984873657095	0.6888319325246468	0.5274975403458059	trio	children
851	1.8629028558992191	1.2201824106903298	0.6810860825708129	0.3401099549507223	trio	children
852	1.8297286766404417	1.254407322866959	0.6937704771730209	0.5327727102326679	trio	children
853	1.6661226369419864	1.328673728308914	0.6003232569164982	0.7720357229046806	trio	children
854	1.7207220388349513	1.2339848267903137	0.5910824476744354	0.6703726279820096	trio	children
855	1.7482992530329637	1.3724700918002708	0.6406100475379581	0.6767952058506826	trio	children
856	1.8349184126636477	1.4149995884530902	0.7309514171785971	0.47655895686042243	trio	children
857	1.8587999124775865	1.4013680258934353	0.5271592987642404	0.6146116978088874	trio	children
858	1.7693470080807545	1.307337587304104	0.6332158578497608	0.5436897988148688	trio	children
859	1.7692234229423431	1.222294122773449	0.6425827201756245	0.3859281408971661	trio	children
860	1.7984105755498665	1.320041692145231	0.5853179476406424	0.5655867293578005	trio	children
861	1.747382153948895	1.3113143549200486	0.6254180439421554	0.6125826276967566	trio	children
862	1.6869293307082533	1.2821375789021867	0.758432184063164	0.6397713587569702	trio	children
863	1.709119706672324	1.2948869904818932	0.6310042183175799	0.6665997864252148	trio	children
864	1.714060290991726	1.3094171767173477	0.5573310067586982	0.4731335155662553	trio	children
865	1.7899418241066414	1.195945336380506	0.5273785990836855	0.4607126609452453	trio	children
866	1.7750087105687606	1.3552976625874849	0.5412045903452914	0.5366233818426446	trio	children
867	1.6871792170651339	1.363355020666778	0.6693833872299534	0.45751676505066696	trio	children
868	1.7857109069669912	1.307179701919845	0.583772953865208	0.5937405665418929	trio	children
869	1.7857396549025228	1.2356418800778093	0.7600233423146492	0.6129534648938935	trio	children
870	1.7987002053707897	1.321508060599307	0.8169769782317072	0.770814064863674	trio	children
871	1.7481033801642631	1.327224269864923	0.6832080366341429	0.8061393340864942	trio	children
872	1.7403002266727783	1.2981765877460707	0.5101075242527988	0.6752387908820087	trio	children
873	1.7403661249046196	1.3584632488804735	0.5121995673983027	0.5798108381995785	trio	children
874	1.6475488464191714	1.2281645319783976	0.6330620498479114	0.4272157078831197	trio	children
875	1.6268523433990296	1.3301105639686968	0.7205654828365566	0.5284556383648088	trio	children
876	1.7467517215869979	1.323667227505284	0.7730422728175873	0.5637205148007717	trio	children
877	1.759701368931553	1.3406003066331613	0.42648447615497587	0.6057411529798372	trio	children
878	1.7809112927486395	1.3102457879431308	0.6300515214563563	0.5632136510565026	trio	children
879	1.8103319835810323	1.3132591394429811	0.6338773817460484	0.6750762384167422	trio	children
880	1.839066637906493	1.3501718525504462	0.6844202371741536	0.6325093254225407	trio	children
881	1.7257074384798632	1.3832441383003258	0.5447511618041833	0.5032274629331721	trio	children
882	1.725641243755533	1.2912790784490384	0.811982463663189	0.6229934872340483	trio	children
883	1.8635722666211842	1.189280543029507	0.7219985368343509	0.47178167462555254	trio	children
884	1.7241744027301777	1.2328134509481212	0.7886138440397485	0.5661419126216806	trio	children
885	1.7224190433168598	1.3161084960656897	0.6740306853992865	0.4685807558662399	trio	children
886	1.787414908642275	1.392840239282827	0.7041037144565312	0.5866850571963561	trio	children
887	1.7873103875943388	1.297636367819967	0.5240779011122974	0.4662998083959855	trio	children
888	1.7748941096023751	1.3422661534793252	0.471204109165674	0.37758038768776647	trio	children
889	1.7596290317123495	1.3083663358286848	0.4143303230473775	0.42777414186357693	trio	children
890	1.7832331502007799	1.320550725237358	0.48391459690234384	0.47067832651548763	trio	children
891	1.7226937810368055	1.2896332003897246	0.48040064417468603	0.6114948355964547	trio	children
892	1.7842236250670571	1.4606081414949255	0.6437654838551692	0.5026675569294007	trio	children
893	1.8259601689004863	1.3364250831539026	0.6390631506623785	0.5113753401504209	trio	children
894	1.6482841148354885	1.3191035983828356	0.6434550399547023	0.5717546141788965	trio	children
895	1.6490117889089249	1.3325816863635949	0.6546128111643593	0.6194076737210078	trio	children
896	1.7829527680029487	1.3429547580927441	0.6185293288855008	0.6433238290924845	trio	children
897	1.8551429230347796	1.3172322682534445	0.5291331474902634	0.7484543145050411	trio	children
898	1.6967351062893505	1.359490762210477	0.7340219740532474	0.7817325694963547	trio	children
899	1.828730934246045	1.3660977417899915	0.6878125759443773	0.811632759142081	trio	children
900	1.7549998079431952	1.3464840210801288	0.49387111012437124	0.8684844052339349	trio	children
901	1.6840939279419436	1.2602448821729968	0.5326429819994336	0.7417340516456719	trio	children
902	1.8565795463631811	1.4571473653772269	0.629196810375217	0.6096981170462219	trio	children
903	1.860197676818629	1.4009146123045884	0.6404302442473703	0.8263730906866097	trio	children
904	1.6618069329756406	1.2798901088315318	0.6634352663619213	0.9570604492852434	trio	children
905	1.7635226183048702	1.2805450868128894	0.552877685417918	0.696139116056829	trio	children
906	1.7919694476109709	1.3075671824762716	0.6313712451743332	0.6191467039393052	trio	children
907	1.8029680792908909	1.3834707661999686	0.6443283477057233	0.5501034141500623	trio	children
908	1.7160673113140084	1.3650157959851716	0.5903026152876135	0.5751715438512601	trio	children
909	1.7342178421787664	1.3362339328814374	0.6142146008576111	0.5488023732816166	trio	children
910	1.6683183364264338	1.3407659710991244	0.7410027039002055	0.49472133730155204	trio	children
911	1.6678703729536952	1.4164501214037972	0.6623100518383932	0.6355052446860017	trio	children
912	1.733813276003261	1.505318577087059	0.6837640078834535	0.758492764035541	trio	children
913	1.723119182734065	1.4006507816324034	0.7619561725950982	0.7187404022369043	trio	children
914	1.7045109261389728	1.4491164542788657	0.5825233548410939	0.42859019803911186	trio	children
915	1.7410311518720096	1.397256743045885	0.44547935764397273	0.5140297985554061	trio	children
916	1.8161279792475173	1.4032522300908723	0.415278617526845	0.6931663009533395	trio	children
917	1.8276976127964755	1.4801139450979328	0.5374074572605084	0.6266543519478902	trio	children
918	1.7598105119033949	1.4804955391873404	0.4095683759356794	0.5238614753517215	trio	children
919	1.8740424446510087	1.5132290719341017	0.7429870292260302	0.34082444059558487	trio	children
920	1.8638867323183785	1.464890869063265	0.6136207401760206	0.29681762737998596	trio	children
921	1.7731733450089286	1.3961896070801174	0.6537717093570709	0.44997303116598875	trio	children
922	1.8075310180828181	1.4171913172960189	0.6889998876633645	0.5545243532941831	trio	children
923	1.7246480054760327	1.4166354262163825	0.4615106709161283	0.5532432618957273	trio	children
924	1.7401341194631144	1.449624211642161	0.6381495957462552	0.4051893022821068	trio	children
925	1.738836628010012	1.4144457103637915	0.5429038321062113	0.35687945345976113	trio	children
926	1.754704739112934	1.3289641388578493	0.7248200005539179	0.6727474264855626	trio	children
927	1.8000715676483707	1.2494673680029118	0.7333858156578777	0.558857497553198	trio	children
928	1.7983260765588076	1.2510147337499467	0.9211020826245494	0.3897454879418456	trio	children
929	1.7082411691638968	1.3254831063252668	0.7366140981664873	0.47544987519134274	trio	children
930	1.7495823474297896	1.2538055019574204	0.665819483250811	0.4304710117799535	trio	children
931	1.7433455329217138	1.3846668643822073	0.8541393375624882	0.5427228020450583	trio	children
932	1.7643127173757756	1.3417370193424085	0.6358746666960438	0.6025818363854453	trio	children
933	1.6447629357205837	1.2551320975939282	0.7427873562706655	0.6204285964524492	trio	children
934	1.6507400854006145	1.3025853744323834	0.659599724883956	0.5594156209656501	trio	children
935	1.849309476425052	1.2999249071967975	0.7303431316921155	0.5310785903961212	trio	children
936	1.8656277936631447	1.2084925122601038	0.6472833056028113	0.5875324279652152	trio	children
937	1.8645974902471278	1.404449558225076	0.6267294938773447	0.5965717988674464	trio	children
938	1.8369000984352415	1.296322017493137	0.6742341307069889	0.6611290317279901	trio	children
939	1.866749663305396	1.263588653795296	0.7362620666144962	0.4947082596189158	trio	children
940	1.7330710401809526	1.2926894824345003	0.8371228877144952	0.5823719846073566	trio	children
941	1.830861069890077	1.3461533811714959	0.69760648427237	0.6754172361621922	trio	children
942	1.7604945339832911	1.4185638659718132	0.6859353676663605	0.5102548252293841	trio	children
943	1.7612114259426084	1.4243981482141312	0.7692774526944726	0.4600113451189419	trio	children
944	1.8233563945300078	1.308542790185674	0.7111274722977099	0.5210362926860241	trio	children
945	1.7694068036474282	1.3116426463832027	0.7338888554389669	0.5811721272722283	trio	children
946	1.8187694123893046	1.396068866787644	0.6085371854254511	0.5718852875085443	trio	children
947	1.8299966420831102	1.3605808339280263	0.6529211061368925	0.41608604748468375	trio	children
948	1.7712824539996002	1.4643725160098353	0.778553476267525	0.47894700894646974	trio	children
949	1.795704966750808	1.4037856189616162	0.7478775313408679	0.5285783888097296	trio	children
950	1.762312657010656	1.3411093964823775	0.6216372004278887	0.6378509802209058	trio	children
951	1.6751732879711687	1.4062548808130284	0.7783278704319764	0.7596668999269784	trio	children
952	1.7823966442127808	1.2268986220224107	0.6662956149383972	0.6388657691953767	trio	children
953	1.7222970243252944	1.3648720644513848	0.6149729268533943	0.45172288066082067	trio	children
954	1.8159291044521744	1.3546375297063973	0.6453305972881496	0.4622268616467967	trio	children
955	1.67610730273244	1.3392034471799743	0.7889729830418496	0.5842990691492944	trio	children
956	1.7093753322515723	1.3501849316709253	0.7003496187656073	0.6278517787997688	trio	children
957	1.7013631983325794	1.3431205402432764	0.686476323226595	0.6152242995306304	trio	children
958	1.7633166401567189	1.337553490135408	0.6596632628366912	0.3992530475577981	trio	children
959	1.7788285928116865	1.3481982975641955	0.7132168934142884	0.40127711339752714	trio	children
960	1.8025103896508967	1.3716516472105549	0.7380138280529229	0.6185317394021973	trio	children
961	1.6356611149011706	1.412300503676577	0.8068744189171839	0.5813565863936616	trio	children
962	1.658359174194214	1.4054453197972394	0.6671274374842193	0.6096864273350843	trio	children
963	1.6469114811675127	1.3552375784799786	0.556596561631412	0.6495295372792749	trio	children
964	1.7524567639398725	1.36398800204152	0.7397598608452662	0.6002961808585692	trio	children
965	1.7542911040644849	1.3095512952244437	0.6161060570773498	0.689814433780476	trio	children
966	1.7347717270024539	1.281173560542796	0.6039557198350314	0.5861795945981318	trio	children
967	1.8315807765010024	1.4011346096240096	0.9022897912055076	0.5981957230847035	trio	children
968	1.68527165745755	1.2517319744539903	0.7118843112221883	0.5307209654617738	trio	children
969	1.6814268077636667	1.26833807801942	0.589287194472161	0.49598124662865367	trio	children
970	1.674890830546806	1.3333533616687228	0.69102882567198	0.2838918866293643	trio	children
971	1.7541459116770568	1.3376629362237227	0.5789622289209339	0.292223118548531	trio	children
972	1.753199599159284	1.3099768981060838	0.6118223543636604	0.5276361683672904	trio	children
973	1.7032227581507975	1.3985379545911214	0.6317054625531667	0.5277079156780089	trio	children
974	1.6467277853784608	1.368621111345922	0.6525725980241823	0.6207004169867205	trio	children
975	1.678015711293225	1.3603538264196355	0.6501712721225581	0.4925888967983492	trio	children
976	1.7730233008389376	1.3036117898219535	0.7096102609366333	0.593137310056614	trio	children
977	1.7665410854789294	1.3919723381574456	0.594627337377237	0.5943152309909732	trio	children
978	1.7796284432144214	1.2125039385983594	0.7088784139268932	0.5947233776501393	trio	children
979	1.6470664205703742	1.2753581498505646	0.7407678017727704	0.3566510771792774	trio	children
980	1.6861443390079538	1.385274425843596	0.5710625274755637	0.5125665517405398	trio	children
981	1.7628228182366066	1.232297340967111	0.5251309826137608	0.6561844280088552	trio	children
982	1.754348067755407	1.3642974477711887	0.48181494711245065	0.5582682106757844	trio	children
983	1.7740902128681346	1.428931102612818	0.5412883668386659	0.36400260371290366	trio	children
984	1.8193849157336341	1.3266738857707225	0.7779660062693934	0.5291660579036633	trio	children
985	1.7437798161509601	1.4219031963574627	0.7190034684280451	0.4492913216888218	trio	children
986	1.7889126825875152	1.4315047495912179	0.6190869860342535	0.5771599894012269	trio	children
987	1.804821950212717	1.3915877633249158	0.6997130484436576	0.5302917180093369	trio	children
988	1.857973882517198	1.1646007540203633	0.7150943907913911	0.3765707720149661	trio	children
989	1.853369610071573	1.2571103352872224	0.5814919629673563	0.4574865229765617	trio	children
990	1.8089283780009153	1.2565832195892415	0.4476839633746145	0.5735013131426336	trio	children
991	1.7962827287117396	1.1927203130899446	0.5395597986984905	0.660675129210541	trio	children
992	1.7653950849191256	1.2934521446046119	0.47086055997602966	0.504277857411384	trio	children
993	1.718119066822022	1.3051457973825045	0.5016772825869619	0.5891094735943238	trio	children
994	1.7586116982100277	1.2292985677354358	0.6449493392474788	0.7211146577439647	trio	children
995	1.7387107816165852	1.3375885920791892	0.3392865095443809	0.42783170491838013	trio	children
996	1.7074235017427235	1.3280924978010635	0.4504691481533533	0.38996620208288013	trio	children
997	1.6878279710528248	1.412627689858355	0.5129662357547697	0.41545640296579306	trio	children
998	1.7195850283666454	1.2479061368383377	0.7592682443094259	0.4539187278637828	trio	children
999	1.7376716569059558	1.3024841283743536	0.6628500682507045	0.4305845645801465	trio	children
1000	1.7790838415768617	1.2520148646375464	0.695587117103369	0.5529347071996477	trio	children
1001	1.76546886753623	1.2468850488535261	0.8305056934934079	0.5746361303950138	trio	children
1002	1.6856246240487778	1.2836178519600576	0.6837636119536729	0.3885853095668445	trio	children
1003	1.705295692470405	1.2738084473680864	0.6773759998107944	0.7530934582808291	trio	children
1004	1.7617848510967593	1.2482891573126977	0.7663810723011144	0.7364982538627671	trio	children
1005	1.7085610336717818	1.2529143917256997	0.6679970352405423	0.5685094469758437	trio	children
1006	1.7945177935061967	1.336966632749123	0.7323311440171147	0.570074394834496	trio	children
1007	1.7647328327635603	1.3535430726830888	0.604355084458965	0.6230066783226252	trio	children
1008	1.7476107675321617	1.3579308350399932	0.5698792279892274	0.46397899784327673	trio	children
1009	1.7253580938720774	1.2140735619528211	0.6748291388335554	0.6267630994978058	trio	children
1010	1.8088731000461675	1.3201111417214435	0.8094705522506741	0.33749331213130296	trio	children
1011	1.8020366796142255	1.39369208443905	0.9096267890206359	0.5658079362052595	trio	children
1012	1.7788459206503948	1.4409419517671638	0.7166880275950697	0.3782739017807121	trio	children
1013	1.7645621868292176	1.3484627217236784	0.34735118935714127	0.595177335562974	trio	children
1014	1.7783995298947122	1.377112764016196	0.6860992374598439	0.5875335271311249	trio	children
1015	1.7705798396640184	1.3425025550854293	0.6843865686391725	0.545175904006927	trio	children
1016	1.7071055528099293	1.387785577159843	0.6310502709798413	0.6428438619880924	trio	children
1017	1.7607273341418528	1.363777018202856	0.5809662674411916	0.6732367310539226	trio	children
1018	1.7980110985504834	1.3164122034288552	0.610963216889482	0.5455055822434951	trio	children
1019	1.6747916939699063	1.399429742865663	0.6956728343827916	0.6424805271169989	trio	children
1020	1.7597209180461835	1.387230792487345	0.7422548713514736	0.728335073273237	trio	children
1021	1.707589945867157	1.2271222444850394	0.7610448419718652	0.5684888218051217	trio	children
1022	1.7471630743115074	1.4000169504257745	0.7664077131918228	0.45810482661251617	trio	children
1023	1.6910071298125338	1.4010246808120252	0.626789453936857	0.5299016596982098	trio	children
1024	1.7154509116716659	1.3981043340512334	0.6029777258797562	0.5077343411650274	trio	children
1025	1.7707958772798666	1.3948787604578736	0.7810110012148687	0.4526952671941108	trio	children
1026	1.7101553734595372	1.3720128157904041	0.6070189392381297	0.3235190387532435	trio	children
1027	1.7761794120246353	1.3793975705758066	0.84014304993769	0.22157879964284607	trio	children
1028	1.73203647912135	1.3642894050364027	0.5971504054968821	0.4063522179604278	trio	children
1029	1.7108040412325407	1.293561397248074	0.5793558769776411	0.521122821410156	trio	children
1030	1.7512017580405264	1.4320797384354744	0.6065122002406257	0.7278751252707646	trio	children
1031	1.9178077821156359	1.4134229141227725	0.5868441475163031	0.6214307354772709	trio	children
1032	1.708512971289959	1.3513884022418814	0.670675728840509	0.5999827441338379	trio	children
1033	1.7743416666510556	1.2512515421312882	0.5596065758484291	0.6907626295599402	trio	children
1034	1.6656249988820322	1.3343022768319655	0.7125817842217333	0.7164444161142443	trio	children
1035	1.7671014971206174	1.3553187708302805	0.6381791975903381	0.6053791305700649	trio	children
1036	1.8246196241129395	1.2669267106261801	0.6613592070822045	0.46533467353191565	trio	children
1037	1.8744038723006482	1.3736688592574864	0.5807428896515018	0.43531947143070093	trio	children
1038	1.7179259048827218	1.30403768088303	0.5884727166941962	0.5116426641589865	trio	children
1039	1.6262583195831355	1.328460448091208	0.6468993796911624	0.5042627109343067	trio	children
1040	1.6377130792569343	1.374799048893461	0.7182406823958751	0.47912269105724264	trio	children
1041	1.7488215919406307	1.271490378293697	0.48999135411182493	0.5934015338002661	trio	children
1042	1.7054025709712932	1.3100930257646135	0.700350088293256	0.7055171102060193	trio	children
1043	1.8045650161485356	1.3205789112613755	0.6505190460895371	0.474475316029756	trio	children
1044	1.6782481046296576	1.3527031132663954	0.5900850657740369	0.5351413654718928	trio	children
1045	1.6840508595366037	1.169595771657838	0.6074865988723779	0.4612283248890816	trio	children
1046	1.7119109399952175	1.1357143434427404	0.794448697113268	0.5712521090769773	trio	children
1047	1.7898854241208166	1.29736934565031	0.6679033179395191	0.5427269810375948	trio	children
1048	1.7452835890375122	1.288388247866745	0.6509147752152343	0.5840086989006187	trio	children
1049	1.8019825773354186	1.3214511134513232	0.6679789075778317	0.5628580388383415	trio	children
1050	1.804980869328049	1.4009920816419745	0.6106596215780467	0.5837544796984547	trio	children
1051	1.835136764480867	1.2999319733095351	0.6743023272622084	0.42485371158809415	trio	children
1052	1.8338924426834158	1.4330755075605324	0.5534367428836189	0.3863568194186603	trio	children
1053	1.7634439933720902	1.315981631767656	0.6485992832997752	0.684321035725069	trio	children
1054	1.7883775871486884	1.283513963240914	0.2934314055366933	0.5238537467507328	trio	children
1055	1.8835894506537658	1.4211914498688492	0.4869248017389155	0.47659580932663914	trio	children
1056	1.8499521541504076	1.4460169278936599	0.6152892354302175	0.6872757765847624	trio	children
1057	1.8554206714324397	1.478053899764521	0.7460159588882105	0.5732301587738499	trio	children
1058	1.7203402550785896	1.4457683186092	0.6865910894905686	0.6401918010286571	trio	children
1059	1.757227205526137	1.5014287476579187	0.7106664155423121	0.6148071767955144	trio	children
1060	1.8372917494290144	1.3541633307810368	0.6675789613673921	0.6602465181661606	trio	children
1061	1.8073491786429485	1.542943224383814	0.6682811036508707	0.460751169800964	trio	children
1062	1.8595548308500633	1.3951221485744836	0.7666163710610836	0.39805418409068105	trio	children
1063	1.7885474011299087	1.4764102512088102	0.5709031401422423	0.6852242660681129	trio	children
