	a(gaze_clear)	a(gaze_noise)	a(straight_ahead_clear)	a(straight_ahead_noise)	v(gaze_clear)	v(gaze_noise)	v(straight_ahead_clear)	v(straight_ahead_noise)	experiment	age_code
1952	2.0087509908654733	1.9277945115953543	1.5410210508225235	1.5160940118569246	1.4241814129558612	1.7785382800822052	1.8334381975298744	1.948587533936651	noise_gaze	adults
1953	1.8307784646965732	1.9177645753193788	1.5562685659948743	1.6147858942477953	1.2874735595442026	2.079146022265482	1.555015246503771	2.036081168119446	noise_gaze	adults
1954	1.7522839459614143	1.839725110986294	1.570798417021197	1.655054118499561	1.3468127295350283	1.9831275748829247	1.6090248636102662	1.5416295385719172	noise_gaze	adults
1955	1.906574519987268	1.8447693758974557	1.572395262235898	1.7149037494922175	1.5155505498349235	1.968374274262182	1.6942773897826864	2.020784491439878	noise_gaze	adults
1956	1.755048994794461	1.8347194084887422	1.6288177668334372	1.685490592837205	1.5004682857667975	1.7203608198344038	1.8042062736771214	2.005500563380399	noise_gaze	adults
1957	1.811388385694675	1.8529873754670734	1.665716847219289	1.6701669790290898	1.1486500622013895	1.5367946929654446	2.010400696862584	2.139370345024352	noise_gaze	adults
1958	1.813862381024147	1.6531515269445374	1.7102934221334791	1.690099331715895	1.2915801569856813	1.76823886789271	2.024876028128322	1.8308265920144133	noise_gaze	adults
1959	1.902285245538162	1.7119753659937176	1.6879420120527442	1.5886458981393483	1.209900550564812	1.5603540439731813	1.5813083258593816	2.1000047849888417	noise_gaze	adults
1960	1.7769610365877253	1.7944640679259318	1.5994537893296965	1.6377783270636348	1.5117123457685482	1.6940716613931153	1.628676525111789	2.0663788943510415	noise_gaze	adults
1961	1.9435696312066653	1.7973314767075237	1.4685165371619573	1.67544863783698	1.5674775701234083	1.6936915707783562	1.7013710657144294	1.7143961188065993	noise_gaze	adults
1962	1.958764776326354	1.857090084995871	1.4859816772370944	1.6466625889090414	1.8495428260420668	1.6905665423421572	1.349977323345088	1.968842773771374	noise_gaze	adults
1963	1.8498783113400439	1.7624902186700018	1.5467783681757847	1.5702694764632865	1.6867368277702834	2.083263717669327	1.520482707098959	1.7470276411659051	noise_gaze	adults
1964	1.8949187188528378	1.804600541495767	1.6768093595103273	1.5999607286894848	1.6850211423947419	1.9479952284121433	1.6489847526513357	1.755568595339447	noise_gaze	adults
1965	1.879989313211569	1.9396772814201668	1.6078371345442255	1.5571669453207686	1.8626133248748091	1.6484654891038713	1.670224898155238	2.128180407008003	noise_gaze	adults
1966	2.0016459532278077	1.8322645653079845	1.6451832393388026	1.7719454031061677	1.6674903159909438	1.5970109894543298	1.6609385074411054	2.2332135069618473	noise_gaze	adults
1967	1.987989225918428	1.962885681020266	1.7438411158994018	1.878140765722621	1.3184100213336107	1.7814055003341684	1.703084239778646	2.132272781185408	noise_gaze	adults
1968	1.9215722694847905	1.7969780795376964	1.4492384511106593	1.8137560825587347	1.343218796755783	2.18471640907513	1.6288094836069484	1.9013566719374142	noise_gaze	adults
1969	1.9008094082441958	1.8807048024265074	1.4794293850386233	1.5824389102820728	1.294161478581978	1.9012862210843282	2.0781723034721162	2.0948308810290186	noise_gaze	adults
1970	1.9032053094870587	1.861686491510504	1.452651900744182	1.6740967383604939	1.373051904694968	1.6001274294022698	1.7915172768990097	2.071501872390835	noise_gaze	adults
1971	1.8768055074449714	1.7518049369100126	1.4556483510617433	1.5804994042294318	1.2105919978424113	1.7614186878948408	1.8700966798040557	1.968112327132325	noise_gaze	adults
1972	1.966600263008273	1.72792959743926	1.5484232129219295	1.6522114108019639	1.5123532266450528	1.898170753145385	1.8042677936110252	1.8689612048239153	noise_gaze	adults
1973	1.9900697419687825	1.9272390440988258	1.5270135257396322	1.550141247145461	1.3829487885028895	1.897620970253188	1.6678852140156963	1.7517290134153252	noise_gaze	adults
1974	1.7880472872431747	1.8850021524419236	1.551612031244923	1.6186629931537315	1.4583021343216858	1.8424150279901677	1.9009192599497569	1.7872491947311742	noise_gaze	adults
1975	1.782069689454533	1.746246636716085	1.732293880616564	1.5629910143325918	1.5938052962007128	1.7566173867081838	1.6362937172978904	1.9585504225251822	noise_gaze	adults
1976	1.8496657848438147	1.9466548303599938	1.5214012117208002	1.6138491481269779	1.059656170896744	1.7596301650194315	1.4660878389996599	2.006545484553312	noise_gaze	adults
1977	1.786263130770494	1.890787285024333	1.5737860577111469	1.5816635790817732	1.3692889796533982	1.7085076791698521	1.7156294145675541	2.1049560135432497	noise_gaze	adults
1978	1.8240484620107467	1.9127459749650808	1.5806996647429257	1.6465482265361304	1.4365144187244763	1.8692362761471348	2.2775736705121963	1.6199471488244492	noise_gaze	adults
1979	1.8804231652299663	1.8676488328099634	1.69455762213177	1.6133406417643723	1.6678496256465498	1.6807713413522165	1.834421111601731	2.002966414860057	noise_gaze	adults
1980	1.8513297860391627	1.8103680816283538	1.5966696024989206	1.5703504315765577	1.564102005811023	1.8877974083025375	1.667614383509186	2.2148839764169352	noise_gaze	adults
1981	1.9400441784781175	1.8920530957459634	1.7669635678174158	1.6454591799037774	1.5509760449596444	1.8176393904785544	1.5628962969692621	1.7487626857902496	noise_gaze	adults
1982	2.0373533162794364	1.7664059691214737	1.7037958706749976	1.608905964716829	1.7257309161045415	2.150016366734234	1.9647871514833817	2.2158114838893184	noise_gaze	adults
1983	1.9851058141928717	1.8076155019358748	1.6325826806578445	1.6857731027114142	1.5603479853398807	1.9198917127746353	1.9037949161656385	1.8903847703145351	noise_gaze	adults
1984	2.036292710769538	1.8010077979301862	1.62818233912335	1.4988008585034558	1.5476725246663208	1.8233097542260894	2.1350375549193843	1.903132980821813	noise_gaze	adults
1985	2.109867637063007	1.8068095808477516	1.7066662927818812	1.7155315687009	1.5659575965951624	2.0268397607663617	1.9500833294212159	2.0209045274659454	noise_gaze	adults
1986	2.0741006744998507	1.9782883921543888	1.7180411350606044	1.669718920702527	1.0401204468260674	1.9932717858915892	1.9589637231427985	1.7258049739649475	noise_gaze	adults
1987	2.073408535394874	1.9187903489600047	1.7259062633886493	1.6687660218730456	1.4656736153874041	1.9771725678851853	1.7375050522568019	2.4378924493302114	noise_gaze	adults
1988	1.8958499776155913	1.8463890398585963	1.357668288885344	1.531428587221677	1.5964578258083195	2.0420426036872072	1.7779329706865277	1.9536543900507568	noise_gaze	adults
1989	1.994177843167212	1.8239855306641544	1.7894044172760475	1.6755679390611717	1.3438437375987111	1.7229161961493782	1.90929426755199	1.9831626152101698	noise_gaze	adults
1990	1.9788598637476884	1.8475446230965205	1.542217092750382	1.5081298581758702	1.3240710158972253	2.101462917220529	1.6439453118896417	2.23509789028824	noise_gaze	adults
1991	1.8626069026502388	1.8328931343109016	1.6952182199523744	1.6878044170776023	1.5901175933257874	1.645695510585336	1.8732299607808647	1.8100907986741899	noise_gaze	adults
1992	1.8707791466079633	1.8722888224378842	1.6307810503513758	1.5582049575544137	1.2638889130778	1.8067882950056802	1.6231586858214517	1.6211270339313222	noise_gaze	adults
1993	1.6989873269861142	2.0099385833046415	1.5998944610398418	1.674850045216932	1.4054132731766744	2.0883229972283255	1.7937210241384876	2.0448342711015743	noise_gaze	adults
1994	1.9885239680249551	1.8556967275424414	1.60208379543419	1.6752933374266723	1.7629963279600476	2.2466840424887042	1.504121031130602	1.9650467193021361	noise_gaze	adults
1995	1.8822665592926933	1.8725933231981968	1.5928760438920277	1.7870452613482615	1.5864236682588526	1.980573553357885	1.719223720375961	1.8197749176703106	noise_gaze	adults
1996	1.8483864678861661	1.855436133345321	1.6942779707397393	1.7959901555033693	1.396658329284914	1.5501803064070314	1.7668327380836242	1.9552578014187565	noise_gaze	adults
1997	1.9305673271642505	1.8362760367395832	1.7338916522900385	1.6899995411106232	1.185696955961468	1.8916668346404948	1.869224821451053	1.4994392567180526	noise_gaze	adults
1998	2.055997676791378	1.866352578599245	1.8067480448407784	1.6895282649538372	1.2336467313896917	1.981539624386322	2.0814177891978884	2.0538954425435265	noise_gaze	adults
1999	1.9471829183571279	1.9664759879406228	1.7243718386137676	1.5537296630822106	1.8174303824336702	1.8855903079062448	1.8303520156000275	1.89386162723394	noise_gaze	adults
2000	1.9695277872027441	1.966961910579288	1.7499711840429746	1.6474393739463378	1.6709699662850175	1.5846616563992766	2.3330731640114957	2.0648175248881517	noise_gaze	adults
2001	2.096459527730725	1.962714366771896	1.5051347395220538	1.619132627283373	1.6052966356921596	1.9960402716172363	1.7313287662744758	1.7882119579826885	noise_gaze	adults
2002	1.7847352195107211	1.9602311424285166	1.6475877051468395	1.6145419901783655	1.5856247532578875	1.993083304664668	1.573184237508057	1.9188888948334204	noise_gaze	adults
2003	1.9011514841425607	2.0439397625194626	1.6477275891860597	1.6170304283816281	1.3289477831571372	1.9044438946266866	1.6136587688960589	1.969465795224419	noise_gaze	adults
2004	2.114631730096205	1.9642341314615135	1.6350581404364641	1.6614972569991164	1.1739370156832025	1.9213440843206075	1.8429075828196988	1.9240893656659015	noise_gaze	adults
2005	2.0733117942966404	1.8172154566375869	1.714769492555086	1.6380861362372867	1.37161306749654	1.7185102448003082	2.1328841460284758	2.0833918364659065	noise_gaze	adults
2006	1.9694361461565064	1.8068249831244725	1.5787529044386766	1.7023722958398875	1.4554250485417306	1.713006643915963	1.8291779250750415	1.8582593042169406	noise_gaze	adults
2007	1.9916147757782128	1.711139948031111	1.7162974909764703	1.7205787137061574	1.23708995621275	1.7987743400947185	1.7189041117006099	1.8507961953548675	noise_gaze	adults
2008	1.9417987967026724	1.694654696048646	1.6162652220920601	1.5461689147924413	1.4617101237829448	1.9956860745130844	2.1609767110386726	1.9037972540000676	noise_gaze	adults
2009	1.9328509897643604	1.867155256525183	1.5670888328959751	1.6083637178945496	1.392091767972336	1.9268016197675557	2.263989379520658	1.9911592337730153	noise_gaze	adults
2010	1.924119745705397	1.8827930586499173	1.6902175792158263	1.4883730100393722	1.1806430124359284	1.7991816430434695	2.059757347395424	1.7459601334823909	noise_gaze	adults
2011	2.0434065756709288	1.9552724997635935	1.7401349265244779	1.4750611827056974	1.3939863627326208	1.8270875102782538	1.9180209646475153	1.9383612915295243	noise_gaze	adults
2012	1.6831470353969096	1.9040863238167405	1.7433301920211097	1.8653888924824507	1.3431888017541278	1.7065593144273703	2.0977429956747886	2.059738068262549	noise_gaze	adults
2013	1.8970153878861562	1.9775911444630965	1.8220801148694763	1.5000589458852265	1.3028247253807317	1.742774514019257	1.8962872850932373	1.9729303798310658	noise_gaze	adults
2014	1.9256314495671825	2.0223929185140803	1.5935442176712928	1.631936275541264	1.7176223035271092	1.9010643021600833	1.893716284935517	1.6633674832271377	noise_gaze	adults
2015	1.8267845003671568	2.025866104803214	1.607703922515507	1.6866826218971605	1.5268920073383576	1.8945821385023873	1.8721767609070135	1.7846485280018891	noise_gaze	adults
2016	1.8982242033366705	1.7969156658230232	1.6339603012963448	1.7893171685130547	1.6556497667946373	1.8741480496853429	1.9408561111976357	2.1022430013994935	noise_gaze	adults
2017	1.8840962563078356	1.8258286408908169	1.7376525575680437	1.5550108128283782	1.5524149491036527	1.7919704535892933	1.712875388490262	2.165597215075582	noise_gaze	adults
2018	1.9628612495496238	1.7352265665546391	1.7272266220129902	1.7415955376652505	1.3131584597065598	2.0171307407673895	1.6626480575051807	2.106347534206754	noise_gaze	adults
2019	1.8547525973118637	2.0314989730609865	1.7097080805884426	1.5725534464801285	1.3574023024327235	2.190743552476495	1.7641190640870499	2.093182867223411	noise_gaze	adults
2020	1.806584231742304	1.9908715473872047	1.739604328869707	1.5332993559126864	1.522590376652718	1.8355206389181413	1.6882263654428895	2.3532408942462903	noise_gaze	adults
2021	2.097068251977017	1.6875714853510972	1.7151401106004425	1.5807731141255148	1.238161987661735	1.4926309120417485	2.073459545174658	2.424021387760974	noise_gaze	adults
2022	1.8045251885162026	1.7912588329088426	1.6155212314154732	1.668048254906215	1.6510463141081329	1.663340128174388	1.8325760470832182	2.297640912501181	noise_gaze	adults
2023	1.8290385052871456	1.8450701625068722	1.724605094000045	1.7089597594879795	1.6207722188066547	1.8706512847691033	2.0935867273811564	2.205864139155272	noise_gaze	adults
2024	2.0048813919080657	1.9233522338980367	1.8065536251150425	1.6760387281883946	1.4018880541834866	1.689010093187948	1.948575345411938	2.2782217720919165	noise_gaze	adults
2025	2.0907307663768497	1.9719380450412785	1.6627553349950581	1.5787831658418179	1.389785088722865	1.8958131698195475	2.044664653729807	1.7616758925257103	noise_gaze	adults
2026	1.701880565323384	1.989432840115787	1.790880457133904	1.7256426349002396	1.602983655582584	1.997144653259759	1.980276600186498	2.0761640647845736	noise_gaze	adults
2027	1.8963939766892817	1.9934353466880133	1.7672095824397651	1.613383506923141	1.5098249973285829	2.0583627739442347	1.6014650563739625	1.9771741369123288	noise_gaze	adults
2028	1.877573211802251	2.163522159089455	1.8906906462992996	1.6081520392220878	1.632319136481056	1.757342487025823	1.9675069513786168	2.110779139455957	noise_gaze	adults
2029	1.8637545553477965	1.7694789187220477	1.709259121408084	1.6164276523947485	1.125131349512446	1.9281211368483442	1.9162180085490663	1.7826847897190545	noise_gaze	adults
2030	2.020294184666114	1.8692708025491487	1.7087625802984694	1.5409648247986474	1.3305992920839673	1.699968786642402	1.8829593133535523	2.509392824922496	noise_gaze	adults
2031	2.092253266657032	1.877982335478586	1.6906162821073663	1.6124607236765933	1.7672906411400189	1.5456052589568412	1.6445969448508877	1.9729610554407284	noise_gaze	adults
2032	1.9738643155914382	1.850937848734118	1.7485650538841186	1.6533694765812743	1.551725631017479	1.610767935056192	1.9129806240941178	2.175322463891749	noise_gaze	adults
2033	1.834234011830105	1.9148462654962206	1.7158989602482615	1.5206975232713758	1.4818516284333532	1.8368295628534688	2.01583256038873	2.308422673654648	noise_gaze	adults
2034	1.841018840403227	1.7921268000418098	1.6000764115037676	1.5198596045337096	1.4948601742011407	1.6735486483521378	1.8102556599432758	1.3567902793266604	noise_gaze	adults
2035	1.8741869856826705	1.8373854373561305	1.6068606130760401	1.5801350105750982	1.8697447993598812	1.6317695018365335	2.0332770231315207	1.4829665098525722	noise_gaze	adults
2036	1.9126337612306121	1.6972549555182326	1.6321409103506173	1.5333558936340874	1.6198226855724234	1.9333029659950172	1.4028925853276886	1.8793145376833058	noise_gaze	adults
2037	1.9144691864677221	1.9462192822283264	1.59887765516257	1.653251071957818	1.3624262819775268	1.9833459411698262	1.9641365721263786	1.5212664161024543	noise_gaze	adults
2038	1.7416894787857968	1.999925159514154	1.6098047904149502	1.591787857366469	1.4328279379583373	1.7578099143549113	1.4324372614303826	1.8282277808643226	noise_gaze	adults
2039	1.6560103887404305	1.8784454870704346	1.588943598367849	1.740845538144244	1.557037003686239	1.5561353901982673	1.3529481728614619	1.7789808237401852	noise_gaze	adults
2040	2.191278494441907	2.0065076473482684	1.6966181193735812	1.8380231845672004	1.6890679174207615	1.7689028763865602	1.3308931888328284	1.9727844957947764	noise_gaze	adults
2041	1.9246632120021485	1.8342839784288294	1.7268353263530163	1.5822695156641076	1.4150444042719972	1.9315035651823085	1.725170383234367	1.9763180374214913	noise_gaze	adults
2042	1.9270521722166196	1.9637572753278647	1.584899458985084	1.6039162563134968	1.2820522722109582	1.8877008683191296	1.9075824740726244	2.153440338554636	noise_gaze	adults
2043	1.9633545128189827	1.7991805541043004	1.5829112267984677	1.5034306027086948	1.4356943822033004	2.0546183999111407	2.1713362211801863	2.220569752719715	noise_gaze	adults
2044	1.9898516947348879	1.7954029813953492	1.7488631533827106	1.7318010960011387	1.5370174304122561	2.1302673054159427	2.3383378653720426	2.363778706504317	noise_gaze	adults
2045	2.036511349588102	2.056452785777583	1.8306387852036088	1.7325575338734596	1.4754988799277735	1.8470001270383727	2.015667268532986	1.8255797128316824	noise_gaze	adults
2046	2.042127682110848	1.9499061915842155	1.718097151390309	1.6208431534871293	1.8104004192499805	1.7131956533385801	2.015834930468972	1.817689112354825	noise_gaze	adults
2047	2.149313966708136	2.0001318577533174	1.7468832252727071	1.758229908819866	1.778758971823398	1.969424668281456	1.7185925338735446	2.1462519795147648	noise_gaze	adults
2048	1.9152510465926549	1.8529950407547253	1.6842344286765316	1.8569594026904743	1.4508612624687602	1.6500849322286475	2.0205349780549975	1.7497908935104718	noise_gaze	adults
2049	2.1085546299216844	1.9260293807984012	1.7656334995876488	1.4482293902354615	1.496297754359974	1.9200847186701548	2.260769920884695	2.0775827377308196	noise_gaze	adults
2050	1.7596806247431624	1.9048320811828452	1.7852274463554467	1.7606355574091772	1.61882770435593	1.9400565865011068	1.9874001445588685	1.988579492396479	noise_gaze	adults
2051	2.140084749054074	1.893157419633501	1.8213320631519876	1.7951063005488563	1.5654697480218618	1.4671004516769104	2.0124739319458316	1.9057614338139062	noise_gaze	adults
2052	2.031953259592571	1.9893324328783666	1.8262692461829675	1.7988071680335196	1.5460563627735393	1.5610444592035744	1.7483792100916393	2.0717116440271823	noise_gaze	adults
2053	1.9281225522974408	1.9362776392946417	1.807418659432863	1.6816632841758345	1.899395707893497	1.9486169636777229	1.7518031129593243	1.949419860245778	noise_gaze	adults
2054	2.236186604992375	1.8070208329676614	1.726657018928588	1.7350562411860257	1.7799220533222595	2.039193179160219	2.0937039201925525	2.025163901749599	noise_gaze	adults
2055	2.0789131513895613	2.0716572954958283	1.6860231903713074	1.7353596899545285	1.3363184358533706	2.035413276574871	1.9267086162875031	1.4027787201461603	noise_gaze	adults
2056	2.17244264660369	2.0642142203605163	1.8054315323728902	1.8969746742559042	1.3990312371997182	2.006943602446154	1.5351945861544958	2.095220144801835	noise_gaze	adults
2057	1.9480873355306727	1.9861265497302059	1.7485924833912312	1.8549388805966958	1.1842009041241028	2.1186298088253888	2.0199626886719626	2.209418814375045	noise_gaze	adults
2058	2.081132519108267	1.9022847633603333	1.6563324584837535	1.7137521819714525	1.3327966112978085	1.847537063976797	1.9795545004173614	1.9408634866730021	noise_gaze	adults
2059	1.9604433400393964	1.850176373559701	1.6338172119645848	1.6019098655294997	1.409651249540886	1.7262943023912634	2.1382127262665303	1.5752472756547329	noise_gaze	adults
2060	1.9693348667476882	1.8604298696487103	1.5359335167672619	1.622358849217056	1.894816102346175	1.94029417501397	2.082501359395031	1.6229704192821564	noise_gaze	adults
2061	1.8757299176990736	1.8866699646560883	1.7219020509155953	1.6156694492738937	1.567056051792886	1.647724188168648	1.7774330046316875	2.037101471189491	noise_gaze	adults
2062	1.8388912235906791	1.9087276016794827	1.7179107290245117	1.6163525091090225	1.254166316132332	1.8608244306925918	1.9775946385826886	2.228817927867305	noise_gaze	adults
2063	1.996924181119284	1.9572406146675108	1.7407743303493715	1.6114093819269713	1.630299439248239	1.9980780543628829	1.734995115914606	2.516821817295305	noise_gaze	adults
2064	2.0121226056980066	1.8624576673259228	1.7490571851636099	1.6798143273295116	1.4217460576380319	1.8657105581499955	1.9791653714785153	1.6747723254048204	noise_gaze	adults
2065	1.9991785787358363	1.8272097220673367	1.8283893774508841	1.581251908220184	1.7501996699215896	1.9414735653596435	1.9899827821153089	2.1531908588171462	noise_gaze	adults
2066	1.8089113338687812	1.9359593343834025	1.6670775388054726	1.8152622391572	1.3970840415514032	2.056898422928221	2.038864593431495	1.7638618296869075	noise_gaze	adults
2067	2.094806365037108	2.021126964816251	1.7976119585712427	1.6825710839938186	1.1648350154027283	2.102756202194067	1.8250766428878122	1.9624994226042451	noise_gaze	adults
2068	2.0165724449726303	1.862563751377779	1.9211182164268972	1.7341805493185092	1.4398292722956085	2.0515411066493825	1.7446610160252796	2.38396485765761	noise_gaze	adults
2069	1.8655975689593323	2.1124868172194984	1.6822882506794699	1.698815388619009	1.3906654367532907	1.5777199227228076	2.2290352578045542	2.0330121707900224	noise_gaze	adults
2070	2.072422019615314	2.119270853542636	1.712037447235079	1.7107700861999056	1.8022004443230226	1.8517813280420832	2.038077366241852	1.4209323513217171	noise_gaze	adults
2071	2.0525137485818954	1.8828773041549973	1.6352689015970918	1.7034168383395665	1.5199203133759014	1.7988249901361355	1.6818299946666881	1.6156301715863544	noise_gaze	adults
2072	1.6941024913857532	1.9502467866475899	1.7852423697202868	1.6796018172263976	1.0583864959835232	2.136890484109957	2.0682539667647233	1.994081315056878	noise_gaze	adults
2073	1.801898741030663	2.030461565112364	1.755486280414677	1.720270368863638	1.6156577965102281	2.1471672628792695	1.7766541329201164	1.7126731925222776	noise_gaze	adults
2074	1.9301385952607775	2.081817756213622	1.7523050735132761	1.6853520684879928	1.5523414928738526	1.8869237685793987	1.9668872789727283	1.9331700474889384	noise_gaze	adults
2075	1.9317726156023707	1.9580350355916962	1.7047038112766768	1.6240759369474482	1.2941835081330837	2.063277588817776	1.7019379407165505	1.936258672929602	noise_gaze	adults
2076	1.883221314608845	1.9500131696630352	1.6861631584925476	1.5731573487346022	1.5983759239096929	1.7485907018186604	1.6704114901444602	1.7818928241389367	noise_gaze	adults
2077	1.9328372666514293	2.009565889976294	1.7031292615083249	1.6056367351080825	1.2718092931056573	2.408329136048674	1.7471808298562965	2.074049049881435	noise_gaze	adults
2078	1.9244563912339139	1.8495368618866062	1.7276415240068528	1.6197828142208306	1.485288627346505	2.2196216045275157	2.252296286219834	1.7308647253449132	noise_gaze	adults
2079	1.9158915426335765	1.9326855331392652	1.8762520106008038	1.6348887821457294	1.4557387145192713	1.9673598785391266	1.762318782533179	1.9809227256681308	noise_gaze	adults
2080	1.9892554501683304	1.8360625302475013	1.685863042999791	1.6831748188992388	1.3778247475987275	1.6700035799198032	1.912589292720521	2.2653203850775094	noise_gaze	adults
2081	1.931813337395981	1.8802247398672463	1.7218106767823351	1.7082648658362363	1.6110034467934717	1.8153369077196126	2.021220248603304	2.0224141095065216	noise_gaze	adults
2082	1.9731708976361544	2.0221724003617356	1.6678180450090887	1.7293415177332943	1.5063522939417917	1.7224039049555353	1.5378238570188194	1.8495730222175149	noise_gaze	adults
2083	1.8360282924181157	2.061298410745329	1.7043781529296929	1.5034611006385041	1.4101009616796503	1.9769037904217301	1.6994358504271898	2.033365662957592	noise_gaze	adults
2084	2.0015847111310263	2.0527946087563542	1.6962170986384884	1.5134815093795608	1.5523799986447142	1.688761803552955	2.01326842084088	1.6292300396624935	noise_gaze	adults
2085	2.033181443243154	2.0863735948643827	1.688805134525106	1.721760046212737	1.6111315440237775	2.062770212283653	1.9041364064401147	2.1950066071102965	noise_gaze	adults
2086	1.8992810461187206	2.0745136654765703	1.7509472338362224	1.6855823516153894	1.6108852936340445	1.8323193529770616	1.6897681536729863	1.9315286111169563	noise_gaze	adults
2087	1.8969896894820686	1.9558985688294086	1.7174806629722639	1.730797009919948	1.5445020532664984	1.8104506736783932	2.030101242019036	2.13155684230659	noise_gaze	adults
2088	1.8914534093142632	1.8972166494254512	1.7913145787794367	1.7604151410426176	1.4820150528767129	1.8847783091038182	2.068552350706072	2.250536187481358	noise_gaze	adults
2089	1.9725144780754744	1.9396906948085257	1.6252698239127412	1.731592250422717	1.3891026553485661	1.580996513894696	1.7992878345626881	1.6813748534631479	noise_gaze	adults
2090	1.9744802893775688	1.9388064243017493	1.549127256960004	1.6676258432423963	1.581969908314856	1.7667569176260272	2.0514969409892365	1.7459070347498302	noise_gaze	adults
2091	1.8154477492520549	1.9788224567348347	1.8038496911983395	1.5887021290064045	1.337482696614862	2.2054209038745674	1.8733580412047304	1.9805107309777452	noise_gaze	adults
2092	1.788226885491142	1.9482494087077835	1.6541742429460136	1.562500712759185	1.9160582357238742	1.7162679991185703	2.213241916230488	1.8657970570627633	noise_gaze	adults
2093	2.032483158163833	2.0363490122673453	1.6956781573879942	1.6398386970950425	1.1900569439082953	1.9274390394697474	1.7697300781420024	1.7873774682698134	noise_gaze	adults
2094	1.782005610141314	2.043706600573837	1.677680974205784	1.7199863041251275	1.2969709320162535	2.302453935127937	1.612322912160703	1.5827950051451964	noise_gaze	adults
2095	1.9768071267544782	1.9634551823900113	1.6522882476838636	1.6617956688977849	1.1217325877459654	2.088691533512793	1.9115384620394178	1.9212256332435669	noise_gaze	adults
2096	1.7950134107719928	1.8621037516112646	1.4469655350735238	1.671215417402495	1.609644505699956	2.642012332454633	1.4569435710808314	2.2627254347837935	noise_gaze	adults
2097	1.7840944291062577	1.869813634531785	1.5221891931973164	1.4965505616872736	1.6285601103646798	1.5782544018119822	1.7598966811739278	1.5696744972800656	noise_gaze	adults
2098	1.8177423559266832	1.8455797058225647	1.7063576506738718	1.5715473526269756	1.1358152290856576	1.609044003826229	1.7899557464473226	1.7073735982764549	noise_gaze	adults
2099	1.8416813223827915	1.894615834192897	1.6325765064864926	1.6610763278670877	1.1808541860027324	2.0232803324238255	1.6358682421667745	1.8218350442584081	noise_gaze	adults
2100	1.7603100817813668	1.9684828832848458	1.6275460872888294	1.5061913199227113	1.563677035415325	2.0094934098625408	1.9669748226920871	1.5305533768333115	noise_gaze	adults
2101	1.888815378558193	1.7864353660235708	1.592159607534951	1.6095520601344266	1.536423847324781	2.0509444861431425	1.5915497335175104	1.891003514005626	noise_gaze	adults
2102	1.9101079497007467	1.763275514872184	1.6808639376527839	1.4366959576693303	1.6703959141599982	1.7674021999400342	1.8339174629732915	1.761501320306102	noise_gaze	adults
2103	1.7695036804830935	1.8793686064967583	1.6885668474219273	1.4874572939001334	1.4039224159717754	1.6339713857077311	1.7970699020219112	1.6279699019441256	noise_gaze	adults
2104	1.8464644420113663	1.8183882304422443	1.611603410965481	1.6545732754626357	1.2899159339640582	1.9289532236205496	1.7843551815993146	1.9313762402466403	noise_gaze	adults
2105	1.9390996768343896	1.8470591528903526	1.5307842874751372	1.5878869737534815	1.4466213459453032	2.1029511160496277	2.0244857403787653	1.505268684823351	noise_gaze	adults
2106	1.8794447938745689	1.8364764584974762	1.6159215338600652	1.5887578499123394	1.4373221887785201	1.7353272502285284	1.9109530025531785	1.8856161001696217	noise_gaze	adults
2107	1.9233715939191218	1.9762784885651339	1.781344780365285	1.6228316498409923	1.23644449296062	1.9700255130148951	2.038225380674019	1.7054848310254753	noise_gaze	adults
2108	1.7723298958725184	2.0386067698770374	1.692813438389453	1.6849135283853742	1.6813310825826844	1.7403555121907435	1.4706534197387495	1.8934369749134374	noise_gaze	adults
2109	1.9017841993802977	1.8726434317465286	1.7618288654743766	1.6409896358212963	1.1695165367048026	2.019314679549983	1.8596489883002634	1.8232469118128485	noise_gaze	adults
2110	2.036572058741245	1.8251824402129215	1.8037112818650054	1.6637379575761901	1.370954171302001	1.8415480865882026	2.1844475820087186	1.900899808715965	noise_gaze	adults
2111	1.8267738757213126	1.9056839223977038	1.641531619567763	1.5466181708891524	0.9784316542384781	1.7124452655381455	1.9907924792255345	1.828186230117786	noise_gaze	adults
2112	1.9271482943135727	1.863876225000849	1.8288043069497477	1.5365581172219298	1.378083295180398	2.0153509694248557	1.8609257079158654	1.9124829667470082	noise_gaze	adults
2113	1.893707892606683	1.9680736013927504	1.7815641465408094	1.5637497304555905	1.7258781577967064	1.6489579623283976	1.8394783677715107	2.2158280966105783	noise_gaze	adults
2114	1.905409352993356	1.7778747909501567	1.8554619247469688	1.6072692861821958	1.3950450115877135	1.6662659304241052	2.254426150113463	2.0115316372872796	noise_gaze	adults
2115	1.8128207316032057	1.7787359685477384	1.9686474768888935	1.7807323687188732	1.5181368006692346	1.7342504247129489	2.1766966270904327	1.614294439558392	noise_gaze	adults
2116	1.8862168357208855	1.7349113444321835	1.8438255492921622	1.7818214767046754	1.3818539783783244	1.6861756479803152	1.8990795591010425	2.0151065933104215	noise_gaze	adults
2117	1.9157553677421235	1.7648983623279997	1.7121270844103025	1.7942064117226333	1.2427430251183207	2.1580935380721344	1.7113082519421838	2.024989269784788	noise_gaze	adults
2118	1.9215248385198953	1.6927401608377188	1.7500955823768112	1.4714698505176804	1.610283126956506	1.8023183268285146	1.8131177076129845	1.9203708210863144	noise_gaze	adults
