subid,tr.num,condition_long,correct,RT,condition,rt,guess,guess_num,ucl_bound,ewma_param,param_value
6,29,straight_ahead_clear,1,1.1340000000000003,straight_ahead_clear,1.13,response,1,0.26,cs,0.86
13,10,straight_ahead_clear,1,1.2670000000000003,straight_ahead_clear,1.27,response,1,0.26,cs,0.86
7,24,straight_ahead_clear,0,1.4009999999999998,straight_ahead_clear,1.4,response,1,0.25,cs,0.85
7,28,straight_ahead_clear,1,1.4420000000000002,straight_ahead_clear,1.44,response,1,0.25,cs,0.85
4,22,straight_ahead_clear,0,1.5090000000000003,straight_ahead_clear,1.51,response,1,0.24,cs,0.84
2,27,straight_ahead_noise,0,0.06899999999999995,straight_ahead_noise,0.07,guess,0,0.020000000000000018,cs,0.5
13,35,straight_ahead_noise,0,0.1070000000000002,straight_ahead_noise,0.11,guess,0,0.030000000000000027,cs,0.49
9,7,straight_ahead_noise,0,0.17100000000000026,straight_ahead_noise,0.17,guess,0,0.040000000000000036,cs,0.49
9,12,straight_ahead_noise,1,0.2010000000000005,straight_ahead_noise,0.2,guess,0,0.040000000000000036,cs,0.49
13,42,straight_ahead_noise,1,0.24300000000000033,straight_ahead_noise,0.24,guess,0,0.030000000000000027,cs,0.5
8,56,straight_ahead_noise,1,0.26899999999999924,straight_ahead_noise,0.27,guess,0,0.040000000000000036,cs,0.5
9,2,straight_ahead_noise,1,0.26900000000000013,straight_ahead_noise,0.27,guess,0,0.030000000000000027,cs,0.51
11,38,straight_ahead_noise,1,0.274,straight_ahead_noise,0.27,guess,0,0.030000000000000027,cs,0.51
7,58,straight_ahead_noise,1,0.27499999999999947,straight_ahead_noise,0.27,guess,0,0.020000000000000018,cs,0.52
11,33,straight_ahead_noise,1,0.33699999999999974,straight_ahead_noise,0.34,guess,0,0.030000000000000027,cs,0.52
9,10,straight_ahead_noise,1,0.3680000000000003,straight_ahead_noise,0.37,guess,0,0.030000000000000027,cs,0.52
12,22,straight_ahead_noise,1,0.3689999999999998,straight_ahead_noise,0.37,guess,0,0.020000000000000018,cs,0.53
13,47,straight_ahead_noise,1,0.3689999999999998,straight_ahead_noise,0.37,guess,0,0.020000000000000018,cs,0.53
8,62,straight_ahead_noise,1,0.3719999999999999,straight_ahead_noise,0.37,guess,0,0.010000000000000009,cs,0.54
11,44,straight_ahead_noise,1,0.37399999999999967,straight_ahead_noise,0.37,guess,0,0.010000000000000009,cs,0.54
9,8,straight_ahead_noise,0,0.375,straight_ahead_noise,0.38,guess,0,0.020000000000000018,cs,0.54
8,64,straight_ahead_noise,1,0.37600000000000033,straight_ahead_noise,0.38,guess,0,0.020000000000000018,cs,0.54
7,54,straight_ahead_noise,1,0.39999999999999947,straight_ahead_noise,0.4,guess,0,0.010000000000000009,cs,0.55
8,53,straight_ahead_noise,1,0.39999999999999947,straight_ahead_noise,0.4,guess,0,0.010000000000000009,cs,0.55
12,28,straight_ahead_noise,1,0.4009999999999998,straight_ahead_noise,0.4,guess,0,0,cs,0.56
12,27,straight_ahead_noise,1,0.40500000000000025,straight_ahead_noise,0.41,guess,0,0,cs,0.56
11,40,straight_ahead_noise,1,0.4079999999999995,straight_ahead_noise,0.41,response,1,0.009999999999999898,cs,0.57
13,48,straight_ahead_noise,1,0.4339999999999993,straight_ahead_noise,0.43,response,1,0.009999999999999898,cs,0.57
11,41,straight_ahead_noise,1,0.43599999999999994,straight_ahead_noise,0.44,guess,0,0,cs,0.57
10,16,straight_ahead_noise,1,0.4370000000000003,straight_ahead_noise,0.44,response,1,0.010000000000000009,cs,0.58
5,53,straight_ahead_noise,1,0.4379999999999997,straight_ahead_noise,0.44,response,1,0.010000000000000009,cs,0.58
5,60,straight_ahead_noise,1,0.4399999999999995,straight_ahead_noise,0.44,response,1,0.020000000000000018,cs,0.59
7,60,straight_ahead_noise,1,0.4399999999999995,straight_ahead_noise,0.44,response,1,0.020000000000000018,cs,0.59
7,62,straight_ahead_noise,1,0.4399999999999995,straight_ahead_noise,0.44,response,1,0.020000000000000018,cs,0.59
12,29,straight_ahead_noise,1,0.44099999999999984,straight_ahead_noise,0.44,response,1,0.030000000000000027,cs,0.6
2,29,straight_ahead_noise,1,0.44099999999999984,straight_ahead_noise,0.44,response,1,0.030000000000000027,cs,0.6
5,62,straight_ahead_noise,1,0.44200000000000017,straight_ahead_noise,0.44,response,1,0.040000000000000036,cs,0.61
5,64,straight_ahead_noise,1,0.46799999999999997,straight_ahead_noise,0.47,response,1,0.040000000000000036,cs,0.61
7,51,straight_ahead_noise,1,0.46799999999999997,straight_ahead_noise,0.47,response,1,0.040000000000000036,cs,0.61
10,1,straight_ahead_noise,1,0.4689999999999994,straight_ahead_noise,0.47,response,1,0.040000000000000036,cs,0.62
5,54,straight_ahead_noise,1,0.4689999999999994,straight_ahead_noise,0.47,response,1,0.040000000000000036,cs,0.62
7,50,straight_ahead_noise,1,0.4689999999999994,straight_ahead_noise,0.47,response,1,0.050000000000000044,cs,0.63
12,19,straight_ahead_noise,1,0.46999999999999975,straight_ahead_noise,0.47,response,1,0.050000000000000044,cs,0.63
12,24,straight_ahead_noise,1,0.46999999999999975,straight_ahead_noise,0.47,response,1,0.050000000000000044,cs,0.63
9,9,straight_ahead_noise,1,0.4710000000000001,straight_ahead_noise,0.47,response,1,0.06000000000000005,cs,0.64
9,5,straight_ahead_noise,1,0.47199999999999953,straight_ahead_noise,0.47,response,1,0.06000000000000005,cs,0.64
8,50,straight_ahead_noise,1,0.47499999999999964,straight_ahead_noise,0.47,response,1,0.06000000000000005,cs,0.64
4,52,straight_ahead_noise,1,0.5019999999999998,straight_ahead_noise,0.5,response,1,0.07000000000000006,cs,0.65
9,14,straight_ahead_noise,1,0.5030000000000001,straight_ahead_noise,0.5,response,1,0.07000000000000006,cs,0.65
13,41,straight_ahead_noise,1,0.5040000000000004,straight_ahead_noise,0.5,response,1,0.07000000000000006,cs,0.65
12,25,straight_ahead_noise,1,0.5049999999999999,straight_ahead_noise,0.5,response,1,0.08000000000000007,cs,0.66
12,26,straight_ahead_noise,1,0.5049999999999999,straight_ahead_noise,0.5,response,1,0.08000000000000007,cs,0.66
8,51,straight_ahead_noise,1,0.5049999999999999,straight_ahead_noise,0.5,response,1,0.09000000000000008,cs,0.67
6,64,straight_ahead_noise,1,0.508,straight_ahead_noise,0.51,response,1,0.09000000000000008,cs,0.67
9,4,straight_ahead_noise,1,0.5090000000000003,straight_ahead_noise,0.51,response,1,0.09000000000000008,cs,0.67
13,34,straight_ahead_noise,1,0.5099999999999998,straight_ahead_noise,0.51,response,1,0.09000000000000008,cs,0.68
11,34,straight_ahead_noise,1,0.5339999999999998,straight_ahead_noise,0.53,response,1,0.09000000000000008,cs,0.68
11,39,straight_ahead_noise,1,0.5349999999999993,straight_ahead_noise,0.53,response,1,0.09000000000000008,cs,0.68
8,61,straight_ahead_noise,1,0.5349999999999993,straight_ahead_noise,0.53,response,1,0.09000000000000008,cs,0.68
7,57,straight_ahead_noise,1,0.5350000000000001,straight_ahead_noise,0.54,response,1,0.09999999999999998,cs,0.69
8,55,straight_ahead_noise,1,0.5350000000000001,straight_ahead_noise,0.54,response,1,0.09999999999999998,cs,0.69
8,60,straight_ahead_noise,1,0.5350000000000001,straight_ahead_noise,0.54,response,1,0.09999999999999998,cs,0.69
2,19,straight_ahead_noise,1,0.5359999999999996,straight_ahead_noise,0.54,response,1,0.10999999999999999,cs,0.7
10,8,straight_ahead_noise,1,0.5369999999999999,straight_ahead_noise,0.54,response,1,0.10999999999999999,cs,0.7
2,32,straight_ahead_noise,1,0.5369999999999999,straight_ahead_noise,0.54,response,1,0.10999999999999999,cs,0.7
10,14,straight_ahead_noise,1,0.5380000000000003,straight_ahead_noise,0.54,response,1,0.12,cs,0.71
4,58,straight_ahead_noise,1,0.54,straight_ahead_noise,0.54,response,1,0.12,cs,0.71
11,46,straight_ahead_noise,1,0.5669999999999993,straight_ahead_noise,0.57,response,1,0.12,cs,0.71
6,53,straight_ahead_noise,1,0.569,straight_ahead_noise,0.57,response,1,0.12,cs,0.71
7,53,straight_ahead_noise,1,0.569,straight_ahead_noise,0.57,response,1,0.13,cs,0.72
7,64,straight_ahead_noise,1,0.569,straight_ahead_noise,0.57,response,1,0.13,cs,0.72
10,9,straight_ahead_noise,1,0.5700000000000003,straight_ahead_noise,0.57,response,1,0.13,cs,0.72
12,30,straight_ahead_noise,1,0.5720000000000001,straight_ahead_noise,0.57,response,1,0.14,cs,0.73
2,31,straight_ahead_noise,1,0.5720000000000001,straight_ahead_noise,0.57,response,1,0.14,cs,0.73
4,57,straight_ahead_noise,1,0.5750000000000002,straight_ahead_noise,0.58,response,1,0.14,cs,0.73
8,52,straight_ahead_noise,1,0.5759999999999996,straight_ahead_noise,0.58,response,1,0.14,cs,0.73
11,45,straight_ahead_noise,1,0.5760000000000005,straight_ahead_noise,0.58,response,1,0.15000000000000002,cs,0.74
5,55,straight_ahead_noise,1,0.5760000000000005,straight_ahead_noise,0.58,response,1,0.15000000000000002,cs,0.74
11,35,straight_ahead_noise,1,0.601,straight_ahead_noise,0.6,response,1,0.15000000000000002,cs,0.74
6,63,straight_ahead_noise,1,0.601,straight_ahead_noise,0.6,response,1,0.15000000000000002,cs,0.74
8,57,straight_ahead_noise,1,0.601,straight_ahead_noise,0.6,response,1,0.16000000000000003,cs,0.75
4,61,straight_ahead_noise,1,0.6019999999999994,straight_ahead_noise,0.6,response,1,0.16000000000000003,cs,0.75
5,61,straight_ahead_noise,1,0.6019999999999994,straight_ahead_noise,0.6,response,1,0.16000000000000003,cs,0.75
6,61,straight_ahead_noise,1,0.6019999999999994,straight_ahead_noise,0.6,response,1,0.16000000000000003,cs,0.75
12,23,straight_ahead_noise,1,0.6020000000000003,straight_ahead_noise,0.6,response,1,0.16000000000000003,cs,0.76
10,15,straight_ahead_noise,1,0.6029999999999998,straight_ahead_noise,0.6,response,1,0.16000000000000003,cs,0.76
2,24,straight_ahead_noise,1,0.6040000000000001,straight_ahead_noise,0.6,response,1,0.16000000000000003,cs,0.76
5,57,straight_ahead_noise,1,0.6079999999999997,straight_ahead_noise,0.61,response,1,0.16000000000000003,cs,0.76
12,20,straight_ahead_noise,1,0.6340000000000003,straight_ahead_noise,0.63,response,1,0.17000000000000004,cs,0.77
6,56,straight_ahead_noise,1,0.6349999999999998,straight_ahead_noise,0.63,response,1,0.17000000000000004,cs,0.77
7,63,straight_ahead_noise,1,0.6349999999999998,straight_ahead_noise,0.63,response,1,0.17000000000000004,cs,0.77
12,17,straight_ahead_noise,1,0.6379999999999999,straight_ahead_noise,0.64,response,1,0.17000000000000004,cs,0.77
2,17,straight_ahead_noise,1,0.6379999999999999,straight_ahead_noise,0.64,response,1,0.18000000000000005,cs,0.78
4,49,straight_ahead_noise,1,0.6379999999999999,straight_ahead_noise,0.64,response,1,0.18000000000000005,cs,0.78
5,63,straight_ahead_noise,1,0.6379999999999999,straight_ahead_noise,0.64,response,1,0.18000000000000005,cs,0.78
7,56,straight_ahead_noise,1,0.6379999999999999,straight_ahead_noise,0.64,response,1,0.18000000000000005,cs,0.78
2,18,straight_ahead_noise,1,0.6390000000000002,straight_ahead_noise,0.64,response,1,0.18000000000000005,cs,0.78
11,48,straight_ahead_noise,1,0.6399999999999997,straight_ahead_noise,0.64,response,1,0.19000000000000006,cs,0.79
4,53,straight_ahead_noise,1,0.6399999999999997,straight_ahead_noise,0.64,response,1,0.19000000000000006,cs,0.79
12,31,straight_ahead_noise,1,0.641,straight_ahead_noise,0.64,response,1,0.19000000000000006,cs,0.79
7,55,straight_ahead_noise,1,0.6419999999999995,straight_ahead_noise,0.64,response,1,0.19000000000000006,cs,0.79
11,37,straight_ahead_noise,1,0.6429999999999998,straight_ahead_noise,0.64,response,1,0.20000000000000007,cs,0.8
4,51,straight_ahead_noise,1,0.6429999999999998,straight_ahead_noise,0.64,response,1,0.20000000000000007,cs,0.8
4,54,straight_ahead_noise,1,0.6429999999999998,straight_ahead_noise,0.64,response,1,0.20000000000000007,cs,0.8
10,5,straight_ahead_noise,1,0.6669999999999998,straight_ahead_noise,0.67,response,1,0.20000000000000007,cs,0.8
4,64,straight_ahead_noise,0,0.6680000000000001,straight_ahead_noise,0.67,response,1,0.19000000000000006,cs,0.79
5,52,straight_ahead_noise,1,0.6680000000000001,straight_ahead_noise,0.67,response,1,0.20000000000000007,cs,0.8
5,58,straight_ahead_noise,1,0.6680000000000001,straight_ahead_noise,0.67,response,1,0.20000000000000007,cs,0.8
11,43,straight_ahead_noise,1,0.6689999999999996,straight_ahead_noise,0.67,response,1,0.20000000000000007,cs,0.8
9,1,straight_ahead_noise,1,0.6689999999999996,straight_ahead_noise,0.67,response,1,0.20000000000000007,cs,0.8
10,13,straight_ahead_noise,1,0.6710000000000003,straight_ahead_noise,0.67,response,1,0.20000000000000007,cs,0.8
12,21,straight_ahead_noise,1,0.6710000000000003,straight_ahead_noise,0.67,response,1,0.21000000000000008,cs,0.81
11,36,straight_ahead_noise,1,0.6719999999999997,straight_ahead_noise,0.67,response,1,0.21000000000000008,cs,0.81
6,60,straight_ahead_noise,1,0.673,straight_ahead_noise,0.67,response,1,0.21000000000000008,cs,0.81
4,63,straight_ahead_noise,1,0.6749999999999998,straight_ahead_noise,0.67,response,1,0.21000000000000008,cs,0.81
11,42,straight_ahead_noise,1,0.702,straight_ahead_noise,0.7,response,1,0.21000000000000008,cs,0.81
5,59,straight_ahead_noise,1,0.702,straight_ahead_noise,0.7,response,1,0.21999999999999997,cs,0.82
8,59,straight_ahead_noise,1,0.702,straight_ahead_noise,0.7,response,1,0.21999999999999997,cs,0.82
10,4,straight_ahead_noise,1,0.7039999999999997,straight_ahead_noise,0.7,response,1,0.21999999999999997,cs,0.82
2,26,straight_ahead_noise,1,0.7080000000000002,straight_ahead_noise,0.71,response,1,0.21999999999999997,cs,0.82
6,62,straight_ahead_noise,1,0.7080000000000002,straight_ahead_noise,0.71,response,1,0.21999999999999997,cs,0.82
5,49,straight_ahead_noise,1,0.7089999999999996,straight_ahead_noise,0.71,response,1,0.21999999999999997,cs,0.82
6,54,straight_ahead_noise,1,0.7089999999999996,straight_ahead_noise,0.71,response,1,0.22999999999999998,cs,0.83
4,59,straight_ahead_noise,1,0.734,straight_ahead_noise,0.73,response,1,0.22999999999999998,cs,0.83
5,50,straight_ahead_noise,1,0.734,straight_ahead_noise,0.73,response,1,0.22999999999999998,cs,0.83
4,50,straight_ahead_noise,1,0.7349999999999994,straight_ahead_noise,0.73,response,1,0.22999999999999998,cs,0.83
10,10,straight_ahead_noise,1,0.7350000000000003,straight_ahead_noise,0.74,response,1,0.22999999999999998,cs,0.83
12,32,straight_ahead_noise,1,0.7359999999999998,straight_ahead_noise,0.74,response,1,0.22999999999999998,cs,0.83
9,6,straight_ahead_noise,1,0.7370000000000001,straight_ahead_noise,0.74,response,1,0.24,cs,0.84
10,6,straight_ahead_noise,1,0.7379999999999995,straight_ahead_noise,0.74,response,1,0.24,cs,0.84
8,49,straight_ahead_noise,1,0.7400000000000002,straight_ahead_noise,0.74,response,1,0.24,cs,0.84
6,49,straight_ahead_noise,1,0.7430000000000003,straight_ahead_noise,0.74,response,1,0.24,cs,0.84
10,11,straight_ahead_noise,1,0.7670000000000003,straight_ahead_noise,0.77,response,1,0.24,cs,0.84
2,22,straight_ahead_noise,1,0.7690000000000001,straight_ahead_noise,0.77,response,1,0.24,cs,0.84
8,63,straight_ahead_noise,1,0.7690000000000001,straight_ahead_noise,0.77,response,1,0.25,cs,0.85
2,21,straight_ahead_noise,1,0.7699999999999996,straight_ahead_noise,0.77,response,1,0.25,cs,0.85
2,25,straight_ahead_noise,1,0.7720000000000002,straight_ahead_noise,0.77,response,1,0.25,cs,0.85
4,60,straight_ahead_noise,1,0.7720000000000002,straight_ahead_noise,0.77,response,1,0.25,cs,0.85
6,57,straight_ahead_noise,1,0.7720000000000002,straight_ahead_noise,0.77,response,1,0.25,cs,0.85
7,52,straight_ahead_noise,1,0.7759999999999998,straight_ahead_noise,0.78,response,1,0.25,cs,0.85
6,58,straight_ahead_noise,1,0.8019999999999996,straight_ahead_noise,0.8,response,1,0.25,cs,0.85
10,7,straight_ahead_noise,1,0.8020000000000005,straight_ahead_noise,0.8,response,1,0.26,cs,0.86
11,47,straight_ahead_noise,1,0.8029999999999999,straight_ahead_noise,0.8,response,1,0.26,cs,0.86
9,16,straight_ahead_noise,0,0.8029999999999999,straight_ahead_noise,0.8,response,1,0.25,cs,0.85
2,23,straight_ahead_noise,1,0.8049999999999997,straight_ahead_noise,0.8,response,1,0.25,cs,0.85
13,36,straight_ahead_noise,1,0.835,straight_ahead_noise,0.84,response,1,0.25,cs,0.85
10,3,straight_ahead_noise,1,0.8420000000000005,straight_ahead_noise,0.84,response,1,0.25,cs,0.85
6,51,straight_ahead_noise,1,0.8689999999999998,straight_ahead_noise,0.87,response,1,0.25,cs,0.85
9,13,straight_ahead_noise,0,0.8709999999999996,straight_ahead_noise,0.87,response,1,0.25,cs,0.85
2,20,straight_ahead_noise,1,0.8719999999999999,straight_ahead_noise,0.87,response,1,0.25,cs,0.85
13,46,straight_ahead_noise,1,0.8730000000000002,straight_ahead_noise,0.87,response,1,0.25,cs,0.85
6,52,straight_ahead_noise,1,0.8730000000000002,straight_ahead_noise,0.87,response,1,0.25,cs,0.85
8,54,straight_ahead_noise,0,0.8730000000000002,straight_ahead_noise,0.87,response,1,0.24,cs,0.84
10,12,straight_ahead_noise,1,0.875,straight_ahead_noise,0.88,response,1,0.24,cs,0.84
13,44,straight_ahead_noise,1,0.9009999999999998,straight_ahead_noise,0.9,response,1,0.25,cs,0.85
6,55,straight_ahead_noise,1,0.9020000000000001,straight_ahead_noise,0.9,response,1,0.25,cs,0.85
12,18,straight_ahead_noise,0,0.9050000000000002,straight_ahead_noise,0.91,response,1,0.24,cs,0.84
13,45,straight_ahead_noise,1,0.9349999999999996,straight_ahead_noise,0.93,response,1,0.24,cs,0.84
4,62,straight_ahead_noise,1,0.9349999999999996,straight_ahead_noise,0.93,response,1,0.24,cs,0.84
13,37,straight_ahead_noise,1,0.9379999999999997,straight_ahead_noise,0.94,response,1,0.24,cs,0.84
7,49,straight_ahead_noise,1,0.968,straight_ahead_noise,0.97,response,1,0.25,cs,0.85
4,55,straight_ahead_noise,1,0.9689999999999994,straight_ahead_noise,0.97,response,1,0.25,cs,0.85
10,2,straight_ahead_noise,1,0.9710000000000001,straight_ahead_noise,0.97,response,1,0.25,cs,0.85
4,56,straight_ahead_noise,1,1.0009999999999994,straight_ahead_noise,1,response,1,0.25,cs,0.85
2,28,straight_ahead_noise,1,1.0010000000000003,straight_ahead_noise,1,response,1,0.25,cs,0.85
2,30,straight_ahead_noise,1,1.0339999999999998,straight_ahead_noise,1.03,response,1,0.25,cs,0.85
13,43,straight_ahead_noise,1,1.0359999999999996,straight_ahead_noise,1.04,response,1,0.25,cs,0.85
13,33,straight_ahead_noise,1,1.0739999999999998,straight_ahead_noise,1.07,response,1,0.26,cs,0.86
5,56,straight_ahead_noise,1,1.1019999999999994,straight_ahead_noise,1.1,response,1,0.26,cs,0.86
6,59,straight_ahead_noise,1,1.138,straight_ahead_noise,1.14,response,1,0.26,cs,0.86
13,38,straight_ahead_noise,1,1.2349999999999994,straight_ahead_noise,1.23,response,1,0.26,cs,0.86
5,51,straight_ahead_noise,1,1.2400000000000002,straight_ahead_noise,1.24,response,1,0.26,cs,0.86
6,50,straight_ahead_noise,1,1.2669999999999995,straight_ahead_noise,1.27,response,1,0.26,cs,0.86
13,40,straight_ahead_noise,1,1.3079999999999998,straight_ahead_noise,1.31,response,1,0.26,cs,0.86
7,59,straight_ahead_noise,1,1.4379999999999997,straight_ahead_noise,1.44,response,1,0.27,cs,0.87
13,39,straight_ahead_noise,1,1.468,straight_ahead_noise,1.47,response,1,0.27,cs,0.87
8,58,straight_ahead_noise,0,3.0420000000000007,straight_ahead_noise,3.04,response,1,0.26,cs,0.86
6,15,gaze_clear,0,0.07500000000000018,gaze_clear,0.08,guess,0,0.020000000000000018,ucl,0.52
7,2,gaze_clear,0,0.11000000000000032,gaze_clear,0.11,guess,0,0.030000000000000027,ucl,0.52
4,7,gaze_clear,0,0.13699999999999957,gaze_clear,0.14,guess,0,0.040000000000000036,ucl,0.53
11,31,gaze_clear,1,0.14199999999999946,gaze_clear,0.14,guess,0,0.040000000000000036,ucl,0.53
13,32,gaze_clear,1,0.2029999999999994,gaze_clear,0.2,guess,0,0.030000000000000027,ucl,0.53
10,51,gaze_clear,1,0.20599999999999952,gaze_clear,0.21,guess,0,0.040000000000000036,ucl,0.54
6,2,gaze_clear,1,0.2060000000000004,gaze_clear,0.21,guess,0,0.030000000000000027,ucl,0.54
10,63,gaze_clear,1,0.2400000000000002,gaze_clear,0.24,guess,0,0.030000000000000027,ucl,0.54
12,39,gaze_clear,1,0.24299999999999944,gaze_clear,0.24,guess,0,0.020000000000000018,ucl,0.54
10,64,gaze_clear,1,0.24300000000000033,gaze_clear,0.24,guess,0,0.030000000000000027,ucl,0.55
12,38,gaze_clear,0,0.2730000000000006,gaze_clear,0.27,guess,0,0.040000000000000036,ucl,0.55
13,29,gaze_clear,1,0.30100000000000016,gaze_clear,0.3,guess,0,0.030000000000000027,ucl,0.55
12,44,gaze_clear,1,0.3019999999999996,gaze_clear,0.3,guess,0,0.030000000000000027,ucl,0.55
4,11,gaze_clear,1,0.30900000000000016,gaze_clear,0.31,guess,0,0.020000000000000018,ucl,0.55
13,30,gaze_clear,1,0.3100000000000005,gaze_clear,0.31,guess,0,0.020000000000000018,ucl,0.55
8,6,gaze_clear,1,0.33399999999999963,gaze_clear,0.33,guess,0,0.020000000000000018,ucl,0.56
12,43,gaze_clear,0,0.33699999999999974,gaze_clear,0.34,guess,0,0.030000000000000027,ucl,0.56
8,1,gaze_clear,1,0.3390000000000004,gaze_clear,0.34,guess,0,0.020000000000000018,ucl,0.56
12,41,gaze_clear,1,0.3410000000000002,gaze_clear,0.34,guess,0,0.020000000000000018,ucl,0.56
12,48,gaze_clear,1,0.3410000000000002,gaze_clear,0.34,guess,0,0.010000000000000009,ucl,0.56
13,24,gaze_clear,1,0.34199999999999964,gaze_clear,0.34,guess,0,0.010000000000000009,ucl,0.56
5,11,gaze_clear,1,0.34199999999999964,gaze_clear,0.34,guess,0,0,ucl,0.56
11,18,gaze_clear,1,0.3420000000000005,gaze_clear,0.34,guess,0,0,ucl,0.56
9,59,gaze_clear,1,0.367,gaze_clear,0.37,guess,0,0,ucl,0.57
5,15,gaze_clear,1,0.36799999999999944,gaze_clear,0.37,guess,0,0,ucl,0.57
10,49,gaze_clear,1,0.3689999999999998,gaze_clear,0.37,guess,0,0,ucl,0.57
11,27,gaze_clear,1,0.37100000000000044,gaze_clear,0.37,response,1,0.010000000000000009,ucl,0.57
10,52,gaze_clear,1,0.40000000000000036,gaze_clear,0.4,response,1,0.010000000000000009,ucl,0.57
6,7,gaze_clear,1,0.4009999999999998,gaze_clear,0.4,response,1,0.020000000000000018,ucl,0.57
9,62,gaze_clear,1,0.40199999999999925,gaze_clear,0.4,response,1,0.020000000000000018,ucl,0.57
6,16,gaze_clear,1,0.4039999999999999,gaze_clear,0.4,response,1,0.020000000000000018,ucl,0.57
7,3,gaze_clear,0,0.40700000000000003,gaze_clear,0.41,response,1,0.020000000000000018,ucl,0.57
5,14,gaze_clear,0,0.4090000000000007,gaze_clear,0.41,response,1,0.010000000000000009,ucl,0.57
10,60,gaze_clear,1,0.4349999999999996,gaze_clear,0.43,response,1,0.020000000000000018,ucl,0.57
10,62,gaze_clear,1,0.4399999999999995,gaze_clear,0.44,response,1,0.010000000000000009,ucl,0.58
9,54,gaze_clear,1,0.4399999999999995,gaze_clear,0.44,response,1,0.020000000000000018,ucl,0.58
4,5,gaze_clear,1,0.44200000000000017,gaze_clear,0.44,response,1,0.020000000000000018,ucl,0.58
4,6,gaze_clear,1,0.44200000000000017,gaze_clear,0.44,response,1,0.020000000000000018,ucl,0.58
4,10,gaze_clear,1,0.44200000000000017,gaze_clear,0.44,response,1,0.030000000000000027,ucl,0.58
6,6,gaze_clear,0,0.44200000000000017,gaze_clear,0.44,response,1,0.020000000000000018,ucl,0.58
7,8,gaze_clear,1,0.44200000000000017,gaze_clear,0.44,response,1,0.030000000000000027,ucl,0.58
8,2,gaze_clear,1,0.44200000000000017,gaze_clear,0.44,response,1,0.030000000000000027,ucl,0.58
8,14,gaze_clear,1,0.44200000000000017,gaze_clear,0.44,response,1,0.030000000000000027,ucl,0.58
11,28,gaze_clear,1,0.4430000000000005,gaze_clear,0.44,response,1,0.040000000000000036,ucl,0.58
2,37,gaze_clear,1,0.46699999999999964,gaze_clear,0.47,response,1,0.040000000000000036,ucl,0.58
10,59,gaze_clear,1,0.46799999999999997,gaze_clear,0.47,response,1,0.040000000000000036,ucl,0.58
9,60,gaze_clear,1,0.4690000000000003,gaze_clear,0.47,response,1,0.050000000000000044,ucl,0.58
12,34,gaze_clear,1,0.46999999999999975,gaze_clear,0.47,response,1,0.050000000000000044,ucl,0.58
6,3,gaze_clear,0,0.46999999999999975,gaze_clear,0.47,response,1,0.050000000000000044,ucl,0.58
4,9,gaze_clear,1,0.4720000000000004,gaze_clear,0.47,response,1,0.050000000000000044,ucl,0.58
7,1,gaze_clear,1,0.4720000000000004,gaze_clear,0.47,response,1,0.040000000000000036,ucl,0.59
12,37,gaze_clear,0,0.47299999999999986,gaze_clear,0.47,response,1,0.040000000000000036,ucl,0.59
9,52,gaze_clear,1,0.47299999999999986,gaze_clear,0.47,response,1,0.040000000000000036,ucl,0.59
10,54,gaze_clear,1,0.4740000000000002,gaze_clear,0.47,response,1,0.040000000000000036,ucl,0.59
4,16,gaze_clear,1,0.4740000000000002,gaze_clear,0.47,response,1,0.050000000000000044,ucl,0.59
13,17,gaze_clear,0,0.47500000000000053,gaze_clear,0.48,response,1,0.040000000000000036,ucl,0.59
7,5,gaze_clear,1,0.47500000000000053,gaze_clear,0.48,response,1,0.050000000000000044,ucl,0.59
8,12,gaze_clear,1,0.476,gaze_clear,0.48,response,1,0.050000000000000044,ucl,0.59
12,42,gaze_clear,0,0.5019999999999998,gaze_clear,0.5,response,1,0.040000000000000036,ucl,0.59
10,57,gaze_clear,1,0.5030000000000001,gaze_clear,0.5,response,1,0.050000000000000044,ucl,0.59
7,14,gaze_clear,1,0.5030000000000001,gaze_clear,0.5,response,1,0.050000000000000044,ucl,0.59
8,13,gaze_clear,1,0.5030000000000001,gaze_clear,0.5,response,1,0.050000000000000044,ucl,0.59
9,57,gaze_clear,1,0.508,gaze_clear,0.51,response,1,0.06000000000000005,ucl,0.59
4,8,gaze_clear,1,0.5099999999999998,gaze_clear,0.51,response,1,0.06000000000000005,ucl,0.59
10,55,gaze_clear,1,0.5350000000000001,gaze_clear,0.54,response,1,0.06000000000000005,ucl,0.59
2,45,gaze_clear,1,0.5350000000000001,gaze_clear,0.54,response,1,0.07000000000000006,ucl,0.59
6,5,gaze_clear,1,0.5359999999999996,gaze_clear,0.54,response,1,0.07000000000000006,ucl,0.59
12,47,gaze_clear,1,0.5360000000000005,gaze_clear,0.54,response,1,0.07000000000000006,ucl,0.59
5,2,gaze_clear,1,0.5369999999999999,gaze_clear,0.54,response,1,0.08000000000000007,ucl,0.59
8,15,gaze_clear,1,0.5369999999999999,gaze_clear,0.54,response,1,0.08000000000000007,ucl,0.59
10,50,gaze_clear,1,0.5380000000000003,gaze_clear,0.54,response,1,0.08000000000000007,ucl,0.59
2,33,gaze_clear,1,0.5389999999999997,gaze_clear,0.54,response,1,0.09000000000000008,ucl,0.59
11,25,gaze_clear,1,0.54,gaze_clear,0.54,response,1,0.09000000000000008,ucl,0.59
