subid,tr.num,noise_condition,correct,age,age_group,target_image,RT,condition,rt,guess,guess_num,ucl_bound,ewma_param,param_value
43,31,clear,1,1413,3,juice,0.03599999999999959,clear,0.04,guess,0,0.010000000000000009,ucl,0.51
2,28,clear,0,1810,4,juice,0.036000000000000476,clear,0.04,guess,0,0.020000000000000018,ucl,0.52
18,16,clear,0,1603,4,bunny,0.03699999999999992,clear,0.04,guess,0,0.030000000000000027,ucl,0.52
22,4,clear,1,1866,5,ball,0.03699999999999992,clear,0.04,guess,0,0.020000000000000018,ucl,0.52
15,32,clear,0,1325,3,bottle,0.038000000000000256,clear,0.04,guess,0,0.030000000000000027,ucl,0.52
21,4,clear,1,1701,4,cookie,0.04300000000000015,clear,0.04,guess,0,0.030000000000000027,ucl,0.53
49,18,clear,0,1626,4,cookie,0.04300000000000015,clear,0.04,guess,0,0.040000000000000036,ucl,0.53
21,13,clear,0,1701,4,bottle,0.06699999999999928,clear,0.07,guess,0,0.040000000000000036,ucl,0.53
21,1,clear,0,1701,4,chicken,0.06799999999999962,clear,0.07,guess,0,0.050000000000000044,ucl,0.53
6,10,clear,0,1669,4,juice,0.06899999999999995,clear,0.07,guess,0,0.050000000000000044,ucl,0.53
35,23,clear,1,1833,5,bunny,0.07099999999999973,clear,0.07,guess,0,0.050000000000000044,ucl,0.53
11,15,clear,0,1695,4,chicken,0.07200000000000006,clear,0.07,guess,0,0.050000000000000044,ucl,0.53
1,26,clear,1,1770,4,ball,0.07500000000000018,clear,0.08,guess,0,0.06000000000000005,ucl,0.54
18,2,clear,0,1603,4,juice,0.07500000000000018,clear,0.08,guess,0,0.06000000000000005,ucl,0.54
20,16,clear,1,2088,5,ball,0.07500000000000018,clear,0.08,guess,0,0.06000000000000005,ucl,0.54
37,10,clear,0,1882,5,ball,0.07500000000000018,clear,0.08,guess,0,0.06000000000000005,ucl,0.54
20,11,clear,0,2088,5,bottle,0.09999999999999964,clear,0.1,guess,0,0.07000000000000006,ucl,0.54
6,13,clear,1,1669,4,bottle,0.09999999999999964,clear,0.1,guess,0,0.06000000000000005,ucl,0.54
13,3,clear,0,1282,3,shoe,0.10099999999999998,clear,0.1,guess,0,0.07000000000000006,ucl,0.54
33,12,clear,0,1870,5,shoe,0.10099999999999998,clear,0.1,guess,0,0.07000000000000006,ucl,0.54
42,30,clear,0,1151,3,shoe,0.10099999999999998,clear,0.1,guess,0,0.08000000000000002,ucl,0.54
18,6,clear,1,1603,4,juice,0.10200000000000031,clear,0.1,guess,0,0.07000000000000006,ucl,0.54
46,5,clear,1,1836,5,shoe,0.10200000000000031,clear,0.1,guess,0,0.07000000000000006,ucl,0.54
34,24,clear,1,1289,3,juice,0.10299999999999976,clear,0.1,guess,0,0.06000000000000005,ucl,0.54
18,1,clear,0,1603,4,ball,0.10400000000000009,clear,0.1,guess,0,0.08000000000000007,ucl,0.55
35,22,clear,1,1833,5,bunny,0.10400000000000009,clear,0.1,guess,0,0.07000000000000006,ucl,0.55
45,10,clear,0,1957,5,chicken,0.10400000000000009,clear,0.1,guess,0,0.07000000000000006,ucl,0.55
36,4,clear,0,1160,3,chicken,0.10499999999999954,clear,0.1,guess,0,0.08000000000000007,ucl,0.55
48,30,clear,1,1946,5,bottle,0.10499999999999954,clear,0.1,guess,0,0.07000000000000006,ucl,0.55
50,20,clear,0,1693,4,bottle,0.10499999999999954,clear,0.1,guess,0,0.08000000000000007,ucl,0.55
21,9,clear,1,1701,4,boat,0.1070000000000002,clear,0.11,guess,0,0.07000000000000006,ucl,0.55
37,15,clear,0,1882,5,boat,0.1070000000000002,clear,0.11,guess,0,0.08000000000000007,ucl,0.55
21,7,clear,0,1701,4,shoe,0.13399999999999945,clear,0.13,guess,0,0.08000000000000007,ucl,0.55
21,10,clear,0,1701,4,bottle,0.13399999999999945,clear,0.13,guess,0,0.09000000000000002,ucl,0.55
46,4,clear,1,1836,5,ball,0.13399999999999945,clear,0.13,guess,0,0.08000000000000007,ucl,0.55
43,18,clear,0,1413,3,shoe,0.1349999999999998,clear,0.13,guess,0,0.09000000000000002,ucl,0.55
21,8,clear,0,1701,4,bunny,0.13700000000000045,clear,0.14,guess,0,0.09000000000000002,ucl,0.55
2,30,clear,0,1810,4,bottle,0.1379999999999999,clear,0.14,guess,0,0.10000000000000003,ucl,0.55
22,13,clear,1,1866,5,cookie,0.1379999999999999,clear,0.14,guess,0,0.09000000000000002,ucl,0.55
33,15,clear,1,1870,5,ball,0.14199999999999946,clear,0.14,guess,0,0.09000000000000002,ucl,0.55
50,24,clear,0,1693,4,cookie,0.14200000000000035,clear,0.14,guess,0,0.09000000000000002,ucl,0.55
22,1,clear,1,1866,5,shoe,0.16699999999999982,clear,0.17,guess,0,0.08000000000000007,ucl,0.55
28,15,clear,0,1418,3,shoe,0.16699999999999982,clear,0.17,guess,0,0.09000000000000002,ucl,0.55
7,27,clear,0,1742,4,shoe,0.16699999999999982,clear,0.17,guess,0,0.09000000000000002,ucl,0.55
8,17,clear,1,1367,3,bottle,0.16699999999999982,clear,0.17,guess,0,0.10000000000000003,ucl,0.56
1,19,clear,1,1770,4,shoe,0.16800000000000015,clear,0.17,guess,0,0.09000000000000008,ucl,0.56
13,9,clear,1,1282,3,shoe,0.16800000000000015,clear,0.17,guess,0,0.09000000000000008,ucl,0.56
11,1,clear,0,1695,4,bunny,0.16999999999999993,clear,0.17,guess,0,0.09000000000000008,ucl,0.56
2,22,clear,0,1810,4,bunny,0.16999999999999993,clear,0.17,guess,0,0.10000000000000003,ucl,0.56
46,9,clear,0,1836,5,bunny,0.17100000000000026,clear,0.17,guess,0,0.10000000000000003,ucl,0.56
18,13,clear,0,1603,4,cookie,0.1719999999999997,clear,0.17,guess,0,0.11000000000000004,ucl,0.56
2,26,clear,0,1810,4,cookie,0.1719999999999997,clear,0.17,guess,0,0.11000000000000004,ucl,0.56
2,29,clear,0,1810,4,bottle,0.1719999999999997,clear,0.17,guess,0,0.12000000000000005,ucl,0.56
24,8,clear,1,1288,3,cookie,0.1719999999999997,clear,0.17,guess,0,0.11000000000000004,ucl,0.56
9,10,clear,0,1744,4,cookie,0.1719999999999997,clear,0.17,guess,0,0.11000000000000004,ucl,0.56
35,19,clear,0,1833,5,boat,0.17300000000000004,clear,0.17,guess,0,0.12000000000000005,ucl,0.56
33,2,clear,1,1870,5,juice,0.17599999999999927,clear,0.18,guess,0,0.11000000000000004,ucl,0.56
11,11,clear,0,1695,4,juice,0.20199999999999996,clear,0.2,guess,0,0.12000000000000005,ucl,0.56
18,12,clear,1,1603,4,bunny,0.20199999999999996,clear,0.2,guess,0,0.11000000000000004,ucl,0.56
5,17,clear,1,1962,5,shoe,0.20199999999999996,clear,0.2,guess,0,0.11000000000000004,ucl,0.56
31,20,clear,0,1289,3,juice,0.2029999999999994,clear,0.2,guess,0,0.11000000000000004,ucl,0.56
45,3,clear,1,1957,5,cookie,0.20500000000000007,clear,0.21,guess,0,0.11000000000000004,ucl,0.56
45,7,clear,0,1957,5,bottle,0.20500000000000007,clear,0.21,guess,0,0.11000000000000004,ucl,0.56
46,8,clear,1,1836,5,chicken,0.20500000000000007,clear,0.21,guess,0,0.10000000000000003,ucl,0.56
15,31,clear,1,1325,3,cookie,0.20900000000000052,clear,0.21,guess,0,0.10000000000000003,ucl,0.56
3,17,clear,1,1920,5,juice,0.20900000000000052,clear,0.21,guess,0,0.09000000000000008,ucl,0.56
1,23,clear,0,1770,4,bottle,0.23399999999999999,clear,0.23,guess,0,0.10000000000000003,ucl,0.56
35,21,clear,1,1833,5,chicken,0.23399999999999999,clear,0.23,guess,0,0.09000000000000008,ucl,0.56
8,21,clear,0,1367,3,chicken,0.23399999999999999,clear,0.23,guess,0,0.10000000000000003,ucl,0.56
36,16,clear,0,1160,3,shoe,0.23500000000000032,clear,0.24,guess,0,0.10000000000000003,ucl,0.56
43,23,clear,1,1413,3,cookie,0.23500000000000032,clear,0.24,guess,0,0.10000000000000003,ucl,0.56
24,15,clear,0,1288,3,bunny,0.2370000000000001,clear,0.24,guess,0,0.10000000000000003,ucl,0.56
2,24,clear,0,1810,4,chicken,0.23799999999999955,clear,0.24,guess,0,0.11000000000000004,ucl,0.56
24,16,clear,0,1288,3,cookie,0.23799999999999955,clear,0.24,guess,0,0.11000000000000004,ucl,0.56
28,6,clear,0,1418,3,bottle,0.23799999999999955,clear,0.24,guess,0,0.12000000000000005,ucl,0.56
13,10,clear,1,1282,3,boat,0.2400000000000002,clear,0.24,guess,0,0.11000000000000004,ucl,0.56
49,22,clear,0,1626,4,boat,0.2400000000000002,clear,0.24,guess,0,0.11000000000000004,ucl,0.56
11,10,clear,0,1695,4,ball,0.24100000000000055,clear,0.24,guess,0,0.12000000000000005,ucl,0.56
28,9,clear,0,1418,3,ball,0.24100000000000055,clear,0.24,guess,0,0.12000000000000005,ucl,0.56
9,14,clear,0,1744,4,ball,0.24100000000000055,clear,0.24,guess,0,0.13000000000000006,ucl,0.56
13,5,clear,1,1282,3,juice,0.24299999999999944,clear,0.24,guess,0,0.12000000000000005,ucl,0.56
21,14,clear,1,1701,4,juice,0.24299999999999944,clear,0.24,guess,0,0.12000000000000005,ucl,0.56
20,8,clear,1,2088,5,shoe,0.2679999999999998,clear,0.27,guess,0,0.11000000000000004,ucl,0.56
6,2,clear,0,1669,4,chicken,0.2679999999999998,clear,0.27,guess,0,0.12000000000000005,ucl,0.56
21,5,clear,1,1701,4,juice,0.26900000000000013,clear,0.27,guess,0,0.11000000000000004,ucl,0.56
28,8,clear,0,1418,3,bunny,0.2699999999999996,clear,0.27,guess,0,0.11000000000000004,ucl,0.56
42,27,clear,1,1151,3,bunny,0.2699999999999996,clear,0.27,guess,0,0.11000000000000004,ucl,0.56
10,28,clear,0,1414,3,chicken,0.2709999999999999,clear,0.27,guess,0,0.11000000000000004,ucl,0.56
2,23,clear,0,1810,4,ball,0.2709999999999999,clear,0.27,guess,0,0.12000000000000005,ucl,0.56
27,23,clear,0,1356,3,ball,0.2709999999999999,clear,0.27,guess,0,0.12000000000000005,ucl,0.56
24,6,clear,0,1288,3,bottle,0.27200000000000024,clear,0.27,guess,0,0.13999999999999996,ucl,0.57
42,17,clear,0,1151,3,cookie,0.27200000000000024,clear,0.27,guess,0,0.13999999999999996,ucl,0.57
33,3,clear,1,1870,5,boat,0.2729999999999997,clear,0.27,guess,0,0.13999999999999996,ucl,0.57
35,20,clear,0,1833,5,boat,0.2729999999999997,clear,0.27,guess,0,0.13999999999999996,ucl,0.57
43,21,clear,0,1413,3,boat,0.2729999999999997,clear,0.27,guess,0,0.13999999999999996,ucl,0.57
45,8,clear,1,1957,5,juice,0.27500000000000036,clear,0.28,guess,0,0.13999999999999996,ucl,0.57
33,5,clear,0,1870,5,cookie,0.2759999999999998,clear,0.28,guess,0,0.13999999999999996,ucl,0.57
8,29,clear,1,1367,3,juice,0.2759999999999998,clear,0.28,guess,0,0.13999999999999996,ucl,0.57
13,12,clear,1,1282,3,bottle,0.2999999999999998,clear,0.3,guess,0,0.12999999999999995,ucl,0.57
34,20,clear,0,1289,3,bottle,0.2999999999999998,clear,0.3,guess,0,0.13999999999999996,ucl,0.57
46,16,clear,0,1836,5,bottle,0.2999999999999998,clear,0.3,guess,0,0.13999999999999996,ucl,0.57
33,4,clear,0,1870,5,ball,0.30100000000000016,clear,0.3,guess,0,0.13999999999999996,ucl,0.57
49,17,clear,1,1626,4,chicken,0.30100000000000016,clear,0.3,guess,0,0.13999999999999996,ucl,0.57
1,20,clear,0,1770,4,shoe,0.3019999999999996,clear,0.3,guess,0,0.13999999999999996,ucl,0.57
30,29,clear,1,1767,4,cookie,0.3019999999999996,clear,0.3,guess,0,0.13999999999999996,ucl,0.57
8,24,clear,0,1367,3,shoe,0.3019999999999996,clear,0.3,guess,0,0.13999999999999996,ucl,0.57
11,6,clear,1,1695,4,boat,0.30299999999999994,clear,0.3,guess,0,0.13999999999999996,ucl,0.57
45,12,clear,1,1957,5,bunny,0.30299999999999994,clear,0.3,guess,0,0.12999999999999995,ucl,0.57
9,3,clear,1,1744,4,chicken,0.3039999999999994,clear,0.3,guess,0,0.11999999999999994,ucl,0.57
2,21,clear,0,1810,4,ball,0.30400000000000027,clear,0.3,guess,0,0.12999999999999995,ucl,0.57
49,32,clear,1,1626,4,bunny,0.30400000000000027,clear,0.3,guess,0,0.11999999999999994,ucl,0.57
18,3,clear,0,1603,4,cookie,0.3049999999999997,clear,0.3,guess,0,0.12999999999999995,ucl,0.57
22,6,clear,1,1866,5,bottle,0.3049999999999997,clear,0.3,guess,0,0.11999999999999994,ucl,0.57
33,8,clear,0,1870,5,chicken,0.3049999999999997,clear,0.3,guess,0,0.12999999999999995,ucl,0.57
22,12,clear,0,1866,5,boat,0.3050000000000006,clear,0.31,guess,0,0.12999999999999995,ucl,0.57
28,2,clear,0,1418,3,chicken,0.3050000000000006,clear,0.31,guess,0,0.13999999999999996,ucl,0.57
45,2,clear,0,1957,5,boat,0.3050000000000006,clear,0.31,guess,0,0.13999999999999996,ucl,0.57
31,19,clear,1,1289,3,boat,0.3069999999999995,clear,0.31,guess,0,0.12999999999999995,ucl,0.57
8,19,clear,1,1367,3,ball,0.30799999999999983,clear,0.31,guess,0,0.12999999999999995,ucl,0.57
13,13,clear,1,1282,3,ball,0.33399999999999963,clear,0.33,guess,0,0.11999999999999994,ucl,0.57
35,18,clear,1,1833,5,bottle,0.33399999999999963,clear,0.33,guess,0,0.11999999999999994,ucl,0.57
36,12,clear,0,1160,3,shoe,0.33399999999999963,clear,0.33,guess,0,0.11999999999999994,ucl,0.57
37,5,clear,1,1882,5,bottle,0.33399999999999963,clear,0.33,guess,0,0.11999999999999994,ucl,0.57
15,17,clear,1,1325,3,shoe,0.3340000000000005,clear,0.33,guess,0,0.10999999999999993,ucl,0.57
9,5,clear,1,1744,4,shoe,0.3340000000000005,clear,0.33,guess,0,0.10999999999999993,ucl,0.57
31,27,clear,1,1289,3,shoe,0.33499999999999996,clear,0.34,guess,0,0.09999999999999998,ucl,0.57
19,2,clear,0,1129,3,juice,0.3360000000000003,clear,0.34,guess,0,0.09999999999999998,ucl,0.57
20,6,clear,1,2088,5,bunny,0.33699999999999974,clear,0.34,guess,0,0.09999999999999998,ucl,0.57
41,26,clear,1,1842,5,bunny,0.33699999999999974,clear,0.34,guess,0,0.08999999999999997,ucl,0.57
48,17,clear,1,1946,5,bunny,0.33699999999999974,clear,0.34,guess,0,0.08999999999999997,ucl,0.57
20,4,clear,1,2088,5,chicken,0.3380000000000001,clear,0.34,guess,0,0.07999999999999996,ucl,0.57
22,9,clear,1,1866,5,chicken,0.3380000000000001,clear,0.34,guess,0,0.07999999999999996,ucl,0.57
7,22,clear,0,1742,4,chicken,0.3380000000000001,clear,0.34,guess,0,0.07999999999999996,ucl,0.57
26,5,clear,0,1171,3,boat,0.3390000000000004,clear,0.34,guess,0,0.08999999999999997,ucl,0.57
34,23,clear,1,1289,3,boat,0.33999999999999986,clear,0.34,guess,0,0.07999999999999996,ucl,0.57
49,26,clear,1,1626,4,boat,0.33999999999999986,clear,0.34,guess,0,0.07999999999999996,ucl,0.57
20,7,clear,1,2088,5,boat,0.3410000000000002,clear,0.34,guess,0,0.06999999999999995,ucl,0.57
34,32,clear,1,1289,3,ball,0.34199999999999964,clear,0.34,guess,0,0.06999999999999995,ucl,0.57
6,5,clear,1,1669,4,ball,0.34199999999999964,clear,0.34,guess,0,0.05999999999999994,ucl,0.57
19,12,clear,1,1129,3,juice,0.3420000000000005,clear,0.34,guess,0,0.05999999999999994,ucl,0.57
48,21,clear,0,1946,5,juice,0.3420000000000005,clear,0.34,guess,0,0.05999999999999994,ucl,0.57
50,32,clear,1,1693,4,juice,0.3420000000000005,clear,0.34,guess,0,0.05999999999999994,ucl,0.57
18,9,clear,1,1603,4,shoe,0.367,clear,0.37,guess,0,0.04999999999999993,ucl,0.57
31,24,clear,1,1289,3,bottle,0.367,clear,0.37,guess,0,0.04999999999999993,ucl,0.57
37,9,clear,1,1882,5,chicken,0.36799999999999944,clear,0.37,guess,0,0.039999999999999925,ucl,0.57
41,27,clear,1,1842,5,chicken,0.36799999999999944,clear,0.37,guess,0,0.039999999999999925,ucl,0.57
31,18,clear,1,1289,3,shoe,0.3680000000000003,clear,0.37,guess,0,0.029999999999999916,ucl,0.57
33,11,clear,0,1870,5,shoe,0.3680000000000003,clear,0.37,guess,0,0.039999999999999925,ucl,0.57
37,4,clear,1,1882,5,shoe,0.3680000000000003,clear,0.37,guess,0,0.029999999999999916,ucl,0.57
27,19,clear,0,1356,3,ball,0.37100000000000044,clear,0.37,guess,0,0.039999999999999925,ucl,0.57
37,6,clear,1,1882,5,bunny,0.37100000000000044,clear,0.37,guess,0,0.039999999999999925,ucl,0.57
9,2,clear,0,1744,4,ball,0.37100000000000044,clear,0.37,guess,0,0.039999999999999925,ucl,0.57
2,27,clear,0,1810,4,boat,0.3720000000000008,clear,0.37,guess,0,0.04999999999999993,ucl,0.57
24,4,clear,1,1288,3,chicken,0.3720000000000008,clear,0.37,guess,0,0.039999999999999925,ucl,0.57
24,9,clear,0,1288,3,boat,0.3720000000000008,clear,0.37,guess,0,0.04999999999999993,ucl,0.57
46,2,clear,1,1836,5,ball,0.375,clear,0.38,guess,0,0.039999999999999925,ucl,0.57
48,20,clear,0,1946,5,cookie,0.375,clear,0.38,guess,0,0.04999999999999993,ucl,0.57
49,30,clear,0,1626,4,ball,0.375,clear,0.38,guess,0,0.04999999999999993,ucl,0.57
8,23,clear,0,1367,3,ball,0.375,clear,0.38,guess,0,0.05999999999999994,ucl,0.57
36,11,clear,1,1160,3,cookie,0.37600000000000033,clear,0.38,guess,0,0.04999999999999993,ucl,0.57
20,13,clear,0,2088,5,bottle,0.39999999999999947,clear,0.4,guess,0,0.05999999999999994,ucl,0.57
35,17,clear,0,1833,5,bottle,0.39999999999999947,clear,0.4,guess,0,0.05999999999999994,ucl,0.57
41,19,clear,1,1842,5,bottle,0.39999999999999947,clear,0.4,guess,0,0.05999999999999994,ucl,0.57
21,16,clear,1,1701,4,bunny,0.40199999999999925,clear,0.4,guess,0,0.04999999999999993,ucl,0.57
6,8,clear,0,1669,4,bunny,0.40199999999999925,clear,0.4,guess,0,0.05999999999999994,ucl,0.57
24,14,clear,1,1288,3,bunny,0.40200000000000014,clear,0.4,guess,0,0.04999999999999993,ucl,0.57
3,30,clear,0,1920,5,juice,0.40200000000000014,clear,0.4,guess,0,0.05999999999999994,ucl,0.57
18,10,clear,1,1603,4,boat,0.4029999999999996,clear,0.4,guess,0,0.04999999999999993,ucl,0.57
20,3,clear,1,2088,5,juice,0.4029999999999996,clear,0.4,guess,0,0.04999999999999993,ucl,0.57
37,12,clear,1,1882,5,juice,0.4029999999999996,clear,0.4,guess,0,0.039999999999999925,ucl,0.57
46,12,clear,1,1836,5,juice,0.4029999999999996,clear,0.4,guess,0,0.039999999999999925,ucl,0.57
15,30,clear,1,1325,3,ball,0.4039999999999999,clear,0.4,guess,0,0.029999999999999916,ucl,0.57
24,7,clear,1,1288,3,ball,0.4039999999999999,clear,0.4,guess,0,0.029999999999999916,ucl,0.57
48,19,clear,0,1946,5,ball,0.4039999999999999,clear,0.4,guess,0,0.039999999999999925,ucl,0.57
49,23,clear,1,1626,4,bunny,0.4039999999999999,clear,0.4,guess,0,0.029999999999999916,ucl,0.57
19,3,clear,1,1129,3,boat,0.40500000000000025,clear,0.41,guess,0,0.029999999999999916,ucl,0.57
7,30,clear,1,1742,4,bottle,0.40500000000000025,clear,0.41,guess,0,0.019999999999999907,ucl,0.57
41,24,clear,0,1842,5,boat,0.40700000000000003,clear,0.41,guess,0,0.029999999999999916,ucl,0.57
2,20,clear,1,1810,4,cookie,0.4090000000000007,clear,0.41,guess,0,0.019999999999999907,ucl,0.57
20,1,clear,1,2088,5,cookie,0.41000000000000014,clear,0.41,guess,0,0.019999999999999907,ucl,0.57
6,9,clear,0,1669,4,cookie,0.41000000000000014,clear,0.41,guess,0,0.019999999999999907,ucl,0.57
33,14,clear,0,1870,5,bottle,0.4339999999999993,clear,0.43,guess,0,0.029999999999999916,ucl,0.57
43,28,clear,0,1413,3,bottle,0.4339999999999993,clear,0.43,guess,0,0.029999999999999916,ucl,0.57
34,26,clear,1,1289,3,chicken,0.43400000000000016,clear,0.43,guess,0,0.029999999999999916,ucl,0.57
35,24,clear,1,1833,5,chicken,0.43400000000000016,clear,0.43,guess,0,0.029999999999999916,ucl,0.57
20,12,clear,1,2088,5,shoe,0.4349999999999996,clear,0.43,guess,0,0.019999999999999907,ucl,0.57
45,4,clear,1,1957,5,bunny,0.4349999999999996,clear,0.43,guess,0,0.019999999999999907,ucl,0.57
24,5,clear,1,1288,3,juice,0.43599999999999994,clear,0.44,guess,0,0.009999999999999898,ucl,0.57
41,18,clear,1,1842,5,juice,0.43599999999999994,clear,0.44,guess,0,0.009999999999999898,ucl,0.57
11,9,clear,1,1695,4,ball,0.4370000000000003,clear,0.44,guess,0,0,ucl,0.57
13,7,clear,1,1282,3,bunny,0.4370000000000003,clear,0.44,guess,0,0,ucl,0.57
27,21,clear,0,1356,3,bunny,0.4370000000000003,clear,0.44,guess,0,0,ucl,0.57
27,25,clear,1,1356,3,bunny,0.4370000000000003,clear,0.44,guess,0,0,ucl,0.57
31,26,clear,0,1289,3,bunny,0.4370000000000003,clear,0.44,guess,0,0.009999999999999898,ucl,0.57
34,21,clear,0,1289,3,bunny,0.4370000000000003,clear,0.44,guess,0,0.009999999999999898,ucl,0.57
48,25,clear,1,1946,5,bunny,0.4370000000000003,clear,0.44,guess,0,0.009999999999999898,ucl,0.57
50,21,clear,0,1693,4,ball,0.4370000000000003,clear,0.44,guess,0,0.009999999999999898,ucl,0.57
7,20,clear,0,1742,4,ball,0.4370000000000003,clear,0.44,guess,0,0.019999999999999907,ucl,0.57
10,18,clear,0,1414,3,cookie,0.4379999999999997,clear,0.44,guess,0,0.019999999999999907,ucl,0.57
19,9,clear,0,1129,3,bottle,0.4379999999999997,clear,0.44,guess,0,0.029999999999999916,ucl,0.57
26,2,clear,0,1171,3,bottle,0.4379999999999997,clear,0.44,guess,0,0.029999999999999916,ucl,0.57
27,17,clear,0,1356,3,bottle,0.4379999999999997,clear,0.44,guess,0,0.039999999999999925,ucl,0.57
22,16,clear,0,1866,5,chicken,0.43900000000000006,clear,0.44,guess,0,0.04999999999999993,ucl,0.57
42,32,clear,1,1151,3,boat,0.43900000000000006,clear,0.44,guess,0,0.039999999999999925,ucl,0.57
34,30,clear,1,1289,3,boat,0.4399999999999995,clear,0.44,guess,0,0.039999999999999925,ucl,0.57
30,18,clear,1,1767,4,ball,0.44200000000000017,clear,0.44,guess,0,0.029999999999999916,ucl,0.57
31,21,clear,1,1289,3,ball,0.44200000000000017,clear,0.44,guess,0,0.029999999999999916,ucl,0.57
42,21,clear,1,1151,3,juice,0.44200000000000017,clear,0.44,guess,0,0.019999999999999907,ucl,0.57
36,3,clear,1,1160,3,juice,0.4429999999999996,clear,0.44,guess,0,0.019999999999999907,ucl,0.57
5,18,clear,0,1962,5,cookie,0.4430000000000005,clear,0.44,guess,0,0.019999999999999907,ucl,0.57
6,7,clear,1,1669,4,cookie,0.4430000000000005,clear,0.44,guess,0,0.019999999999999907,ucl,0.57
11,3,clear,0,1695,4,shoe,0.4670000000000005,clear,0.47,guess,0,0.019999999999999907,ucl,0.57
37,2,clear,1,1882,5,ball,0.46799999999999997,clear,0.47,guess,0,0.019999999999999907,ucl,0.57
49,29,clear,1,1626,4,shoe,0.46799999999999997,clear,0.47,guess,0,0.009999999999999898,ucl,0.57
9,4,clear,1,1744,4,bunny,0.46799999999999997,clear,0.47,guess,0,0.009999999999999898,ucl,0.57
19,6,clear,1,1129,3,boat,0.4689999999999994,clear,0.47,guess,0,0.009999999999999898,ucl,0.57
28,11,clear,1,1418,3,juice,0.4690000000000003,clear,0.47,guess,0,0,ucl,0.57
45,11,clear,0,1957,5,juice,0.4690000000000003,clear,0.47,guess,0,0.009999999999999898,ucl,0.57
15,18,clear,0,1325,3,bunny,0.46999999999999975,clear,0.47,guess,0,0.009999999999999898,ucl,0.57
34,22,clear,1,1289,3,bunny,0.4710000000000001,clear,0.47,guess,0,0.009999999999999898,ucl,0.57
21,2,clear,1,1701,4,chicken,0.47199999999999953,clear,0.47,guess,0,0,ucl,0.57
7,26,clear,0,1742,4,bottle,0.47199999999999953,clear,0.47,guess,0,0.009999999999999898,ucl,0.57
20,2,clear,1,2088,5,boat,0.47299999999999986,clear,0.47,guess,0,0.009999999999999898,ucl,0.57
36,1,clear,1,1160,3,boat,0.47299999999999986,clear,0.47,guess,0,0,ucl,0.57
34,27,clear,0,1289,3,ball,0.47499999999999964,clear,0.47,guess,0,0.009999999999999898,ucl,0.57
36,8,clear,1,1160,3,ball,0.47499999999999964,clear,0.47,guess,0,0,ucl,0.57
41,28,clear,1,1842,5,ball,0.47499999999999964,clear,0.47,guess,0,0,ucl,0.57
11,2,clear,1,1695,4,juice,0.47500000000000053,clear,0.48,response,1,0.010000000000000009,ucl,0.57
19,14,clear,0,1129,3,ball,0.47500000000000053,clear,0.48,guess,0,0,ucl,0.57
24,2,clear,1,1288,3,juice,0.47500000000000053,clear,0.48,guess,0,0,ucl,0.57
20,5,clear,1,2088,5,juice,0.476,clear,0.48,response,1,0.010000000000000009,ucl,0.57
30,24,clear,0,1767,4,cookie,0.476,clear,0.48,guess,0,0,ucl,0.57
33,7,clear,1,1870,5,bottle,0.5,clear,0.5,response,1,0.010000000000000009,ucl,0.57
46,11,clear,1,1836,5,bottle,0.5,clear,0.5,response,1,0.010000000000000009,ucl,0.57
1,27,clear,0,1770,4,chicken,0.5009999999999994,clear,0.5,response,1,0.010000000000000009,ucl,0.57
33,13,clear,1,1870,5,chicken,0.5009999999999994,clear,0.5,response,1,0.010000000000000009,ucl,0.57
11,14,clear,1,1695,4,shoe,0.5010000000000003,clear,0.5,response,1,0.010000000000000009,ucl,0.57
2,17,clear,0,1810,4,shoe,0.5010000000000003,clear,0.5,response,1,0.010000000000000009,ucl,0.57
28,10,clear,0,1418,3,shoe,0.5010000000000003,clear,0.5,guess,0,0,ucl,0.57
22,7,clear,1,1866,5,juice,0.5019999999999998,clear,0.5,response,1,0.010000000000000009,ucl,0.57
37,3,clear,0,1882,5,bunny,0.5019999999999998,clear,0.5,guess,0,0,ucl,0.57
9,6,clear,0,1744,4,juice,0.5019999999999998,clear,0.5,guess,0,0,ucl,0.57
1,17,clear,1,1770,4,juice,0.5030000000000001,clear,0.5,guess,0,0,ucl,0.57
22,8,clear,0,1866,5,bunny,0.5030000000000001,clear,0.5,guess,0,0.009999999999999898,ucl,0.57
15,28,clear,0,1325,3,chicken,0.5039999999999996,clear,0.5,guess,0,0.009999999999999898,ucl,0.57
25,20,clear,0,1311,3,chicken,0.5039999999999996,clear,0.5,guess,0,0.019999999999999907,ucl,0.57
42,20,clear,1,1151,3,ball,0.5040000000000004,clear,0.5,guess,0,0.009999999999999898,ucl,0.57
43,17,clear,1,1413,3,bunny,0.5040000000000004,clear,0.5,guess,0,0.009999999999999898,ucl,0.57
15,20,clear,1,1325,3,bottle,0.5049999999999999,clear,0.5,guess,0,0,ucl,0.57
19,8,clear,0,1129,3,bottle,0.5049999999999999,clear,0.5,guess,0,0.009999999999999898,ucl,0.57
22,11,clear,1,1866,5,bottle,0.5049999999999999,clear,0.5,guess,0,0,ucl,0.57
50,18,clear,1,1693,4,bottle,0.5049999999999999,clear,0.5,guess,0,0,ucl,0.57
10,17,clear,0,1414,3,juice,0.5090000000000003,clear,0.51,guess,0,0.009999999999999898,ucl,0.57
7,21,clear,1,1742,4,cookie,0.5090000000000003,clear,0.51,guess,0,0,ucl,0.57
