subid,tr.num,condition,dot,gender,age,notes,order,keep,reason_excluded,response,response_onset_type,rt,shift_type,shift_accuracy
10_20_03,20,face,10/20/16,m,18-21,great,1,include,NA,center,sentence,2.837,C_T,correct
10_20_03,21,face,10/20/16,m,18-21,great,1,include,NA,center,center.fixation,3.367,C_T,correct
10_20_03,21,face,10/20/16,m,18-21,great,1,include,NA,center,noun,1.097,C_T,correct
10_20_03,21,face,10/20/16,m,18-21,great,1,include,NA,center,sentence,2.8369999999999997,C_T,correct
10_20_03,22,face,10/20/16,m,18-21,great,1,include,NA,center,center.fixation,3.0999999999999996,C_T,correct
10_20_03,22,face,10/20/16,m,18-21,great,1,include,NA,center,noun,0.8299999999999996,C_T,correct
10_20_03,22,face,10/20/16,m,18-21,great,1,include,NA,center,sentence,2.9299999999999997,C_T,correct
10_20_03,23,face,10/20/16,m,18-21,great,1,include,NA,center,center.fixation,3.0330000000000004,C_T,correct
10_20_03,23,face,10/20/16,m,18-21,great,1,include,NA,center,noun,0.8530000000000002,C_T,correct
10_20_03,23,face,10/20/16,m,18-21,great,1,include,NA,center,sentence,2.7630000000000003,C_T,correct
10_20_03,24,face,10/20/16,m,18-21,great,1,include,NA,center,center.fixation,3.0330000000000004,C_T,correct
10_20_03,24,face,10/20/16,m,18-21,great,1,include,NA,center,noun,0.7630000000000003,C_T,correct
10_20_03,24,face,10/20/16,m,18-21,great,1,include,NA,center,sentence,2.8630000000000004,C_T,correct
10_20_03,25,text,10/20/16,m,18-21,great,1,include,NA,center,center.fixation,2.7,C_T,correct
10_20_03,25,text,10/20/16,m,18-21,great,1,include,NA,center,noun,0.6100000000000003,C_T,correct
10_20_03,25,text,10/20/16,m,18-21,great,1,include,NA,center,sentence,2.5700000000000003,C_T,correct
10_20_03,26,text,10/20/16,m,18-21,great,1,include,NA,center,center.fixation,3.5,C_T,correct
10_20_03,26,text,10/20/16,m,18-21,great,1,include,NA,center,noun,0.96,C_T,correct
10_20_03,26,text,10/20/16,m,18-21,great,1,include,NA,center,sentence,3.17,C_T,correct
10_20_03,27,text,10/20/16,m,18-21,great,1,include,NA,center,center.fixation,3.0999999999999996,C_T,correct
10_20_03,27,text,10/20/16,m,18-21,great,1,include,NA,center,noun,0.9199999999999995,C_T,correct
10_20_03,27,text,10/20/16,m,18-21,great,1,include,NA,center,sentence,2.8299999999999996,C_T,correct
10_20_03,28,text,10/20/16,m,18-21,great,1,include,NA,center,center.fixation,3.5999999999999996,C_T,correct
10_20_03,28,text,10/20/16,m,18-21,great,1,include,NA,center,noun,1.0599999999999996,C_T,correct
10_20_03,28,text,10/20/16,m,18-21,great,1,include,NA,center,sentence,3.2699999999999996,C_T,correct
10_20_03,29,text,10/20/16,m,18-21,great,1,include,NA,center,center.fixation,2.9,C_T,correct
10_20_03,29,text,10/20/16,m,18-21,great,1,include,NA,center,noun,0.7199999999999998,C_T,correct
10_20_03,29,text,10/20/16,m,18-21,great,1,include,NA,center,sentence,2.63,C_T,correct
10_20_03,30,text,10/20/16,m,18-21,great,1,include,NA,center,center.fixation,3.367,C_T,correct
10_20_03,30,text,10/20/16,m,18-21,great,1,include,NA,center,noun,0.8570000000000002,C_T,correct
10_20_03,30,text,10/20/16,m,18-21,great,1,include,NA,center,sentence,2.867,C_T,correct
10_20_03,31,text,10/20/16,m,18-21,great,1,include,NA,center,center.fixation,3.133,C_T,correct
10_20_03,31,text,10/20/16,m,18-21,great,1,include,NA,center,noun,0.863,C_T,correct
10_20_03,31,text,10/20/16,m,18-21,great,1,include,NA,center,sentence,2.963,C_T,correct
10_20_03,32,text,10/20/16,m,18-21,great,1,include,NA,center,center.fixation,3.3,C_T,correct
10_20_03,32,text,10/20/16,m,18-21,great,1,include,NA,center,noun,0.79,C_T,correct
10_20_03,32,text,10/20/16,m,18-21,great,1,include,NA,center,sentence,2.8,C_T,correct
10_20_03,33,text,10/20/16,m,18-21,great,1,include,NA,center,center.fixation,3.0,C_T,correct
10_20_03,33,text,10/20/16,m,18-21,great,1,include,NA,center,noun,0.9100000000000001,C_T,correct
10_20_03,33,text,10/20/16,m,18-21,great,1,include,NA,center,sentence,2.87,C_T,correct
10_20_03,34,text,10/20/16,m,18-21,great,1,include,NA,center,center.fixation,3.367,C_T,correct
10_20_03,34,text,10/20/16,m,18-21,great,1,include,NA,center,noun,0.827,C_T,correct
10_20_03,34,text,10/20/16,m,18-21,great,1,include,NA,center,sentence,3.037,C_T,correct
10_20_03,35,text,10/20/16,m,18-21,great,1,include,NA,center,center.fixation,3.0,C_T,correct
10_20_03,35,text,10/20/16,m,18-21,great,1,include,NA,center,noun,0.73,C_T,correct
10_20_03,35,text,10/20/16,m,18-21,great,1,include,NA,center,sentence,2.4699999999999998,C_T,correct
10_20_03,36,text,10/20/16,m,18-21,great,1,include,NA,center,center.fixation,3.2329999999999997,C_T,correct
10_20_03,36,text,10/20/16,m,18-21,great,1,include,NA,center,noun,0.9629999999999996,C_T,correct
10_20_03,36,text,10/20/16,m,18-21,great,1,include,NA,center,sentence,3.0629999999999997,C_T,correct
10_20_03,37,text,10/20/16,m,18-21,great,1,include,NA,center,center.fixation,3.367,C_T,correct
10_20_03,37,text,10/20/16,m,18-21,great,1,include,NA,center,noun,1.097,C_T,correct
10_20_03,37,text,10/20/16,m,18-21,great,1,include,NA,center,sentence,3.197,C_T,correct
10_20_03,38,text,10/20/16,m,18-21,great,1,include,NA,center,center.fixation,3.3,C_T,correct
10_20_03,38,text,10/20/16,m,18-21,great,1,include,NA,center,noun,0.79,C_T,correct
10_20_03,38,text,10/20/16,m,18-21,great,1,include,NA,center,sentence,2.8,C_T,correct
10_20_03,39,text,10/20/16,m,18-21,great,1,include,NA,center,center.fixation,2.8,C_T,correct
10_20_03,39,text,10/20/16,m,18-21,great,1,include,NA,center,noun,0.6199999999999997,C_T,correct
10_20_03,39,text,10/20/16,m,18-21,great,1,include,NA,center,sentence,2.53,C_T,correct
10_20_03,40,text,10/20/16,m,18-21,great,1,include,NA,center,center.fixation,2.8,C_T,correct
10_20_03,40,text,10/20/16,m,18-21,great,1,include,NA,center,noun,0.5299999999999998,C_T,correct
10_20_03,40,text,10/20/16,m,18-21,great,1,include,NA,center,sentence,2.2699999999999996,C_T,correct
10_20_03,41,text,10/20/16,m,18-21,great,1,include,NA,center,center.fixation,3.333,C_T,correct
10_20_03,41,text,10/20/16,m,18-21,great,1,include,NA,center,noun,1.0630000000000002,C_T,correct
10_20_03,41,text,10/20/16,m,18-21,great,1,include,NA,center,sentence,2.803,C_T,correct
10_20_03,42,text,10/20/16,m,18-21,great,1,include,NA,center,center.fixation,3.167,C_D,incorrect
10_20_03,42,text,10/20/16,m,18-21,great,1,include,NA,center,noun,0.8969999999999998,C_D,incorrect
10_20_03,42,text,10/20/16,m,18-21,great,1,include,NA,center,sentence,2.6369999999999996,C_D,incorrect
10_20_03,43,text,10/20/16,m,18-21,great,1,include,NA,center,center.fixation,2.467,C_D,incorrect
10_20_03,43,text,10/20/16,m,18-21,great,1,include,NA,center,noun,0.3770000000000002,C_D,incorrect
10_20_03,43,text,10/20/16,m,18-21,great,1,include,NA,center,sentence,2.337,C_D,incorrect
10_20_03,44,text,10/20/16,m,18-21,great,1,include,NA,center,center.fixation,3.333,C_T,correct
10_20_03,44,text,10/20/16,m,18-21,great,1,include,NA,center,noun,0.8230000000000004,C_T,correct
10_20_03,44,text,10/20/16,m,18-21,great,1,include,NA,center,sentence,2.833,C_T,correct
10_20_03,45,text,10/20/16,m,18-21,great,1,include,NA,center,center.fixation,3.167,C_T,correct
10_20_03,45,text,10/20/16,m,18-21,great,1,include,NA,center,noun,0.8969999999999998,C_T,correct
10_20_03,45,text,10/20/16,m,18-21,great,1,include,NA,center,sentence,2.997,C_T,correct
10_20_03,46,text,10/20/16,m,18-21,great,1,include,NA,target,center.fixation,0.2669999999999999,T_C,incorrect
10_20_03,46,text,10/20/16,m,18-21,great,1,include,NA,center,noun,0.5599999999999996,C_T,correct
10_20_03,46,text,10/20/16,m,18-21,great,1,include,NA,center,sentence,2.7699999999999996,C_T,correct
10_20_03,47,text,10/20/16,m,18-21,great,1,include,NA,center,center.fixation,3.133,C_T,correct
10_20_03,47,text,10/20/16,m,18-21,great,1,include,NA,center,noun,0.9529999999999998,C_T,correct
10_20_03,47,text,10/20/16,m,18-21,great,1,include,NA,center,sentence,2.863,C_T,correct
10_20_03,48,text,10/20/16,m,18-21,great,1,include,NA,center,center.fixation,0.2669999999999999,C_T,correct
10_20_03,48,text,10/20/16,m,18-21,great,1,include,NA,center,noun,0.81,C_T,correct
10_20_03,48,text,10/20/16,m,18-21,great,1,include,NA,center,sentence,0.137,C_T,correct
10_20_03,49,bullseye,10/20/16,m,18-21,great,1,include,NA,center,center.fixation,2.8,C_D,incorrect
10_20_03,49,bullseye,10/20/16,m,18-21,great,1,include,NA,center,noun,0.71,C_D,incorrect
10_20_03,49,bullseye,10/20/16,m,18-21,great,1,include,NA,center,sentence,2.67,C_D,incorrect
10_20_03,50,bullseye,10/20/16,m,18-21,great,1,include,NA,center,center.fixation,3.333,C_T,correct
10_20_03,50,bullseye,10/20/16,m,18-21,great,1,include,NA,center,noun,1.0630000000000002,C_T,correct
10_20_03,50,bullseye,10/20/16,m,18-21,great,1,include,NA,center,sentence,3.1630000000000003,C_T,correct
10_20_03,51,bullseye,10/20/16,m,18-21,great,1,include,NA,center,center.fixation,3.433,C_T,correct
10_20_03,51,bullseye,10/20/16,m,18-21,great,1,include,NA,center,noun,0.923,C_T,correct
10_20_03,51,bullseye,10/20/16,m,18-21,great,1,include,NA,center,sentence,2.933,C_T,correct
10_20_03,52,bullseye,10/20/16,m,18-21,great,1,include,NA,center,center.fixation,2.933,C_T,correct
10_20_03,52,bullseye,10/20/16,m,18-21,great,1,include,NA,center,noun,0.843,C_T,correct
10_20_03,52,bullseye,10/20/16,m,18-21,great,1,include,NA,center,sentence,2.803,C_T,correct
10_20_03,53,bullseye,10/20/16,m,18-21,great,1,include,NA,center,center.fixation,3.2,C_T,correct
10_20_03,53,bullseye,10/20/16,m,18-21,great,1,include,NA,center,noun,1.1100000000000003,C_T,correct
10_20_03,53,bullseye,10/20/16,m,18-21,great,1,include,NA,center,sentence,3.0700000000000003,C_T,correct
10_20_03,54,bullseye,10/20/16,m,18-21,great,1,include,NA,center,center.fixation,3.2670000000000003,C_T,correct
10_20_03,54,bullseye,10/20/16,m,18-21,great,1,include,NA,center,noun,1.0870000000000002,C_T,correct
10_20_03,54,bullseye,10/20/16,m,18-21,great,1,include,NA,center,sentence,2.9970000000000003,C_T,correct
10_20_03,55,bullseye,10/20/16,m,18-21,great,1,include,NA,center,center.fixation,3.0999999999999996,C_T,correct
10_20_03,55,bullseye,10/20/16,m,18-21,great,1,include,NA,center,noun,0.8299999999999996,C_T,correct
10_20_03,55,bullseye,10/20/16,m,18-21,great,1,include,NA,center,sentence,2.9299999999999997,C_T,correct
10_20_03,56,bullseye,10/20/16,m,18-21,great,1,include,NA,center,center.fixation,3.2670000000000003,C_T,correct
10_20_03,56,bullseye,10/20/16,m,18-21,great,1,include,NA,center,noun,0.7570000000000006,C_T,correct
10_20_03,56,bullseye,10/20/16,m,18-21,great,1,include,NA,center,sentence,2.7670000000000003,C_T,correct
10_20_03,57,bullseye,10/20/16,m,18-21,great,1,include,NA,center,center.fixation,3.3,C_T,correct
10_20_03,57,bullseye,10/20/16,m,18-21,great,1,include,NA,center,noun,0.7599999999999998,C_T,correct
10_20_03,57,bullseye,10/20/16,m,18-21,great,1,include,NA,center,sentence,2.9699999999999998,C_T,correct
10_20_03,58,bullseye,10/20/16,m,18-21,great,1,include,NA,center,center.fixation,3.2329999999999997,C_T,correct
10_20_03,58,bullseye,10/20/16,m,18-21,great,1,include,NA,center,noun,0.6929999999999996,C_T,correct
10_20_03,58,bullseye,10/20/16,m,18-21,great,1,include,NA,center,sentence,2.9029999999999996,C_T,correct
10_20_03,59,bullseye,10/20/16,m,18-21,great,1,include,NA,center,center.fixation,2.833,C_T,correct
10_20_03,59,bullseye,10/20/16,m,18-21,great,1,include,NA,center,noun,0.5630000000000002,C_T,correct
10_20_03,59,bullseye,10/20/16,m,18-21,great,1,include,NA,center,sentence,2.6630000000000003,C_T,correct
10_20_03,60,bullseye,10/20/16,m,18-21,great,1,include,NA,center,center.fixation,3.333,C_T,correct
10_20_03,60,bullseye,10/20/16,m,18-21,great,1,include,NA,center,noun,1.0630000000000002,C_T,correct
10_20_03,60,bullseye,10/20/16,m,18-21,great,1,include,NA,center,sentence,2.803,C_T,correct
10_20_03,61,bullseye,10/20/16,m,18-21,great,1,include,NA,center,center.fixation,3.333,C_T,correct
10_20_03,61,bullseye,10/20/16,m,18-21,great,1,include,NA,center,noun,0.8230000000000004,C_T,correct
10_20_03,61,bullseye,10/20/16,m,18-21,great,1,include,NA,center,sentence,2.833,C_T,correct
10_20_03,62,bullseye,10/20/16,m,18-21,great,1,include,NA,center,center.fixation,3.133,C_T,correct
10_20_03,62,bullseye,10/20/16,m,18-21,great,1,include,NA,center,noun,0.9529999999999998,C_T,correct
10_20_03,62,bullseye,10/20/16,m,18-21,great,1,include,NA,center,sentence,2.863,C_T,correct
10_20_03,63,bullseye,10/20/16,m,18-21,great,1,include,NA,center,center.fixation,3.0330000000000004,C_T,correct
10_20_03,63,bullseye,10/20/16,m,18-21,great,1,include,NA,center,noun,0.8530000000000002,C_T,correct
10_20_03,63,bullseye,10/20/16,m,18-21,great,1,include,NA,center,sentence,2.7630000000000003,C_T,correct
10_20_03,64,bullseye,10/20/16,m,18-21,great,1,include,NA,center,center.fixation,3.367,C_T,correct
10_20_03,64,bullseye,10/20/16,m,18-21,great,1,include,NA,center,noun,0.827,C_T,correct
10_20_03,64,bullseye,10/20/16,m,18-21,great,1,include,NA,center,sentence,3.037,C_T,correct
10_20_03,65,bullseye,10/20/16,m,18-21,great,1,include,NA,center,center.fixation,1.033,C_D,incorrect
10_20_03,65,bullseye,10/20/16,m,18-21,great,1,include,NA,center,noun,0.863,C_T,correct
10_20_03,65,bullseye,10/20/16,m,18-21,great,1,include,NA,center,sentence,0.5029999999999999,C_D,incorrect
10_20_03,66,bullseye,10/20/16,m,18-21,great,1,include,NA,center,center.fixation,2.967,C_T,correct
10_20_03,66,bullseye,10/20/16,m,18-21,great,1,include,NA,center,noun,0.6970000000000001,C_T,correct
10_20_03,66,bullseye,10/20/16,m,18-21,great,1,include,NA,center,sentence,2.797,C_T,correct
10_20_03,67,bullseye,10/20/16,m,18-21,great,1,include,NA,center,center.fixation,3.2670000000000003,C_T,correct
10_20_03,67,bullseye,10/20/16,m,18-21,great,1,include,NA,center,noun,1.1770000000000005,C_T,correct
10_20_03,67,bullseye,10/20/16,m,18-21,great,1,include,NA,center,sentence,3.1370000000000005,C_T,correct
10_20_03,68,bullseye,10/20/16,m,18-21,great,1,include,NA,center,center.fixation,3.3,C_D,incorrect
10_20_03,68,bullseye,10/20/16,m,18-21,great,1,include,NA,center,noun,0.7599999999999998,C_D,incorrect
10_20_03,68,bullseye,10/20/16,m,18-21,great,1,include,NA,center,sentence,2.9699999999999998,C_D,incorrect
10_20_03,69,bullseye,10/20/16,m,18-21,great,1,include,NA,center,center.fixation,2.267,C_D,incorrect
10_20_03,69,bullseye,10/20/16,m,18-21,great,1,include,NA,distracter,noun,0.863,D_C,incorrect
10_20_03,69,bullseye,10/20/16,m,18-21,great,1,include,NA,center,sentence,1.7369999999999999,C_D,incorrect
10_20_03,70,bullseye,10/20/16,m,18-21,great,1,include,NA,center,center.fixation,3.633,C_T,correct
10_20_03,70,bullseye,10/20/16,m,18-21,great,1,include,NA,center,noun,1.1230000000000002,C_T,correct
10_20_03,70,bullseye,10/20/16,m,18-21,great,1,include,NA,center,sentence,3.133,C_T,correct
10_20_03,71,bullseye,10/20/16,m,18-21,great,1,include,NA,center,center.fixation,3.167,C_T,correct
10_20_03,71,bullseye,10/20/16,m,18-21,great,1,include,NA,center,noun,0.9869999999999997,C_T,correct
