subid,tr.num,condition,dot,gender,age,notes,order,keep,reason_excluded,response,response_onset_type,rt,shift_type,shift_accuracy
11_02_06,79,face,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.567,C_T,correct
11_02_06,80,face,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,3.0999999999999996,C_T,correct
11_02_06,80,face,11/2/16,f,18-21,great,2,include,NA,center,noun,0.5599999999999996,C_T,correct
11_02_06,80,face,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.7699999999999996,C_T,correct
11_02_06,81,face,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,2.867,C_D,incorrect
11_02_06,81,face,11/2/16,f,18-21,great,2,include,NA,center,noun,0.7770000000000001,C_D,incorrect
11_02_06,81,face,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.737,C_D,incorrect
11_02_06,82,face,11/2/16,f,18-21,great,2,include,NA,target,center.fixation,0.10000000000000009,T_C,incorrect
11_02_06,82,face,11/2/16,f,18-21,great,2,include,NA,center,noun,0.5230000000000006,C_T,correct
11_02_06,82,face,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.5330000000000004,C_T,correct
11_02_06,83,face,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,3.2329999999999997,C_T,correct
11_02_06,83,face,11/2/16,f,18-21,great,2,include,NA,center,noun,0.6929999999999996,C_T,correct
11_02_06,83,face,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.9029999999999996,C_T,correct
11_02_06,84,face,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,3.167,C_T,correct
11_02_06,84,face,11/2/16,f,18-21,great,2,include,NA,center,noun,0.657,C_T,correct
11_02_06,84,face,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.667,C_T,correct
11_02_06,85,face,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,3.133,C_T,correct
11_02_06,85,face,11/2/16,f,18-21,great,2,include,NA,center,noun,0.6230000000000002,C_T,correct
11_02_06,85,face,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.633,C_T,correct
11_02_06,86,face,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,3.2670000000000003,C_T,correct
11_02_06,86,face,11/2/16,f,18-21,great,2,include,NA,center,noun,0.7270000000000003,C_T,correct
11_02_06,86,face,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.9370000000000003,C_T,correct
11_02_06,87,face,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,3.0330000000000004,C_T,correct
11_02_06,87,face,11/2/16,f,18-21,great,2,include,NA,center,noun,0.7630000000000003,C_T,correct
11_02_06,87,face,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.8630000000000004,C_T,correct
11_02_06,88,face,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,2.833,C_T,correct
11_02_06,88,face,11/2/16,f,18-21,great,2,include,NA,center,noun,0.5630000000000002,C_T,correct
11_02_06,88,face,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.6630000000000003,C_T,correct
11_02_06,89,face,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,3.0330000000000004,C_T,correct
11_02_06,89,face,11/2/16,f,18-21,great,2,include,NA,center,noun,0.8530000000000002,C_T,correct
11_02_06,89,face,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.7630000000000003,C_T,correct
11_02_06,90,face,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,3.133,C_T,correct
11_02_06,90,face,11/2/16,f,18-21,great,2,include,NA,center,noun,0.863,C_T,correct
11_02_06,90,face,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.6029999999999998,C_T,correct
11_02_06,91,face,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,3.0330000000000004,C_T,correct
11_02_06,91,face,11/2/16,f,18-21,great,2,include,NA,center,noun,0.7630000000000003,C_T,correct
11_02_06,91,face,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.503,C_T,correct
11_02_06,92,face,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,3.2329999999999997,C_T,correct
11_02_06,92,face,11/2/16,f,18-21,great,2,include,NA,center,noun,0.6929999999999996,C_T,correct
11_02_06,92,face,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.9029999999999996,C_T,correct
11_02_06,93,face,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,2.833,C_T,correct
11_02_06,93,face,11/2/16,f,18-21,great,2,include,NA,center,noun,0.7430000000000003,C_T,correct
11_02_06,93,face,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.7030000000000003,C_T,correct
11_02_06,94,face,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,2.9,C_T,correct
11_02_06,94,face,11/2/16,f,18-21,great,2,include,NA,center,noun,0.7199999999999998,C_T,correct
11_02_06,94,face,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.63,C_T,correct
11_02_06,95,face,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,2.367,C_T,correct
11_02_06,95,face,11/2/16,f,18-21,great,2,include,NA,center,noun,0.18699999999999983,C_T,correct
11_02_06,95,face,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.097,C_T,correct
11_02_06,96,face,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,2.733,C_T,correct
11_02_06,96,face,11/2/16,f,18-21,great,2,include,NA,center,noun,0.5529999999999999,C_T,correct
11_02_06,96,face,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.463,C_T,correct
11_02_07,1,text-no-audio,11/2/16,f,18-21,great,2,include,NA,target,center.fixation,0.30000000000000004,T_C,incorrect
11_02_07,1,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,noun,0.42700000000000005,C_T,correct
11_02_07,1,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.637,C_T,correct
11_02_07,2,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,2.9,C_T,correct
11_02_07,2,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,noun,0.3599999999999999,C_T,correct
11_02_07,2,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.57,C_T,correct
11_02_07,3,text-no-audio,11/2/16,f,18-21,great,2,include,NA,distracter,center.fixation,0.133,D_T,incorrect
11_02_07,3,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,noun,0.3230000000000004,C_T,correct
11_02_07,3,text-no-audio,11/2/16,f,18-21,great,2,include,NA,target,sentence,0.10000000000000009,T_C,incorrect
11_02_07,4,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,0.7330000000000001,C_D,incorrect
11_02_07,4,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,noun,0.3570000000000002,C_T,correct
11_02_07,4,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,sentence,0.2330000000000001,C_D,incorrect
11_02_07,5,text-no-audio,11/2/16,f,18-21,great,2,include,NA,target,center.fixation,0.7,T_D,incorrect
11_02_07,5,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,noun,0.44300000000000006,C_T,correct
11_02_07,5,text-no-audio,11/2/16,f,18-21,great,2,include,NA,target,sentence,0.5700000000000001,T_D,incorrect
11_02_07,6,text-no-audio,11/2/16,f,18-21,great,2,include,NA,distracter,center.fixation,0.10000000000000009,D_C,incorrect
11_02_07,6,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,noun,0.3969999999999998,C_D,incorrect
11_02_07,6,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.1369999999999996,C_D,incorrect
11_02_07,7,text-no-audio,11/2/16,f,18-21,great,2,include,NA,distracter,center.fixation,0.33299999999999996,D_C,incorrect
11_02_07,7,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,noun,0.3969999999999998,C_T,correct
11_02_07,7,text-no-audio,11/2/16,f,18-21,great,2,include,NA,distracter,sentence,0.16300000000000003,D_C,incorrect
11_02_07,8,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,2.633,C_T,correct
11_02_07,8,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,noun,0.45299999999999985,C_T,correct
11_02_07,8,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.363,C_T,correct
11_02_07,9,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,2.733,C_T,correct
11_02_07,9,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,noun,0.4630000000000001,C_T,correct
11_02_07,9,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.563,C_T,correct
11_02_07,10,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,3.133,C_T,correct
11_02_07,10,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,noun,0.593,C_T,correct
11_02_07,10,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.803,C_T,correct
11_02_07,11,text-no-audio,11/2/16,f,18-21,great,2,include,NA,distracter,center.fixation,0.3999999999999999,D_C,incorrect
11_02_07,11,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,noun,0.41999999999999993,C_T,correct
11_02_07,11,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.33,C_T,correct
11_02_07,12,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,2.767,C_T,correct
11_02_07,12,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,noun,0.4969999999999999,C_T,correct
11_02_07,12,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.597,C_T,correct
11_02_07,13,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,NA,no_shift,NA
11_02_07,13,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,noun,NA,no_shift,NA
11_02_07,13,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,sentence,NA,no_shift,NA
11_02_07,14,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,2.833,C_T,correct
11_02_07,14,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,noun,0.3230000000000004,C_T,correct
11_02_07,14,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.333,C_T,correct
11_02_07,15,text-no-audio,11/2/16,f,18-21,great,2,include,NA,target,center.fixation,0.7669999999999999,T_C,incorrect
11_02_07,15,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,noun,0.5430000000000001,C_T,correct
11_02_07,15,text-no-audio,11/2/16,f,18-21,great,2,include,NA,target,sentence,0.637,T_C,incorrect
11_02_07,16,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,2.567,C_T,correct
11_02_07,16,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,noun,0.387,C_T,correct
11_02_07,16,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.297,C_T,correct
11_02_07,17,text-no-audio,11/2/16,f,18-21,great,2,include,NA,target,center.fixation,0.06699999999999995,T_D,incorrect
11_02_07,17,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,noun,0.44300000000000006,C_T,correct
11_02_07,17,text-no-audio,11/2/16,f,18-21,great,2,include,NA,distracter,sentence,0.3700000000000001,D_C,incorrect
11_02_07,18,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,0.667,C_D,incorrect
11_02_07,18,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,noun,0.29700000000000015,C_T,correct
11_02_07,18,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,sentence,0.4970000000000001,C_D,incorrect
11_02_07,19,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,2.633,C_T,correct
11_02_07,19,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,noun,0.363,C_T,correct
11_02_07,19,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.1029999999999998,C_T,correct
11_02_07,20,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,2.967,C_T,correct
11_02_07,20,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,noun,0.42700000000000005,C_T,correct
11_02_07,20,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.637,C_T,correct
11_02_07,21,text-no-audio,11/2/16,f,18-21,great,2,include,NA,distracter,center.fixation,0.16700000000000004,D_C,incorrect
11_02_07,21,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,noun,0.363,C_D,incorrect
11_02_07,21,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.1029999999999998,C_D,incorrect
11_02_07,22,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,0.43300000000000005,C_D,incorrect
11_02_07,22,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,noun,0.3770000000000002,C_D,incorrect
11_02_07,22,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,sentence,0.30300000000000016,C_D,incorrect
11_02_07,23,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,3.0,C_T,correct
11_02_07,23,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,noun,0.4900000000000002,C_T,correct
11_02_07,23,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.5,C_T,correct
11_02_07,24,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,2.567,C_T,correct
11_02_07,24,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,noun,0.387,C_T,correct
11_02_07,24,text-no-audio,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.297,C_T,correct
11_02_07,25,bullseye,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,3.067,C_T,correct
11_02_07,25,bullseye,11/2/16,f,18-21,great,2,include,NA,center,noun,0.5270000000000001,C_T,correct
11_02_07,25,bullseye,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.737,C_T,correct
11_02_07,26,bullseye,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,2.867,C_T,correct
11_02_07,26,bullseye,11/2/16,f,18-21,great,2,include,NA,center,noun,0.7770000000000001,C_T,correct
11_02_07,26,bullseye,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.737,C_T,correct
11_02_07,27,bullseye,11/2/16,f,18-21,great,2,include,NA,target,center.fixation,0.19999999999999996,T_C,incorrect
11_02_07,27,bullseye,11/2/16,f,18-21,great,2,include,NA,center,noun,0.597,C_T,correct
11_02_07,27,bullseye,11/2/16,f,18-21,great,2,include,NA,center,sentence,1.337,C_D,incorrect
11_02_07,28,bullseye,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,3.0999999999999996,C_T,correct
11_02_07,28,bullseye,11/2/16,f,18-21,great,2,include,NA,center,noun,0.5599999999999996,C_T,correct
11_02_07,28,bullseye,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.7699999999999996,C_T,correct
11_02_07,29,bullseye,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,3.067,C_T,correct
11_02_07,29,bullseye,11/2/16,f,18-21,great,2,include,NA,center,noun,0.887,C_T,correct
11_02_07,29,bullseye,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.797,C_T,correct
11_02_07,30,bullseye,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,1.267,C_T,correct
11_02_07,30,bullseye,11/2/16,f,18-21,great,2,include,NA,center,noun,0.7770000000000001,C_T,correct
11_02_07,30,bullseye,11/2/16,f,18-21,great,2,include,NA,center,sentence,1.137,C_T,correct
11_02_07,31,bullseye,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,0.06699999999999995,C_D,incorrect
11_02_07,31,bullseye,11/2/16,f,18-21,great,2,include,NA,center,noun,0.6929999999999996,C_T,correct
11_02_07,31,bullseye,11/2/16,f,18-21,great,2,include,NA,center,sentence,1.5699999999999998,C_T,correct
11_02_07,32,bullseye,11/2/16,f,18-21,great,2,include,NA,distracter,center.fixation,0.2669999999999999,D_C,incorrect
11_02_07,32,bullseye,11/2/16,f,18-21,great,2,include,NA,center,noun,0.677,C_T,correct
11_02_07,32,bullseye,11/2/16,f,18-21,great,2,include,NA,center,sentence,0.8370000000000002,C_D,incorrect
11_02_07,33,bullseye,11/2/16,f,18-21,great,2,include,NA,target,center.fixation,0.30000000000000004,T_C,incorrect
11_02_07,33,bullseye,11/2/16,f,18-21,great,2,include,NA,center,noun,0.5270000000000001,C_T,correct
11_02_07,33,bullseye,11/2/16,f,18-21,great,2,include,NA,center,sentence,1.403,C_D,incorrect
11_02_07,34,bullseye,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,2.7,C_D,incorrect
11_02_07,34,bullseye,11/2/16,f,18-21,great,2,include,NA,center,noun,0.43000000000000016,C_D,incorrect
11_02_07,34,bullseye,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.17,C_D,incorrect
11_02_07,35,bullseye,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,1.767,C_T,correct
11_02_07,35,bullseye,11/2/16,f,18-21,great,2,include,NA,center,noun,0.8900000000000006,C_T,correct
11_02_07,35,bullseye,11/2/16,f,18-21,great,2,include,NA,center,sentence,1.267,C_T,correct
11_02_07,36,bullseye,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,2.3,C_D,incorrect
11_02_07,36,bullseye,11/2/16,f,18-21,great,2,include,NA,distracter,noun,0.12300000000000022,D_C,incorrect
11_02_07,36,bullseye,11/2/16,f,18-21,great,2,include,NA,center,sentence,1.7999999999999998,C_D,incorrect
11_02_07,37,bullseye,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,0.9670000000000001,C_T,correct
11_02_07,37,bullseye,11/2/16,f,18-21,great,2,include,NA,center,noun,0.863,C_T,correct
11_02_07,37,bullseye,11/2/16,f,18-21,great,2,include,NA,center,sentence,0.7970000000000002,C_T,correct
11_02_07,38,bullseye,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,1.633,C_D,incorrect
11_02_07,38,bullseye,11/2/16,f,18-21,great,2,include,NA,center,noun,0.8530000000000002,C_T,correct
11_02_07,38,bullseye,11/2/16,f,18-21,great,2,include,NA,center,sentence,1.363,C_D,incorrect
11_02_07,39,bullseye,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,1.2000000000000002,C_D,incorrect
11_02_07,39,bullseye,11/2/16,f,18-21,great,2,include,NA,center,noun,0.653,C_T,correct
11_02_07,39,bullseye,11/2/16,f,18-21,great,2,include,NA,center,sentence,0.9300000000000002,C_D,incorrect
11_02_07,40,bullseye,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,0.8999999999999999,C_T,correct
11_02_07,40,bullseye,11/2/16,f,18-21,great,2,include,NA,center,noun,0.653,C_T,correct
11_02_07,40,bullseye,11/2/16,f,18-21,great,2,include,NA,center,sentence,0.6299999999999999,C_T,correct
11_02_07,41,bullseye,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,0.06699999999999995,C_T,correct
11_02_07,41,bullseye,11/2/16,f,18-21,great,2,include,NA,center,noun,0.6299999999999999,C_T,correct
11_02_07,41,bullseye,11/2/16,f,18-21,great,2,include,NA,center,sentence,0.7030000000000001,C_T,correct
11_02_07,42,bullseye,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,3.0330000000000004,C_T,correct
11_02_07,42,bullseye,11/2/16,f,18-21,great,2,include,NA,center,noun,0.5230000000000006,C_T,correct
11_02_07,42,bullseye,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.5330000000000004,C_T,correct
11_02_07,43,bullseye,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,2.567,C_T,correct
11_02_07,43,bullseye,11/2/16,f,18-21,great,2,include,NA,center,noun,0.29700000000000015,C_T,correct
11_02_07,43,bullseye,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.3970000000000002,C_T,correct
11_02_07,44,bullseye,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,2.767,C_T,correct
11_02_07,44,bullseye,11/2/16,f,18-21,great,2,include,NA,center,noun,0.4969999999999999,C_T,correct
11_02_07,44,bullseye,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.597,C_T,correct
11_02_07,45,bullseye,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,2.733,C_T,correct
11_02_07,45,bullseye,11/2/16,f,18-21,great,2,include,NA,center,noun,0.4630000000000001,C_T,correct
11_02_07,45,bullseye,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.563,C_T,correct
11_02_07,46,bullseye,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,2.833,C_T,correct
11_02_07,46,bullseye,11/2/16,f,18-21,great,2,include,NA,center,noun,0.3230000000000004,C_T,correct
11_02_07,46,bullseye,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.333,C_T,correct
11_02_07,47,bullseye,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,2.967,C_T,correct
11_02_07,47,bullseye,11/2/16,f,18-21,great,2,include,NA,center,noun,0.6970000000000001,C_T,correct
11_02_07,47,bullseye,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.4370000000000003,C_T,correct
11_02_07,48,bullseye,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,0.4670000000000001,C_T,correct
11_02_07,48,bullseye,11/2/16,f,18-21,great,2,include,NA,center,noun,0.5100000000000002,C_T,correct
11_02_07,48,bullseye,11/2/16,f,18-21,great,2,include,NA,center,sentence,0.3370000000000002,C_T,correct
11_02_07,49,text,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,0.19999999999999996,C_T,correct
11_02_07,49,text,11/2/16,f,18-21,great,2,include,NA,center,noun,0.5529999999999999,C_T,correct
11_02_07,49,text,11/2/16,f,18-21,great,2,include,NA,target,sentence,0.2629999999999999,T_C,incorrect
11_02_07,50,text,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,2.7,C_T,correct
11_02_07,50,text,11/2/16,f,18-21,great,2,include,NA,center,noun,0.43000000000000016,C_T,correct
11_02_07,50,text,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.5300000000000002,C_T,correct
11_02_07,51,text,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,2.767,C_T,correct
11_02_07,51,text,11/2/16,f,18-21,great,2,include,NA,center,noun,0.677,C_T,correct
11_02_07,51,text,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.637,C_T,correct
11_02_07,52,text,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,0.43300000000000005,C_T,correct
11_02_07,52,text,11/2/16,f,18-21,great,2,include,NA,center,noun,0.6600000000000001,C_T,correct
11_02_07,52,text,11/2/16,f,18-21,great,2,include,NA,center,sentence,0.10299999999999998,C_T,correct
11_02_07,53,text,11/2/16,f,18-21,great,2,include,NA,target,center.fixation,0.16700000000000004,T_D,incorrect
11_02_07,53,text,11/2/16,f,18-21,great,2,include,NA,center,noun,0.3570000000000002,C_T,correct
11_02_07,53,text,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.367,C_T,correct
11_02_07,54,text,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,2.567,C_T,correct
11_02_07,54,text,11/2/16,f,18-21,great,2,include,NA,center,noun,0.4770000000000003,C_T,correct
11_02_07,54,text,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.4370000000000003,C_T,correct
11_02_07,55,text,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,3.0999999999999996,C_T,correct
11_02_07,55,text,11/2/16,f,18-21,great,2,include,NA,center,noun,0.5899999999999999,C_T,correct
11_02_07,55,text,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.5999999999999996,C_T,correct
11_02_07,56,text,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,0.8999999999999999,C_T,correct
11_02_07,56,text,11/2/16,f,18-21,great,2,include,NA,center,noun,0.6629999999999998,C_T,correct
11_02_07,56,text,11/2/16,f,18-21,great,2,include,NA,center,sentence,0.3699999999999999,C_T,correct
11_02_07,57,text,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,3.0330000000000004,C_T,correct
11_02_07,57,text,11/2/16,f,18-21,great,2,include,NA,center,noun,0.4930000000000003,C_T,correct
11_02_07,57,text,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.7030000000000003,C_T,correct
11_02_07,58,text,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,2.7,C_T,correct
11_02_07,58,text,11/2/16,f,18-21,great,2,include,NA,center,noun,0.43000000000000016,C_T,correct
11_02_07,58,text,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.17,C_T,correct
11_02_07,59,text,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,3.0,C_T,correct
11_02_07,59,text,11/2/16,f,18-21,great,2,include,NA,center,noun,0.4900000000000002,C_T,correct
11_02_07,59,text,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.5,C_T,correct
11_02_07,60,text,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,2.967,C_T,correct
11_02_07,60,text,11/2/16,f,18-21,great,2,include,NA,center,noun,0.6970000000000001,C_T,correct
11_02_07,60,text,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.797,C_T,correct
11_02_07,61,text,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,1.7000000000000002,C_T,correct
11_02_07,61,text,11/2/16,f,18-21,great,2,include,NA,center,noun,0.48699999999999966,C_T,correct
11_02_07,61,text,11/2/16,f,18-21,great,2,include,NA,center,sentence,1.4300000000000002,C_T,correct
11_02_07,62,text,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,2.7,C_T,correct
11_02_07,62,text,11/2/16,f,18-21,great,2,include,NA,center,noun,0.43000000000000016,C_T,correct
11_02_07,62,text,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.5300000000000002,C_T,correct
11_02_07,63,text,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,2.8,C_T,correct
11_02_07,63,text,11/2/16,f,18-21,great,2,include,NA,center,noun,0.5299999999999998,C_T,correct
11_02_07,63,text,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.63,C_T,correct
11_02_07,64,text,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,1.2000000000000002,C_T,correct
11_02_07,64,text,11/2/16,f,18-21,great,2,include,NA,center,noun,0.4969999999999999,C_T,correct
11_02_07,64,text,11/2/16,f,18-21,great,2,include,NA,center,sentence,0.6700000000000002,C_T,correct
11_02_07,65,text,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,2.9,C_T,correct
11_02_07,65,text,11/2/16,f,18-21,great,2,include,NA,center,noun,0.3900000000000001,C_T,correct
11_02_07,65,text,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.4,C_T,correct
11_02_07,66,text,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,2.9,C_T,correct
11_02_07,66,text,11/2/16,f,18-21,great,2,include,NA,center,noun,0.7199999999999998,C_T,correct
11_02_07,66,text,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.63,C_T,correct
11_02_07,67,text,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,2.667,C_T,correct
11_02_07,67,text,11/2/16,f,18-21,great,2,include,NA,center,noun,0.577,C_T,correct
11_02_07,67,text,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.537,C_T,correct
11_02_07,68,text,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,3.0330000000000004,C_T,correct
11_02_07,68,text,11/2/16,f,18-21,great,2,include,NA,center,noun,0.4930000000000003,C_T,correct
11_02_07,68,text,11/2/16,f,18-21,great,2,include,NA,center,sentence,2.7030000000000003,C_T,correct
11_02_07,69,text,11/2/16,f,18-21,great,2,include,NA,center,center.fixation,0.6000000000000001,C_D,incorrect
11_02_07,69,text,11/2/16,f,18-21,great,2,include,NA,center,noun,0.4630000000000001,C_T,correct
