<<<<<<< HEAD
<<<<<<< HEAD
subid,tr.num,shift_accuracy,rt,response_onset_type,condition,correct,RT,guess,guess_num,ucl_bound,ewma_param,param_value
11_02_01,13,correct,0.8,noun,text-no-audio,1.0,0.7970000000000002,response,1.0,0.33000000000000007,ucl,0.59
11_02_06,11,correct,0.8,noun,text-no-audio,1.0,0.7970000000000002,response,1.0,0.33000000000000007,ucl,0.59
11_16_03,92,correct,0.8,noun,text-no-audio,1.0,0.7970000000000002,response,1.0,0.33000000000000007,ucl,0.59
11_16_02,4,correct,0.81,noun,text-no-audio,1.0,0.81,response,1.0,0.33000000000000007,ucl,0.59
10_20_03,94,correct,0.82,noun,text-no-audio,1.0,0.8199999999999998,response,1.0,0.33000000000000007,ucl,0.59
11_16_01,1,correct,0.82,noun,text-no-audio,1.0,0.8199999999999998,response,1.0,0.33000000000000007,ucl,0.59
10_20_01,89,correct,0.83,noun,text-no-audio,1.0,0.827,response,1.0,0.33000000000000007,ucl,0.59
11_02_06,24,correct,0.83,noun,text-no-audio,1.0,0.827,response,1.0,0.33000000000000007,ucl,0.59
11_16_02,3,correct,0.83,noun,text-no-audio,1.0,0.827,response,1.0,0.33000000000000007,ucl,0.59
10_20_03,77,correct,0.83,noun,text-no-audio,1.0,0.8299999999999996,response,1.0,0.3400000000000001,ucl,0.59
10_20_05,89,correct,0.83,noun,text-no-audio,1.0,0.8299999999999996,response,1.0,0.3400000000000001,ucl,0.59
11_02_05,88,correct,0.83,noun,text-no-audio,1.0,0.8299999999999996,response,1.0,0.3400000000000001,ucl,0.59
11_02_06,10,correct,0.83,noun,text-no-audio,1.0,0.8299999999999996,response,1.0,0.3400000000000001,ucl,0.59
11_10_03,16,correct,0.83,noun,text-no-audio,1.0,0.8299999999999996,response,1.0,0.3400000000000001,ucl,0.59
10_20_01,77,correct,0.84,noun,text-no-audio,1.0,0.843,response,1.0,0.3400000000000001,ucl,0.59
11_16_03,81,correct,0.84,noun,text-no-audio,1.0,0.843,response,1.0,0.3400000000000001,ucl,0.59
10_20_05,78,correct,0.86,noun,text-no-audio,1.0,0.8600000000000003,response,1.0,0.3400000000000001,ucl,0.59
11_02_04,77,correct,0.86,noun,text-no-audio,1.0,0.8600000000000003,response,1.0,0.3400000000000001,ucl,0.59
11_16_02,20,correct,0.86,noun,text-no-audio,1.0,0.8600000000000003,response,1.0,0.3400000000000001,ucl,0.59
10_20_04,89,correct,0.86,noun,text-no-audio,1.0,0.863,response,1.0,0.3400000000000001,ucl,0.59
11_10_03,8,correct,0.86,noun,text-no-audio,1.0,0.863,response,1.0,0.3400000000000001,ucl,0.59
11_16_02,7,correct,0.86,noun,text-no-audio,1.0,0.863,response,1.0,0.3400000000000001,ucl,0.59
11_02_06,13,correct,0.88,noun,text-no-audio,1.0,0.8770000000000002,response,1.0,0.3400000000000001,ucl,0.59
10_20_05,79,correct,0.89,noun,text-no-audio,1.0,0.8900000000000006,response,1.0,0.35,ucl,0.59
10_20_05,90,correct,0.89,noun,text-no-audio,1.0,0.8900000000000006,response,1.0,0.35,ucl,0.59
11_02_01,23,correct,0.89,noun,text-no-audio,1.0,0.8929999999999998,response,1.0,0.35,ucl,0.59
11_16_03,85,correct,0.89,noun,text-no-audio,1.0,0.8929999999999998,response,1.0,0.35,ucl,0.59
11_02_01,17,correct,0.9,noun,text-no-audio,1.0,0.8969999999999998,response,1.0,0.35,ucl,0.59
10_20_04,90,correct,0.95,noun,text-no-audio,1.0,0.9529999999999998,response,1.0,0.35,ucl,0.59
10_20_04,88,correct,0.96,noun,text-no-audio,1.0,0.9569999999999999,response,1.0,0.35,ucl,0.59
11_16_02,24,correct,0.96,noun,text-no-audio,1.0,0.96,response,1.0,0.35,ucl,0.59
11_10_04,4,correct,0.96,noun,text-no-audio,1.0,0.9629999999999996,response,1.0,0.35,ucl,0.59
11_16_03,91,correct,0.96,noun,text-no-audio,1.0,0.9629999999999996,response,1.0,0.35,ucl,0.59
10_20_04,77,correct,0.98,noun,text-no-audio,1.0,0.9770000000000003,response,1.0,0.35,ucl,0.59
11_02_06,6,correct,0.99,noun,text-no-audio,1.0,0.9869999999999997,response,1.0,0.35,ucl,0.59
11_02_04,81,correct,0.99,noun,text-no-audio,1.0,0.9900000000000002,response,1.0,0.35,ucl,0.59
11_02_03,23,correct,0.99,noun,text-no-audio,1.0,0.9930000000000003,response,1.0,0.35,ucl,0.59
11_16_01,77,correct,1.0,noun,text-no-audio,1.0,0.9970000000000003,response,1.0,0.35,ucl,0.59
11_16_02,9,correct,1.0,noun,text-no-audio,1.0,0.9970000000000003,response,1.0,0.35,ucl,0.59
11_02_01,16,correct,1.02,noun,text-no-audio,1.0,1.02,response,1.0,0.35,ucl,0.59
11_02_05,94,correct,1.02,noun,text-no-audio,1.0,1.02,response,1.0,0.36,ucl,0.59
11_16_02,11,correct,1.02,noun,text-no-audio,1.0,1.02,response,1.0,0.36,ucl,0.59
11_16_02,22,correct,1.02,noun,text-no-audio,1.0,1.02,response,1.0,0.36,ucl,0.59
11_16_04,85,correct,1.02,noun,text-no-audio,1.0,1.0230000000000006,response,1.0,0.36,ucl,0.59
10_20_05,93,correct,1.05,noun,text-no-audio,1.0,1.0529999999999995,response,1.0,0.36,ucl,0.59
10_20_05,95,correct,1.05,noun,text-no-audio,1.0,1.0529999999999995,response,1.0,0.36,ucl,0.59
11_16_04,76,correct,1.06,noun,text-no-audio,1.0,1.0570000000000004,response,1.0,0.36,ucl,0.59
11_16_01,88,correct,1.08,noun,text-no-audio,1.0,1.077,response,1.0,0.36,ucl,0.59
11_16_02,18,correct,1.1,noun,text-no-audio,1.0,1.097,response,1.0,0.36,ucl,0.59
10_20_04,91,correct,1.11,noun,text-no-audio,1.0,1.1100000000000003,response,1.0,0.36,ucl,0.59
10_20_04,82,correct,1.14,noun,text-no-audio,1.0,1.1429999999999998,response,1.0,0.36,ucl,0.59
11_02_04,73,correct,1.22,noun,text-no-audio,1.0,1.2200000000000002,response,1.0,0.36,ucl,0.59
11_16_05,1,correct,1.22,noun,text-no-audio,1.0,1.2229999999999999,response,1.0,0.36,ucl,0.59
11_02_04,95,correct,1.23,noun,text-no-audio,1.0,1.23,response,1.0,0.36,ucl,0.59
11_02_06,4,correct,1.23,noun,text-no-audio,1.0,1.23,response,1.0,0.36,ucl,0.59
11_16_02,10,correct,1.28,noun,text-no-audio,1.0,1.2770000000000001,response,1.0,0.36,ucl,0.59
11_16_02,17,correct,1.3,noun,text-no-audio,1.0,1.2970000000000002,response,1.0,0.36,ucl,0.59
11_02_04,78,correct,1.31,noun,text-no-audio,1.0,1.3100000000000005,response,1.0,0.36,ucl,0.59
11_16_03,89,correct,1.35,noun,text-no-audio,1.0,1.3530000000000002,response,1.0,0.36,ucl,0.59
11_02_04,74,correct,1.39,noun,text-no-audio,1.0,1.387,response,1.0,0.36,ucl,0.59
11_16_02,16,correct,1.58,noun,text-no-audio,1.0,1.577,response,1.0,0.37,ucl,0.59
11_02_04,87,correct,1.7,noun,text-no-audio,1.0,1.6969999999999996,response,1.0,0.37,ucl,0.59
11_16_02,21,correct,1.72,noun,text-no-audio,1.0,1.7229999999999999,response,1.0,0.37,ucl,0.59
11_16_02,13,correct,1.73,noun,text-no-audio,1.0,1.73,response,1.0,0.37,ucl,0.59
11_16_02,15,correct,1.82,noun,text-no-audio,1.0,1.8230000000000004,response,1.0,0.37,ucl,0.59
11_16_04,92,correct,1.86,noun,text-no-audio,1.0,1.863,response,1.0,0.37,ucl,0.59
11_16_02,14,correct,1.98,noun,text-no-audio,1.0,1.9770000000000003,response,1.0,0.37,ucl,0.59
=======
=======
>>>>>>> b14a47db7bcc49f07e5f61496118a7578884dc3f
subid,tr.num,shift_accuracy,rt,response_onset_type,condition,correct,RT,guess,guess_num,ucl_bound,ewma_param,param_value,condition_fact
10_20_01,62,incorrect,0.04,noun,bullseye,0.0,0.04300000000000015,guess,0.0,0.010000000000000009,cs,0.5,bullseye
10_20_05,63,incorrect,0.04,noun,bullseye,0.0,0.04300000000000015,guess,0.0,0.030000000000000027,cs,0.49,bullseye
10_20_01,54,correct,0.05,noun,bullseye,1.0,0.052999999999999936,guess,0.0,0.020000000000000018,cs,0.5,bullseye
10_20_01,53,incorrect,0.06,noun,bullseye,0.0,0.06000000000000005,guess,0.0,0.030000000000000027,cs,0.49,bullseye
10_20_01,71,correct,0.06,noun,bullseye,1.0,0.06000000000000005,guess,0.0,0.030000000000000027,cs,0.5,bullseye
10_20_06,68,incorrect,0.06,noun,bullseye,0.0,0.06000000000000005,guess,0.0,0.040000000000000036,cs,0.49,bullseye
11_02_05,53,incorrect,0.06,noun,bullseye,0.0,0.06000000000000005,guess,0.0,0.040000000000000036,cs,0.49,bullseye
10_20_01,52,incorrect,0.06,noun,bullseye,0.0,0.06300000000000017,guess,0.0,0.050000000000000044,cs,0.48,bullseye
10_20_01,69,correct,0.06,noun,bullseye,1.0,0.06300000000000017,guess,0.0,0.050000000000000044,cs,0.49,bullseye
10_20_02,60,incorrect,0.06,noun,bullseye,0.0,0.06300000000000017,guess,0.0,0.06000000000000005,cs,0.48,bullseye
10_20_02,72,incorrect,0.06,noun,bullseye,0.0,0.06300000000000017,guess,0.0,0.06000000000000005,cs,0.48,bullseye
10_20_01,49,incorrect,0.08,noun,bullseye,0.0,0.07699999999999996,guess,0.0,0.07000000000000006,cs,0.47,bullseye
11_02_02,47,incorrect,0.08,noun,bullseye,0.0,0.07699999999999996,guess,0.0,0.07000000000000006,cs,0.47,bullseye
11_02_08,46,incorrect,0.08,noun,bullseye,0.0,0.07699999999999996,guess,0.0,0.08000000000000002,cs,0.46,bullseye
10_20_01,65,incorrect,0.09,noun,bullseye,0.0,0.08699999999999974,guess,0.0,0.09000000000000002,cs,0.46,bullseye
10_20_01,55,incorrect,0.09,noun,bullseye,0.0,0.09299999999999997,guess,0.0,0.10000000000000003,cs,0.45,bullseye
10_20_04,58,incorrect,0.1,noun,bullseye,0.0,0.09699999999999998,guess,0.0,0.10000000000000003,cs,0.45,bullseye
11_02_02,45,incorrect,0.1,noun,bullseye,0.0,0.09699999999999998,guess,0.0,0.11000000000000004,cs,0.44,bullseye
10_20_06,52,incorrect,0.11,noun,bullseye,0.0,0.11000000000000032,guess,0.0,0.11000000000000004,cs,0.44,bullseye
11_02_05,70,correct,0.11,noun,bullseye,1.0,0.11000000000000032,guess,0.0,0.11000000000000004,cs,0.44,bullseye
11_02_04,67,correct,0.12,noun,bullseye,1.0,0.11999999999999966,guess,0.0,0.10000000000000003,cs,0.45,bullseye
10_20_02,70,incorrect,0.12,noun,bullseye,0.0,0.12300000000000022,guess,0.0,0.10000000000000003,cs,0.45,bullseye
11_02_07,36,incorrect,0.12,noun,bullseye,0.0,0.12300000000000022,guess,0.0,0.11000000000000004,cs,0.44,bullseye
11_02_04,59,correct,0.13,noun,bullseye,1.0,0.12699999999999978,guess,0.0,0.10000000000000003,cs,0.45,bullseye
10_20_02,66,incorrect,0.13,noun,bullseye,0.0,0.1299999999999999,guess,0.0,0.12000000000000005,cs,0.44,bullseye
10_20_01,63,incorrect,0.18,noun,bullseye,0.0,0.17700000000000005,guess,0.0,0.12000000000000005,cs,0.44,bullseye
10_20_04,51,incorrect,0.18,noun,bullseye,0.0,0.17700000000000005,guess,0.0,0.13000000000000006,cs,0.43,bullseye
10_20_02,67,incorrect,0.19,noun,bullseye,0.0,0.18699999999999983,guess,0.0,0.13000000000000006,cs,0.43,bullseye
10_20_01,56,correct,0.19,noun,bullseye,1.0,0.1900000000000004,guess,0.0,0.12000000000000005,cs,0.44,bullseye
10_20_02,64,incorrect,0.19,noun,bullseye,0.0,0.19300000000000006,guess,0.0,0.13000000000000006,cs,0.43,bullseye
10_20_05,50,incorrect,0.2,noun,bullseye,0.0,0.19700000000000006,guess,0.0,0.13000000000000006,cs,0.43,bullseye
11_02_02,27,incorrect,0.2,noun,bullseye,0.0,0.19700000000000006,guess,0.0,0.14000000000000007,cs,0.42,bullseye
10_20_05,69,incorrect,0.22,noun,bullseye,0.0,0.21999999999999975,guess,0.0,0.14000000000000007,cs,0.42,bullseye
10_20_02,56,incorrect,0.22,noun,bullseye,0.0,0.2230000000000003,guess,0.0,0.15000000000000008,cs,0.41,bullseye
11_02_08,34,correct,0.22,noun,bullseye,1.0,0.2230000000000003,guess,0.0,0.14000000000000007,cs,0.42,bullseye
11_02_01,26,correct,0.23,noun,bullseye,1.0,0.22699999999999987,guess,0.0,0.13000000000000006,cs,0.43,bullseye
10_20_04,60,correct,0.23,noun,bullseye,1.0,0.22999999999999998,guess,0.0,0.13000000000000006,cs,0.43,bullseye
10_20_04,70,correct,0.23,noun,bullseye,1.0,0.22999999999999998,guess,0.0,0.12000000000000005,cs,0.44,bullseye
10_20_01,66,incorrect,0.26,noun,bullseye,0.0,0.2599999999999998,guess,0.0,0.13999999999999996,cs,0.43,bullseye
10_20_01,59,correct,0.26,noun,bullseye,1.0,0.2629999999999999,guess,0.0,0.12999999999999995,cs,0.44,bullseye
10_20_01,67,incorrect,0.26,noun,bullseye,0.0,0.2629999999999999,guess,0.0,0.13999999999999996,cs,0.43,bullseye
10_20_02,59,incorrect,0.26,noun,bullseye,0.0,0.2629999999999999,guess,0.0,0.13999999999999996,cs,0.43,bullseye
10_20_02,68,incorrect,0.26,noun,bullseye,0.0,0.2629999999999999,guess,0.0,0.13999999999999996,cs,0.43,bullseye
11_02_02,48,incorrect,0.26,noun,bullseye,0.0,0.2629999999999999,guess,0.0,0.14999999999999997,cs,0.42,bullseye
11_02_04,55,incorrect,0.26,noun,bullseye,0.0,0.2629999999999999,guess,0.0,0.14999999999999997,cs,0.42,bullseye
11_02_04,69,incorrect,0.26,noun,bullseye,0.0,0.2629999999999999,guess,0.0,0.15999999999999998,cs,0.41,bullseye
10_20_02,57,incorrect,0.28,noun,bullseye,0.0,0.27700000000000014,guess,0.0,0.15999999999999998,cs,0.41,bullseye
11_02_04,51,incorrect,0.28,noun,bullseye,0.0,0.27700000000000014,guess,0.0,0.16999999999999993,cs,0.4,bullseye
10_20_06,69,correct,0.29,noun,bullseye,1.0,0.2869999999999999,guess,0.0,0.15999999999999998,cs,0.41,bullseye
10_20_06,71,correct,0.29,noun,bullseye,1.0,0.2869999999999999,guess,0.0,0.14999999999999997,cs,0.42,bullseye
11_02_02,29,incorrect,0.29,noun,bullseye,0.0,0.2869999999999999,guess,0.0,0.15999999999999998,cs,0.41,bullseye
11_02_02,37,correct,0.29,noun,bullseye,1.0,0.29000000000000004,guess,0.0,0.14999999999999997,cs,0.42,bullseye
11_02_04,50,correct,0.29,noun,bullseye,1.0,0.29000000000000004,guess,0.0,0.14999999999999997,cs,0.42,bullseye
10_20_06,59,incorrect,0.29,noun,bullseye,0.0,0.29300000000000015,guess,0.0,0.14999999999999997,cs,0.42,bullseye
11_02_02,44,correct,0.29,noun,bullseye,1.0,0.29300000000000015,guess,0.0,0.13999999999999996,cs,0.43,bullseye
10_20_01,61,incorrect,0.3,noun,bullseye,0.0,0.29700000000000015,guess,0.0,0.14999999999999997,cs,0.42,bullseye
11_02_02,36,correct,0.3,noun,bullseye,1.0,0.29700000000000015,guess,0.0,0.13999999999999996,cs,0.43,bullseye
11_02_05,58,correct,0.3,noun,bullseye,1.0,0.29700000000000015,guess,0.0,0.13999999999999996,cs,0.43,bullseye
11_02_07,43,correct,0.3,noun,bullseye,1.0,0.29700000000000015,guess,0.0,0.12999999999999995,cs,0.44,bullseye
11_02_08,31,correct,0.32,noun,bullseye,1.0,0.31999999999999984,guess,0.0,0.12999999999999995,cs,0.44,bullseye
10_20_01,60,incorrect,0.32,noun,bullseye,0.0,0.3230000000000004,guess,0.0,0.12999999999999995,cs,0.44,bullseye
10_20_06,55,correct,0.32,noun,bullseye,1.0,0.3230000000000004,guess,0.0,0.11999999999999994,cs,0.45,bullseye
11_02_07,46,correct,0.32,noun,bullseye,1.0,0.3230000000000004,guess,0.0,0.12999999999999995,cs,0.45,bullseye
11_02_02,28,incorrect,0.33,noun,bullseye,0.0,0.32699999999999996,guess,0.0,0.12999999999999995,cs,0.45,bullseye
10_20_04,49,incorrect,0.33,noun,bullseye,0.0,0.33000000000000007,guess,0.0,0.13999999999999996,cs,0.44,bullseye
10_20_05,71,correct,0.33,noun,bullseye,1.0,0.33000000000000007,guess,0.0,0.12999999999999995,cs,0.45,bullseye
10_20_04,64,incorrect,0.34,noun,bullseye,0.0,0.34299999999999997,guess,0.0,0.13999999999999996,cs,0.44,bullseye
11_02_08,33,correct,0.34,noun,bullseye,1.0,0.34299999999999997,guess,0.0,0.12999999999999995,cs,0.45,bullseye
10_20_06,63,correct,0.35,noun,bullseye,1.0,0.35299999999999976,guess,0.0,0.12999999999999995,cs,0.45,bullseye
11_02_04,61,correct,0.35,noun,bullseye,1.0,0.35299999999999976,guess,0.0,0.11999999999999994,cs,0.46,bullseye
10_20_01,70,correct,0.36,noun,bullseye,1.0,0.3570000000000002,guess,0.0,0.11999999999999994,cs,0.46,bullseye
10_20_04,54,correct,0.36,noun,bullseye,1.0,0.3570000000000002,guess,0.0,0.10999999999999999,cs,0.47,bullseye
10_20_06,57,correct,0.36,noun,bullseye,1.0,0.3570000000000002,guess,0.0,0.09999999999999998,cs,0.48,bullseye
10_20_06,65,correct,0.36,noun,bullseye,1.0,0.363,guess,0.0,0.09999999999999998,cs,0.48,bullseye
11_02_02,33,incorrect,0.36,noun,bullseye,0.0,0.363,guess,0.0,0.09999999999999998,cs,0.48,bullseye
11_02_05,55,correct,0.36,noun,bullseye,1.0,0.363,guess,0.0,0.09999999999999998,cs,0.48,bullseye
11_02_08,44,correct,0.36,noun,bullseye,1.0,0.363,guess,0.0,0.08999999999999997,cs,0.49,bullseye
11_02_08,35,incorrect,0.39,noun,bullseye,0.0,0.3900000000000001,guess,0.0,0.09999999999999998,cs,0.48,bullseye
10_20_05,55,correct,0.39,noun,bullseye,1.0,0.3929999999999998,guess,0.0,0.08999999999999997,cs,0.49,bullseye
11_02_08,45,correct,0.39,noun,bullseye,1.0,0.3929999999999998,guess,0.0,0.08999999999999997,cs,0.49,bullseye
10_20_02,49,incorrect,0.4,noun,bullseye,0.0,0.3969999999999998,guess,0.0,0.08999999999999997,cs,0.49,bullseye
10_20_06,64,correct,0.4,noun,bullseye,1.0,0.3969999999999998,guess,0.0,0.08999999999999997,cs,0.49,bullseye
10_20_06,67,correct,0.4,noun,bullseye,1.0,0.3969999999999998,guess,0.0,0.07999999999999996,cs,0.5,bullseye
11_02_05,50,incorrect,0.4,noun,bullseye,0.0,0.3969999999999998,guess,0.0,0.08999999999999997,cs,0.49,bullseye
11_02_08,26,correct,0.4,noun,bullseye,1.0,0.3969999999999998,guess,0.0,0.07999999999999996,cs,0.5,bullseye
10_20_04,53,incorrect,0.41,noun,bullseye,0.0,0.41000000000000014,guess,0.0,0.08999999999999997,cs,0.49,bullseye
10_20_06,61,correct,0.41,noun,bullseye,1.0,0.41000000000000014,guess,0.0,0.07999999999999996,cs,0.5,bullseye
11_02_02,30,correct,0.41,noun,bullseye,1.0,0.41000000000000014,guess,0.0,0.07999999999999996,cs,0.5,bullseye
10_20_01,51,incorrect,0.42,noun,bullseye,0.0,0.41999999999999993,guess,0.0,0.07999999999999996,cs,0.5,bullseye
10_20_04,71,correct,0.42,noun,bullseye,1.0,0.41999999999999993,guess,0.0,0.07999999999999996,cs,0.5,bullseye
10_20_04,72,correct,0.42,noun,bullseye,1.0,0.42300000000000004,guess,0.0,0.06999999999999995,cs,0.51,bullseye
11_02_02,25,correct,0.42,noun,bullseye,1.0,0.42300000000000004,guess,0.0,0.06999999999999995,cs,0.51,bullseye
11_02_08,28,correct,0.42,noun,bullseye,1.0,0.42300000000000004,guess,0.0,0.05999999999999994,cs,0.52,bullseye
11_02_08,37,correct,0.42,noun,bullseye,1.0,0.42300000000000004,guess,0.0,0.05999999999999994,cs,0.52,bullseye
10_20_02,52,incorrect,0.43,noun,bullseye,0.0,0.42700000000000005,guess,0.0,0.05999999999999994,cs,0.52,bullseye
10_20_04,59,incorrect,0.43,noun,bullseye,0.0,0.42700000000000005,guess,0.0,0.06999999999999995,cs,0.51,bullseye
10_20_04,62,correct,0.43,noun,bullseye,1.0,0.43000000000000016,guess,0.0,0.05999999999999994,cs,0.52,bullseye
10_20_05,60,correct,0.43,noun,bullseye,1.0,0.43000000000000016,guess,0.0,0.05999999999999994,cs,0.52,bullseye
11_02_02,40,incorrect,0.43,noun,bullseye,0.0,0.43000000000000016,guess,0.0,0.05999999999999994,cs,0.52,bullseye
11_02_05,49,correct,0.43,noun,bullseye,1.0,0.43000000000000016,guess,0.0,0.05999999999999994,cs,0.52,bullseye
11_02_07,34,incorrect,0.43,noun,bullseye,0.0,0.43000000000000016,guess,0.0,0.05999999999999994,cs,0.52,bullseye
11_02_08,41,correct,0.43,noun,bullseye,1.0,0.43000000000000016,guess,0.0,0.05999999999999994,cs,0.52,bullseye
10_20_06,66,correct,0.44,noun,bullseye,1.0,0.44300000000000006,guess,0.0,0.04999999999999993,cs,0.53,bullseye
10_20_06,72,correct,0.44,noun,bullseye,1.0,0.44300000000000006,guess,0.0,0.04999999999999993,cs,0.53,bullseye
10_20_04,65,correct,0.45,noun,bullseye,1.0,0.45299999999999985,guess,0.0,0.04999999999999993,cs,0.53,bullseye
11_02_02,43,correct,0.45,noun,bullseye,1.0,0.45299999999999985,guess,0.0,0.039999999999999925,cs,0.54,bullseye
11_02_05,56,correct,0.45,noun,bullseye,1.0,0.45299999999999985,guess,0.0,0.039999999999999925,cs,0.54,bullseye
11_02_08,48,correct,0.45,noun,bullseye,1.0,0.45299999999999985,guess,0.0,0.029999999999999916,cs,0.55,bullseye
10_20_05,49,incorrect,0.46,noun,bullseye,0.0,0.4570000000000003,guess,0.0,0.039999999999999925,cs,0.54,bullseye
11_02_02,35,correct,0.46,noun,bullseye,1.0,0.4570000000000003,guess,0.0,0.029999999999999916,cs,0.55,bullseye
11_02_01,25,incorrect,0.46,noun,bullseye,0.0,0.4630000000000001,guess,0.0,0.039999999999999925,cs,0.54,bullseye
11_02_01,45,correct,0.46,noun,bullseye,1.0,0.4630000000000001,guess,0.0,0.029999999999999916,cs,0.55,bullseye
11_02_02,34,incorrect,0.46,noun,bullseye,0.0,0.4630000000000001,guess,0.0,0.039999999999999925,cs,0.54,bullseye
11_02_02,38,incorrect,0.46,noun,bullseye,0.0,0.4630000000000001,guess,0.0,0.039999999999999925,cs,0.54,bullseye
11_02_07,45,correct,0.46,noun,bullseye,1.0,0.4630000000000001,guess,0.0,0.039999999999999925,cs,0.54,bullseye
10_20_02,54,incorrect,0.48,noun,bullseye,0.0,0.4770000000000003,guess,0.0,0.039999999999999925,cs,0.54,bullseye
10_20_02,63,incorrect,0.48,noun,bullseye,0.0,0.4770000000000003,guess,0.0,0.04999999999999993,cs,0.53,bullseye
10_20_04,57,incorrect,0.48,noun,bullseye,0.0,0.4770000000000003,guess,0.0,0.05999999999999994,cs,0.52,bullseye
10_20_01,68,incorrect,0.49,noun,bullseye,0.0,0.48699999999999966,guess,0.0,0.05999999999999994,cs,0.52,bullseye
10_20_04,68,incorrect,0.49,noun,bullseye,0.0,0.48699999999999966,guess,0.0,0.06999999999999995,cs,0.51,bullseye
10_20_05,72,correct,0.49,noun,bullseye,1.0,0.48699999999999966,guess,0.0,0.05999999999999994,cs,0.52,bullseye
11_02_03,32,correct,0.49,noun,bullseye,1.0,0.48699999999999966,guess,0.0,0.05999999999999994,cs,0.52,bullseye
11_02_04,70,incorrect,0.49,noun,bullseye,0.0,0.48699999999999966,guess,0.0,0.05999999999999994,cs,0.52,bullseye
10_20_06,60,correct,0.49,noun,bullseye,1.0,0.4900000000000002,guess,0.0,0.05999999999999994,cs,0.52,bullseye
10_20_05,53,correct,0.49,noun,bullseye,1.0,0.4930000000000003,guess,0.0,0.04999999999999993,cs,0.53,bullseye
10_20_06,70,correct,0.5,noun,bullseye,1.0,0.4969999999999999,guess,0.0,0.05999999999999994,cs,0.53,bullseye
11_02_05,52,correct,0.5,noun,bullseye,1.0,0.4969999999999999,guess,0.0,0.04999999999999993,cs,0.54,bullseye
11_02_07,44,correct,0.5,noun,bullseye,1.0,0.4969999999999999,guess,0.0,0.04999999999999993,cs,0.54,bullseye
11_02_08,27,correct,0.5,noun,bullseye,1.0,0.4969999999999999,guess,0.0,0.039999999999999925,cs,0.55,bullseye
11_02_08,30,correct,0.5,noun,bullseye,1.0,0.4969999999999999,guess,0.0,0.039999999999999925,cs,0.55,bullseye
11_02_08,36,correct,0.5,noun,bullseye,1.0,0.4969999999999999,guess,0.0,0.029999999999999916,cs,0.56,bullseye
10_20_02,51,incorrect,0.51,noun,bullseye,0.0,0.5100000000000002,guess,0.0,0.039999999999999925,cs,0.55,bullseye
11_02_07,48,correct,0.51,noun,bullseye,1.0,0.5100000000000002,guess,0.0,0.039999999999999925,cs,0.55,bullseye
11_02_05,69,correct,0.52,noun,bullseye,1.0,0.52,guess,0.0,0.029999999999999916,cs,0.56,bullseye
11_02_08,29,correct,0.52,noun,bullseye,1.0,0.52,guess,0.0,0.029999999999999916,cs,0.56,bullseye
10_20_02,55,incorrect,0.52,noun,bullseye,0.0,0.5230000000000006,guess,0.0,0.029999999999999916,cs,0.56,bullseye
11_02_07,42,correct,0.52,noun,bullseye,1.0,0.5230000000000006,guess,0.0,0.029999999999999916,cs,0.56,bullseye
10_20_02,50,incorrect,0.53,noun,bullseye,0.0,0.5270000000000001,guess,0.0,0.029999999999999916,cs,0.56,bullseye
10_20_06,53,correct,0.53,noun,bullseye,1.0,0.5270000000000001,guess,0.0,0.029999999999999916,cs,0.56,bullseye
11_02_07,25,correct,0.53,noun,bullseye,1.0,0.5270000000000001,guess,0.0,0.020000000000000018,cs,0.57,bullseye
11_02_07,33,correct,0.53,noun,bullseye,1.0,0.5270000000000001,guess,0.0,0.020000000000000018,cs,0.57,bullseye
11_02_08,39,correct,0.53,noun,bullseye,1.0,0.5270000000000001,guess,0.0,0.020000000000000018,cs,0.57,bullseye
11_02_08,43,correct,0.53,noun,bullseye,1.0,0.5270000000000001,guess,0.0,0.010000000000000009,cs,0.58,bullseye
10_20_02,65,incorrect,0.53,noun,bullseye,0.0,0.5299999999999998,guess,0.0,0.020000000000000018,cs,0.57,bullseye
10_20_05,70,correct,0.53,noun,bullseye,1.0,0.5299999999999998,guess,0.0,0.010000000000000009,cs,0.58,bullseye
11_02_04,60,incorrect,0.53,noun,bullseye,0.0,0.5299999999999998,guess,0.0,0.020000000000000018,cs,0.57,bullseye
11_02_05,60,correct,0.53,noun,bullseye,1.0,0.5299999999999998,guess,0.0,0.010000000000000009,cs,0.58,bullseye
11_02_08,47,correct,0.54,noun,bullseye,1.0,0.5430000000000001,guess,0.0,0.010000000000000009,cs,0.58,bullseye
11_02_02,39,correct,0.55,noun,bullseye,1.0,0.5529999999999999,guess,0.0,0.010000000000000009,cs,0.58,bullseye
11_02_02,42,correct,0.55,noun,bullseye,1.0,0.5529999999999999,response,1.0,0.0,cs,0.59,bullseye
11_02_05,57,correct,0.55,noun,bullseye,1.0,0.5529999999999999,response,1.0,0.0,cs,0.59,bullseye
11_02_08,38,correct,0.55,noun,bullseye,1.0,0.5529999999999999,response,1.0,0.010000000000000009,cs,0.6,bullseye
11_02_02,32,incorrect,0.56,noun,bullseye,0.0,0.5570000000000004,response,1.0,0.0,cs,0.59,bullseye
11_02_03,38,correct,0.56,noun,bullseye,1.0,0.5570000000000004,response,1.0,0.0,cs,0.59,bullseye
11_02_04,56,correct,0.56,noun,bullseye,1.0,0.5570000000000004,response,1.0,0.010000000000000009,cs,0.6,bullseye
